ticker,longName,ROCE (3yr avg),NFAT (3yr avg),SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),Interest coverage,tax %,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,p/s,d/e,d/e_market,FCF%,FCF/CFO,3-5yr Average ROA (%),3-5yr Average ROE (%),moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,ma_pct,ma_distance_bonus,macd_pct,macd_crossover_bonus,rsi_pct,vwma_pct,vwma_volume_bonus,fundamental_total_score,technical_total_score,combined_score
FTXG,,,,,,,,,,,,,,,,,,,,,,,,,20.931,21.217,21.134,21.808,False,False,False,-1.345,-0.957,-4.019,0.0,3.0,AVOID,-0.063,-0.014,-0.049,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,40.441,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,20.931,21.163,False,False,False,3858.0,9912.9,0.389,5566.667,9876.333,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,66.7,0.0,0.0,0.0,18.333,5.5
FTXH,,,,,,,,,,,,,,,,,,,,,,,,,33.125,32.781,31.672,27.713,True,True,True,1.049,4.588,19.527,3.0,3.0,BUY - Ideal pullback entry,0.435,0.494,-0.059,False,True,False,False,True,6.0,1.0,3.0,AVOID - Bearish momentum,59.102,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,33.125,32.702,True,True,False,2166.0,6738.3,0.321,4266.5,5760.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,71.667,21.5
FTXL,,,,,,,,,,,,,,,,,,,,,,,,,135.99,130.473,125.776,101.016,True,True,True,4.228,8.121,34.623,3.0,3.0,BUY - Ideal pullback entry,2.124,1.977,0.146,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),63.241,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,135.99,128.77,True,True,True,57475.0,127663.75,0.45,26479.167,24666.667,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,5.0,100.0,100.0,5.0,0.0,100.0,30.0
FTXN,,,,,,,,,,,,,,,,,,,,,,,,,28.53,28.128,27.882,27.319,True,True,True,1.429,2.326,4.432,3.0,3.0,BUY - Ideal pullback entry,-0.017,-0.043,0.026,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),56.795,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,28.53,28.187,True,False,True,5146.0,21427.3,0.24,19557.667,9666.667,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,100.0,5.0,66.7,5.0,100.0,66.7,5.0,0.0,88.333,26.5
FTXO,,,,,,,,,,,,,,,,,,,,,,,,,38.29,37.836,35.894,33.101,True,True,True,1.201,6.676,15.675,3.0,3.0,BUY - Ideal pullback entry,0.712,0.815,-0.103,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,63.51,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,38.29,37.931,True,True,False,104868.0,62188.4,1.686,51442.0,140400.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,71.667,21.5
FTXR,,,,,,,,,,,,,,,,,,,,,,,,,39.078,38.969,36.994,33.118,True,True,True,0.281,5.635,17.997,3.0,3.0,BUY - Ideal pullback entry,0.671,0.836,-0.164,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,58.896,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,39.078,39.063,True,True,False,2065.0,8398.25,0.246,6391.25,12860.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,71.667,21.5
FUFU,BitFuFu Inc.,13.359,4.49,-1.285,5.524,4.49,26.338,-1.0,-1.361,12.442,-5.671,25.693,7.179,61.217,124.026,65.053,0.058,0.98495454,2.016,0.396,-438.699,0.995,7.323,72.651,2.8,2.739,2.982,3.593,False,False,False,2.227,-6.116,-22.076,0.0,3.0,AVOID,-0.114,-0.13,0.017,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),50.639,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,2.8,2.723,True,False,True,61357.0,92102.85,0.666,113064.25,107860.0,2.0,3.0,BUY - Good volume support,36.0,85.0,100.0,30.0,26.7,0.0,5.0,66.7,5.0,100.0,66.7,5.0,56.0,58.333,56.7
FUFUW,BitFuFu Inc.,13.359,4.49,-1.285,5.524,4.49,26.338,-1.0,-1.361,12.442,-5.671,25.693,inf,25502362948.96,0.0,65.053,inf,0,2.016,0.0,-438.699,0.995,7.323,72.651,0.212,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,36.0,35.0,20.0,40.0,26.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,23.9
FULC,"Fulcrum Therapeutics, Inc.",-35.567,2.674,-4662.958,-1738.215,2.674,14.977,100.0,inf,-0.0,0.902,-3.774,inf,-1.35,0.0,61.018,inf,Infinity,0.037,0.012,25.666,,-31.485,-35.165,10.92,12.026,10.458,7.422,True,True,True,-9.193,4.418,47.136,3.0,3.0,STRONG BUY - At MA support,0.234,0.496,-0.261,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,46.202,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,10.92,12.759,False,False,True,743353.0,2630472.65,0.283,991175.0,749870.6,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,35.0,0.0,85.0,20.0,100.0,0.0,33.3,0.0,66.7,33.3,5.0,27.0,60.0,36.9
FULT,Fulton Financial Corporation,0.0,4.998,57.495,26.406,4.998,18.719,57.751,0.0,16.216,1.508,1.047,10.194,8.244,-0.825,7.934,-12.359,2.857652,0.441,0.348,129.566,0.947,1.042,10.335,19.47,19.603,18.39,17.798,True,True,True,-0.678,5.871,9.396,3.0,3.0,BUY - Ideal pullback entry,0.349,0.469,-0.12,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,55.147,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,19.47,19.702,False,True,False,1089925.0,1806791.25,0.603,1221575.0,1896683.333,1.0,3.0,"AVOID - Below VWMA, weak support",24.0,15.0,55.0,55.0,100.0,100.0,5.0,33.3,0.0,100.0,33.3,0.0,46.0,66.667,52.2
FULTP,Fulton Financial Corporation,0.0,4.998,57.495,26.406,4.998,18.719,57.751,0.0,16.216,1.508,1.047,12.089,1521301369.863,0.0,7.934,inf,0,0.441,0.0,129.566,0.947,1.042,10.335,18.98,18.926,19.126,18.503,False,True,True,0.283,-0.763,2.579,2.0,3.0,WAIT - Partial trend,-0.065,-0.075,0.01,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,50.069,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,18.98,18.907,True,False,False,4680.0,6829.0,0.685,3895.0,8300.0,1.0,3.0,HOLD - Above VWMA but watch volume,24.0,15.0,50.0,65.0,100.0,66.7,5.0,66.7,0.0,100.0,33.3,0.0,47.0,63.333,51.9
FUNC,First United Corporation,0.0,2.196,31.641,26.668,2.196,11.947,74.441,0.0,24.462,1.135,1.079,9.655,8.539,2.211,3.056,4.367,2.8791192,1.064,0.715,98.974,0.899,1.101,13.163,37.075,39.35,37.582,33.604,False,True,True,-5.781,-1.35,10.329,2.0,3.0,WAIT - Partial trend,0.022,0.495,-0.473,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,35.757,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",37.075,39.899,False,False,False,19200.0,26985.0,0.712,14500.0,22614.286,0.0,3.0,"AVOID - Below VWMA, weak support",16.0,15.0,55.0,50.0,86.7,66.7,0.0,33.3,0.0,33.3,0.0,0.0,41.0,33.333,38.7
FUND,,,,,,,,,,,,,,,,,,,,,,,,,8.68,8.623,8.331,7.594,True,True,True,0.664,4.195,14.305,3.0,3.0,BUY - Ideal pullback entry,0.11,0.12,-0.01,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,60.54,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,8.68,8.618,True,True,False,50448.0,28582.4,1.765,24150.0,26033.333,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,71.667,21.5
FUSB,"First US Bancshares, Inc.",0.0,1.633,20.152,19.508,1.633,7.311,86.187,0.0,24.028,1.544,0.761,15.0,10.156,25.992,-0.614,0.577,2.230456,0.23,0.259,69.29,0.633,0.685,7.768,13.95,13.715,13.404,12.714,True,True,True,1.711,4.072,9.722,3.0,3.0,BUY - Ideal pullback entry,0.08,0.066,0.014,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),58.705,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,13.95,13.754,True,True,True,1323.0,8596.15,0.154,5350.0,2074.333,3.0,3.0,STRONG BUY - Institutional accumulation,16.0,65.0,80.0,70.0,73.3,100.0,5.0,100.0,5.0,100.0,100.0,5.0,58.0,100.0,70.6
FUSE,Fusemachines Inc.,2491.142,6.017,-571.791,-92.14,6.017,17.365,100.0,-35.017,-0.202,0.23,-459.331,inf,-34.145,0.0,13.191,inf,5.0923233,-2.081,0.391,15.342,1.039,-190.051,74.265,1.7,1.896,2.087,9.605,False,False,False,-10.361,-18.532,-82.3,0.0,3.0,AVOID,-0.311,-0.406,0.095,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,36.105,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.7,1.935,False,False,True,48909.0,112990.45,0.433,159369.667,96283.333,1.0,3.0,"AVOID - Below VWMA, weak support",68.0,15.0,0.0,45.0,33.3,0.0,0.0,66.7,0.0,33.3,33.3,5.0,34.0,30.0,32.8
FUSEW,Fusemachines Inc.,2491.142,6.017,-571.791,-92.14,6.017,17.365,100.0,-35.017,-0.202,0.23,-459.331,inf,-25176759410.802,0.0,13.191,inf,0,-2.081,0.0,15.342,1.039,-190.051,74.265,0.061,0.09,,,False,False,False,-31.888,,,0.0,3.0,AVOID,-0.018,-0.017,-0.001,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,29.858,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.061,0.082,False,False,True,11600.0,29810.0,0.389,87000.0,58633.333,1.0,3.0,"AVOID - Below VWMA, weak support",68.0,15.0,0.0,55.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,5.0,36.0,16.667,30.2
FUTG,,,,,,,,,,,,,,,,,,,,,,,,,16.8,14.999,16.47,,True,False,False,12.004,2.005,,1.0,3.0,AVOID,-0.252,-0.447,0.196,True,False,True,True,True,4.0,2.0,3.0,STRONG BUY - Fresh crossover (4 days ago),61.722,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,16.8,15.21,True,False,True,80766.0,29018.3,2.783,34773.2,10500.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,33.3,0.0,66.7,5.0,100.0,66.7,5.0,0.0,63.333,19.0
FUTU,Futu Holdings Limited,20.269,27.775,1076.896,40.424,27.775,45.869,100.0,,15.276,2.208,5.604,19.94,32.179,28.197,24.073,0.707,1.3072417,0.348,0.506,566.384,0.991,3.619,16.733,178.46,167.68,173.312,145.509,True,True,True,6.429,2.971,22.645,3.0,3.0,WAIT - Extended above MA,-0.816,-1.88,1.064,True,False,True,True,True,4.0,2.0,3.0,STRONG BUY - Fresh crossover (4 days ago),62.838,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,178.46,168.347,True,False,True,2114494.0,1018989.7,2.075,1028678.8,621525.0,2.0,3.0,BUY - Good volume support,60.0,100.0,90.0,40.0,100.0,100.0,0.0,66.7,5.0,100.0,66.7,5.0,76.0,83.333,78.2
FV,,,,,,,,,,,,,,,,,,,,,,,,,64.006,62.969,61.883,59.213,True,True,True,1.647,3.43,8.094,3.0,3.0,BUY - Ideal pullback entry,0.534,0.499,0.034,True,True,True,True,True,8.0,3.0,3.0,BUY - Momentum building,61.051,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,64.006,62.967,True,True,False,211075.0,133218.75,1.584,116975.0,123800.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,0.0,85.0,25.5
FVC,,,,,,,,,,,,,,,,,,,,,,,,,37.01,36.374,35.943,35.135,True,True,True,1.747,2.968,5.338,3.0,3.0,BUY - Ideal pullback entry,0.249,0.216,0.033,True,True,True,True,True,8.0,3.0,3.0,BUY - Momentum building,63.093,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,37.01,36.255,True,True,False,7891.0,6674.55,1.182,4458.2,4900.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,0.0,85.0,25.5
FVCB,"FVCBankcorp, Inc.",0.0,5.605,128.453,23.946,5.605,5.76,100.0,0.0,32.439,1.16,0.688,11.932,5.97,-13.625,-1.821,-0.876,3.927717,0.352,0.303,120.094,1.053,0.737,7.765,13.96,13.649,12.919,12.24,True,True,True,2.282,8.055,14.049,3.0,3.0,BUY - Ideal pullback entry,0.304,0.322,-0.018,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,69.213,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,13.96,13.581,True,True,False,23454.0,45937.7,0.511,16390.8,39250.0,2.0,3.0,HOLD - Above VWMA but watch volume,28.0,15.0,45.0,50.0,86.7,100.0,5.0,33.3,0.0,100.0,66.7,0.0,42.0,71.667,50.9
FVN,,,,,,,,,,,,,,,,,,,,,,,,,10.58,10.558,10.548,10.399,True,True,True,0.204,0.303,1.742,3.0,3.0,BUY - Ideal pullback entry,0.01,0.008,0.002,True,True,True,True,True,6.0,3.0,3.0,BUY - Momentum building,60.969,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,10.58,10.576,True,False,False,59838.0,4691.9,12.753,30019.0,30800.0,1.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,33.3,0.0,0.0,80.0,24.0
FVNNR,,,,,,,,,,,,,,,,,,,,,,,,,0.131,0.155,0.169,,False,False,False,-15.604,-22.601,,0.0,3.0,AVOID,-0.008,-0.006,-0.003,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,39.006,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.131,0.149,False,False,False,9900.0,24699.0,0.401,18350.0,44246.75,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,6.667,2.0
FVNNU,,,,,,,,,,,,,,,,,,,,,,,,,10.65,10.776,10.667,10.501,False,True,True,-1.165,-0.161,1.416,2.0,3.0,WAIT - Partial trend,0.001,0.03,-0.029,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,34.149,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",10.65,10.631,True,False,True,900.0,110.0,8.182,900.0,650.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,66.7,5.0,33.3,0.0,33.3,66.7,5.0,0.0,53.333,16.0
FWDI,"Forward Industries, Inc.",-15.238,8.009,-2515.084,-312.671,8.009,10.876,100.0,-129.543,-0.012,0.008,-1130.622,inf,-26.419,,-21.919,,34.750122,0.858,0.004,2.712,0.989,-15.816,-77.003,7.31,7.285,9.565,11.588,False,False,False,0.336,-23.576,-36.917,0.0,3.0,AVOID,-0.889,-1.119,0.229,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,41.521,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,7.31,7.304,True,False,True,1029556.0,1109207.8,0.928,1407909.333,732266.667,2.0,3.0,BUY - Good volume support,12.0,0.0,0.0,55.0,33.3,0.0,5.0,66.7,0.0,66.7,66.7,5.0,19.0,46.667,27.3
FWONA,Formula One Group,3.509,6.457,-6.294,8.869,6.457,63.558,100.0,1.885,276.471,4.208,-0.292,inf,-1.404,0.0,19.587,inf,5.9928827,0.466,1.4,-1640.0,0.429,1.189,1.942,89.07,87.305,88.314,88.207,True,True,True,2.022,0.856,0.979,3.0,3.0,BUY - Ideal pullback entry,0.349,-0.01,0.359,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,56.743,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,89.07,86.793,True,True,True,70665.0,138953.25,0.509,107066.667,64821.667,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,25.0,0.0,20.0,40.0,100.0,5.0,100.0,0.0,100.0,100.0,5.0,18.0,95.0,41.1
FWONK,Formula One Group,3.509,6.457,-6.294,8.869,6.457,63.558,100.0,1.885,276.471,4.208,-0.292,inf,-0.137,0.0,19.587,inf,6.068148,0.466,0.136,-1640.0,0.429,1.189,1.942,98.04,95.479,96.646,97.137,True,True,False,2.682,1.443,0.93,2.0,3.0,WAIT - Partial trend,0.577,0.095,0.482,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,58.104,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,98.04,95.007,True,True,True,833872.0,1350703.6,0.617,1010714.286,790286.0,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,25.0,0.0,50.0,40.0,66.7,5.0,100.0,0.0,100.0,100.0,5.0,24.0,85.0,42.3
FWRD,Forward Air Corporation,-5.6,4.218,-29.412,-3.103,4.218,17.56,90.559,-0.183,10.001,-1.384,-27.419,inf,-104.037,0.0,21.274,inf,0.31451812,2.808,2.733,13.766,7.836,1.454,-24.717,25.13,25.443,22.634,22.984,True,True,False,-1.228,11.026,9.339,2.0,3.0,WAIT - Partial trend,0.57,0.756,-0.186,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,56.768,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,25.13,25.472,False,True,False,229018.0,413910.9,0.553,231143.6,425800.0,1.0,3.0,"AVOID - Below VWMA, weak support",8.0,35.0,20.0,30.0,33.3,66.7,5.0,33.3,0.0,100.0,33.3,0.0,24.0,56.667,33.8
FWRG,"First Watch Restaurant Group, Inc.",2.854,1.383,-4.157,1.885,1.383,6.765,100.0,3.324,32.473,6.86,1.494,192.125,2.017,0.0,19.11,inf,0.80214757,1.442,0.863,-65.395,-1.429,0.986,2.22,15.37,16.284,16.887,17.016,False,False,False,-5.61,-8.982,-9.672,0.0,3.0,AVOID,-0.493,-0.367,-0.126,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,39.982,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",15.37,16.33,False,False,False,797284.0,1059214.2,0.753,615346.0,1320840.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,25.0,20.0,50.0,40.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,25.0,6.667,19.5
FXNC,First National Corporation,0.0,2.421,21.46,19.441,2.421,7.562,61.658,0.0,13.444,0.659,0.491,22.514,3.15,-18.832,13.656,-1.196,2.7230186,0.262,0.138,-366.121,1.66,0.765,9.313,24.54,25.449,24.126,21.736,True,True,True,-3.574,1.717,12.898,3.0,3.0,STRONG BUY - At MA support,0.285,0.487,-0.202,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,41.874,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,24.54,25.593,False,True,False,14788.0,25954.4,0.57,11000.0,24369.714,1.0,3.0,"AVOID - Below VWMA, weak support",16.0,30.0,30.0,55.0,26.7,100.0,5.0,33.3,0.0,66.7,33.3,0.0,31.0,60.0,39.7
FYBR,"Frontier Communications Parent, Inc.",4.454,0.461,-10.225,0.907,0.461,10.642,100.0,0.593,6.936,29.5,-1.556,inf,-3.379,0.0,,inf,1.5608202,2.19,1.213,360.87,-0.975,0.275,0.829,38.07,38.076,37.909,36.968,True,True,True,-0.016,0.425,2.98,3.0,3.0,BUY - Ideal pullback entry,0.057,0.076,-0.019,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,53.931,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,38.07,38.103,False,True,False,1239827.0,3282981.35,0.378,1936233.333,3648060.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,20.0,30.0,73.3,100.0,5.0,33.3,0.0,100.0,33.3,0.0,21.0,66.667,34.7
FYC,,,,,,,,,,,,,,,,,,,,,,,,,96.989,97.462,94.851,83.056,True,True,True,-0.486,2.255,16.776,3.0,3.0,BUY - Ideal pullback entry,0.772,1.065,-0.293,False,True,False,False,True,8.0,1.0,3.0,AVOID - Bearish momentum,52.423,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,96.989,97.443,False,True,True,76511.0,43755.55,1.749,44752.75,33300.0,2.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,5.0,0.0,76.667,23.0
FYT,,,,,,,,,,,,,,,,,,,,,,,,,57.082,57.506,55.783,52.3,True,True,True,-0.737,2.329,9.144,3.0,3.0,BUY - Ideal pullback entry,0.364,0.572,-0.208,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,52.297,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,57.082,57.552,False,False,False,2123.0,6771.15,0.314,2907.667,10300.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,0.0,0.0,0.0,61.667,18.5
FYX,,,,,,,,,,,,,,,,,,,,,,,,,114.11,114.721,111.295,101.052,True,True,True,-0.532,2.529,12.923,3.0,3.0,BUY - Ideal pullback entry,0.881,1.261,-0.381,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,53.196,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,114.11,114.615,False,False,True,45598.0,15214.9,2.997,24524.5,14560.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,33.3,5.0,0.0,71.667,21.5
GABC,"German American Bancorp, Inc.",0.0,2.304,43.365,34.92,2.304,8.848,64.904,0.0,19.489,1.233,1.362,13.453,5.75,-3.711,-0.818,-3.625,4.6606183,0.231,0.105,108.24,0.932,1.408,13.035,38.88,40.296,39.578,38.652,False,True,True,-3.515,-1.764,0.589,2.0,3.0,WAIT - Partial trend,-0.054,0.199,-0.253,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,38.022,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",38.88,40.39,False,False,False,131084.0,140854.2,0.931,103200.0,122023.0,0.0,3.0,"AVOID - Below VWMA, weak support",16.0,15.0,35.0,65.0,100.0,66.7,5.0,0.0,0.0,33.3,0.0,0.0,42.0,31.667,38.9
GAIA,"Gaia, Inc.",-4.557,4.347,-103.967,-5.916,4.347,78.25,100.0,,0.626,-3.157,-4.017,inf,-7.611,0.0,4.33,inf,0.8887995,0.135,0.167,154.309,-1.744,-2.082,-3.356,3.5,3.714,4.144,4.672,False,False,False,-5.749,-15.532,-25.082,0.0,3.0,AVOID,-0.135,-0.148,0.013,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,36.22,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",3.5,3.693,False,False,False,95746.0,124907.3,0.767,70800.0,115989.2,0.0,3.0,"AVOID - Below VWMA, weak support",8.0,0.0,20.0,50.0,33.3,0.0,0.0,66.7,0.0,33.3,0.0,0.0,21.0,20.0,20.7
GAIN,Gladstone Investment Corporation,0.0,0.0,-0.0,107.584,0.0,0.0,-4.945,0.0,0.0,-0.075,6.963,5.554,11.819,-16.704,-14.655,-0.332,5.654392,0.925,0.825,24.967,1.0,8.818,15.612,13.94,13.841,13.777,13.448,True,True,True,0.717,1.186,3.66,3.0,3.0,BUY - Ideal pullback entry,0.023,0.016,0.008,True,True,True,True,True,2.0,3.0,3.0,STRONG BUY - Fresh crossover (2 days ago),55.414,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,13.94,13.841,True,False,False,203463.0,148418.15,1.371,123600.0,192192.6,1.0,3.0,HOLD - Above VWMA but watch volume,28.0,15.0,50.0,20.0,33.3,100.0,5.0,100.0,5.0,100.0,33.3,0.0,29.0,85.0,45.8
GAINI,,,,,,,,,,,,,,,,,,,,,,,,,25.73,25.738,25.588,24.832,True,True,True,-0.031,0.555,3.616,3.0,3.0,BUY - Ideal pullback entry,0.052,0.071,-0.019,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,52.835,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,25.73,25.724,True,True,True,12929.0,17226.45,0.751,14457.25,10550.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,100.0,5.0,0.0,81.667,24.5
GAINN,,,,,,,,,,,,,,,,,,,,,,,,,25.11,25.107,25.104,24.628,True,True,True,0.014,0.023,1.958,3.0,3.0,BUY - Ideal pullback entry,0.02,0.018,0.002,True,True,True,False,True,7.0,3.0,3.0,HOLD - Bullish but watch for weakening,49.753,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,25.11,25.109,True,True,True,1622.0,2641.1,0.614,6900.0,3007.333,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,66.7,100.0,5.0,0.0,88.333,26.5
