ticker,longName,ROCE (3yr avg),NFAT (3yr avg),SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),Interest coverage,tax %,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,p/s,d/e,d/e_market,FCF%,FCF/CFO,3-5yr Average ROA (%),3-5yr Average ROE (%),moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,ma_pct,ma_distance_bonus,macd_pct,macd_crossover_bonus,rsi_pct,vwma_pct,vwma_volume_bonus,fundamental_total_score,technical_total_score,combined_score
ACHC,"Acadia Healthcare Company, Inc.",6.48,1.265,1.716,5.943,1.265,5.802,100.0,4.488,22.638,1.931,4.77,12.422,19.613,9.074,10.868,1.369,0.408,0.75,1.6,-219.353,-7.396,2.59,4.737,14.41,15.114,18.546,22.529,False,False,False,-4.658,-22.301,-36.038,0.0,3.0,AVOID,-1.103,-1.31,0.208,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,36.539,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",14.41,14.941,False,False,True,3191400.0,3564760.0,0.895,3495825.0,2438560.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,35.0,90.0,50.0,40.0,0.0,5.0,66.7,0.0,33.3,33.3,5.0,41.0,35.0,39.2
ACHV,"Achieve Life Sciences, Inc.",422.484,0.0,-100.0,-1.0,0.0,100.0,100.0,-17.922,-0.0,0.835,-205.601,inf,-17.318,0.0,0.0,inf,0.0,-6.877,0.043,,1.009,-109.314,-407.664,4.32,4.539,4.491,3.238,False,True,True,-4.825,-3.808,33.399,2.0,3.0,WAIT - Partial trend,-0.018,0.037,-0.055,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,45.132,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,4.32,4.591,False,False,False,585800.0,598685.0,0.978,421350.0,503471.429,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,0.0,45.0,40.0,66.7,5.0,0.0,0.0,66.7,0.0,0.0,22.0,38.333,26.9
ACIC,American Coastal Insurance Corporation,3.011,44.67,-1030.07,-23.245,44.67,100.0,89.573,0.0,24.926,2.54,7.127,7.364,12.188,0.0,9.035,inf,1.892,0.903,0.245,321.571,0.955,0.855,-1342.839,12.74,12.291,12.038,11.33,True,True,True,3.653,5.835,12.443,3.0,3.0,BUY - Ideal pullback entry,0.268,0.2,0.067,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,60.996,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,12.74,12.319,True,True,True,193400.0,130110.0,1.486,153350.0,149266.667,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,0.0,70.0,60.0,100.0,100.0,5.0,100.0,0.0,100.0,100.0,5.0,44.0,95.0,59.3
ACIU,AC Immune SA,-37.107,2.938,-2333.567,-783.634,2.938,31.338,100.0,-393.82,-0.006,0.538,-27.851,inf,-16.704,0.0,0.0,inf,69.72,0.034,0.018,-128.184,0.949,-28.394,-34.244,3.03,2.944,3.109,2.345,False,True,True,2.939,-2.541,29.232,2.0,3.0,WAIT - Partial trend,-0.008,-0.033,0.025,True,False,True,False,True,7.0,2.0,3.0,HOLD - Bullish but watch for weakening,50.348,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,3.03,3.157,False,False,True,268100.0,1446770.0,0.185,3783800.0,1220266.667,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,50.0,26.7,66.7,5.0,66.7,0.0,100.0,33.3,5.0,14.0,68.333,30.3
ACIW,"ACI Worldwide, Inc.",11.257,16.82,74.391,10.368,16.82,100.0,100.0,4.252,18.886,1.499,5.896,19.49,4.093,20.979,5.168,0.929,2.869,0.722,0.193,154.441,0.687,4.61,11.591,48.14,46.909,47.889,48.73,True,False,False,2.624,0.525,-1.21,1.0,3.0,AVOID,0.071,-0.251,0.321,True,True,True,False,True,8.0,3.0,3.0,HOLD - Bullish but watch for weakening,55.652,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,48.14,47.107,True,True,False,2161900.0,801290.0,2.698,829285.714,1467900.0,2.0,3.0,HOLD - Above VWMA but watch volume,20.0,65.0,60.0,70.0,86.7,33.3,5.0,100.0,0.0,100.0,66.7,0.0,57.0,65.0,59.4
ACLS,"Axcelis Technologies, Inc.",25.544,14.438,279.719,20.476,14.438,15.908,100.0,38.593,12.716,0.91,15.678,19.509,7.838,28.03,15.394,0.696,3.046,0.05,0.017,64.001,0.931,17.639,25.554,82.72,84.975,83.309,72.185,False,True,True,-2.654,-0.707,14.595,2.0,3.0,WAIT - Partial trend,0.213,0.861,-0.648,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,46.122,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,82.72,85.124,False,True,True,875600.0,563510.0,1.554,740266.667,597766.667,2.0,3.0,"AVOID - Below VWMA, weak support",100.0,90.0,75.0,90.0,60.0,66.7,5.0,33.3,0.0,66.7,66.7,5.0,85.0,60.0,77.5
ACLX,"Arcellx, Inc.",-33.289,1.184,-102.278,-81.767,1.184,5.463,100.0,-133.564,-1.965,0.068,-13.01,inf,-2.903,0.0,0.0,inf,103.024,0.111,0.015,90.268,0.976,-48.836,-236.368,63.96,71.154,81.073,71.576,False,False,True,-10.11,-21.109,-10.641,1.0,3.0,AVOID,-4.66,-4.147,-0.513,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,30.858,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",63.96,71.211,False,False,False,1889900.0,1578275.0,1.197,1097200.0,1308700.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,55.0,60.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0,20.0,16.667,19.0
ACMR,"ACM Research, Inc.",11.422,5.063,56.222,12.405,5.063,4.128,96.078,36.376,21.065,-0.098,6.951,23.122,4.353,36.729,44.401,0.63,2.931,0.246,0.079,64.174,0.38,4.722,8.629,39.77,35.647,36.196,29.323,True,True,True,11.565,9.873,35.626,3.0,3.0,WAIT - Extended above MA,1.116,0.68,0.436,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,63.803,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,39.77,35.896,True,True,True,2058900.0,1234790.0,1.667,1390133.333,1324700.0,3.0,3.0,STRONG BUY - Institutional accumulation,20.0,100.0,60.0,100.0,20.0,100.0,0.0,100.0,0.0,100.0,100.0,5.0,60.0,90.0,69.0
ACNB,ACNB Corporation,0.0,3.399,62.797,31.093,3.399,11.264,70.081,0.0,21.21,1.272,1.317,15.486,5.946,5.539,4.839,2.796,3.95,0.987,0.511,121.905,0.944,0.953,8.841,51.57,50.133,47.135,43.291,True,True,True,2.867,9.41,19.124,3.0,3.0,BUY - Ideal pullback entry,1.572,1.458,0.114,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,63.702,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,51.57,50.634,True,True,True,44900.0,28755.0,1.561,39114.286,37700.0,3.0,3.0,STRONG BUY - Institutional accumulation,24.0,30.0,35.0,50.0,100.0,100.0,5.0,100.0,0.0,100.0,100.0,5.0,44.0,95.0,59.3
ACNT,Ascent Industries Co.,-8.018,3.375,-27.225,-4.336,3.375,12.594,100.0,-10.699,-121.575,29.938,-8.327,inf,-9.272,0.0,-19.001,inf,0.856,0.31,0.227,-94.051,0.745,-2.035,-2.043,15.66,15.088,13.596,12.875,True,True,True,3.795,15.179,21.627,3.0,3.0,BUY - Ideal pullback entry,0.605,0.603,0.002,True,True,True,False,True,2.0,3.0,3.0,STRONG BUY - Fresh crossover (2 days ago),63.089,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,15.66,15.15,True,True,True,118700.0,76855.0,1.544,89860.0,71800.0,3.0,3.0,STRONG BUY - Institutional accumulation,8.0,0.0,20.0,55.0,53.3,100.0,5.0,100.0,5.0,100.0,100.0,5.0,25.0,100.0,47.5
ACOG,Alpha Cognition Inc.,3134.567,0.0,-100.0,-1.0,0.0,100.0,100.0,-58.737,-0.0,0.594,-596.894,inf,-12.108,0.0,0.0,inf,16.276,-0.194,0.008,53.17,1.016,-331.259,71.344,5.56,5.78,6.159,7.455,False,False,False,-3.806,-9.727,-25.415,0.0,3.0,AVOID,-0.25,-0.214,-0.036,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,45.738,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,5.56,5.66,False,False,False,197800.0,92630.0,2.135,110033.333,117466.667,0.0,3.0,"AVOID - Below VWMA, weak support",56.0,0.0,0.0,45.0,46.7,0.0,5.0,0.0,0.0,66.7,0.0,0.0,30.0,18.333,26.5
ACON,"Aclarion, Inc.",-108.139,16.511,-184480.22,-11167.213,16.511,100.0,100.0,-10.296,-0.0,0.68,-284.291,inf,-167.998,0.0,-8.807,inf,61.682,,,79.989,1.037,-238.521,-126.104,6.2,6.303,7.036,8.57,False,False,False,-1.633,-11.881,-27.659,0.0,3.0,AVOID,-0.198,-0.228,0.03,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,46.655,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,6.2,6.462,False,False,True,184000.0,88760.0,2.073,177350.0,105260.0,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,0.0,15.0,46.7,0.0,5.0,66.7,0.0,66.7,33.3,5.0,13.0,41.667,21.6
ACONW,"Aclarion, Inc.",-108.139,16.511,-184480.22,-11167.213,16.511,100.0,100.0,-10.296,-0.0,0.68,-284.291,inf,-17482317500.0,0.0,-8.807,inf,0.0,,0.0,79.989,1.037,-238.521,-126.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,45.0,46.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,14.8
ACRS,"Aclaris Therapeutics, Inc.",-44.77,20.56,-8840.634,-426.911,20.56,63.461,100.0,inf,-0.0,0.548,-66.901,inf,-38.819,0.0,40.421,inf,21.611,,,42.408,1.01,-36.757,-46.942,3.14,2.986,2.552,1.818,True,True,True,5.157,23.05,72.675,3.0,3.0,WAIT - Extended above MA,0.189,0.208,-0.019,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,59.279,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,3.14,3.03,True,True,True,2465900.0,1368990.0,1.801,1676840.0,1402975.0,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,35.0,0.0,45.0,33.3,100.0,0.0,33.3,0.0,100.0,100.0,5.0,24.0,76.667,39.8
ACRV,"Acrivon Therapeutics, Inc.",-40.706,0.0,-8.546,-1.0,0.0,8.546,100.0,inf,-0.0,0.809,-58.262,inf,-118.188,0.0,0.0,inf,0.0,0.03,0.053,84.956,0.998,-29.73,-41.955,2.16,2.393,2.184,1.884,False,True,True,-9.756,-1.099,14.644,2.0,3.0,WAIT - Partial trend,0.043,0.089,-0.046,False,True,False,False,True,9.0,1.0,3.0,AVOID - Bearish momentum,42.711,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,2.16,2.387,False,False,False,767700.0,470540.0,1.632,446500.0,558985.714,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,85.0,73.3,66.7,0.0,33.3,0.0,66.7,0.0,0.0,28.0,40.0,31.6
ACT,"Enact Holdings, Inc.",16.02,0.0,0.0,59.749,0.0,0.0,72.05,0.0,21.638,0.941,11.115,9.266,11.795,9.405,2.376,0.985,4.865,0.16,0.127,99.738,1.0,11.676,16.201,40.4,39.055,37.347,36.065,True,True,True,3.445,8.174,12.021,3.0,3.0,BUY - Ideal pullback entry,0.81,0.668,0.142,True,True,True,False,True,6.0,3.0,3.0,HOLD - Bullish but watch for weakening,66.952,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,40.4,39.209,True,True,False,908200.0,309545.0,2.934,305533.333,462033.333,2.0,3.0,HOLD - Above VWMA but watch volume,48.0,15.0,80.0,70.0,73.3,100.0,5.0,100.0,0.0,100.0,66.7,0.0,56.0,85.0,64.7
ACTG,Acacia Research Corporation,-7.836,6.071,-377.721,-62.351,6.071,-1.0,100.05,-5.114,9.041,0.065,-5.691,61.667,-10.103,0.0,11.58,inf,1.257,0.219,0.348,312.131,,-3.751,-10.341,3.7,3.76,3.604,3.5,True,True,True,-1.596,2.652,5.726,3.0,3.0,BUY - Ideal pullback entry,0.045,0.065,-0.02,False,True,False,False,True,6.0,1.0,3.0,AVOID - Bearish momentum,49.635,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,3.7,3.782,False,True,True,174000.0,223625.0,0.778,275000.0,152366.667,2.0,3.0,"AVOID - Below VWMA, weak support",12.0,15.0,20.0,50.0,33.3,100.0,5.0,33.3,0.0,66.7,66.7,5.0,25.0,70.0,38.5
ACTU,"Actuate Therapeutics, Inc. Common stock",-1593.429,0.0,-0.0,-1.0,0.0,0.0,100.0,-1344.272,-0.0,0.849,-910.857,20.529,-16.818,0.0,0.0,inf,0.0,-0.0,0.0,80.053,1.0,-250.788,36.631,6.98,7.107,6.908,7.627,True,False,False,-1.787,1.039,-8.478,1.0,3.0,AVOID,0.092,0.14,-0.048,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,49.79,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,6.98,7.137,False,True,False,447600.0,94860.0,4.719,95650.0,156120.0,1.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,20.0,55.0,73.3,33.3,5.0,33.3,0.0,66.7,33.3,0.0,33.0,40.0,35.1
ACXP,"Acurx Pharmaceuticals, Inc.",-923.477,0.0,-0.0,-1.0,0.0,0.0,100.0,inf,-0.0,0.612,-182.94,inf,-203.09,0.0,0.0,inf,0.0,,,73.625,1.0,-138.756,-182.973,3.33,3.778,4.947,6.593,False,False,False,-11.858,-32.684,-49.492,0.0,3.0,AVOID,-0.311,-0.32,0.009,True,False,True,False,True,10.0,2.0,3.0,HOLD - Bullish but watch for weakening,37.893,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",3.33,4.045,False,False,True,95500.0,80500.0,1.186,62100.0,51850.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,55.0,46.7,0.0,0.0,66.7,0.0,33.3,33.3,5.0,18.0,30.0,21.6
ADAG,Adagene Inc.,-54.649,3.311,-36855.562,-11117.215,3.311,47.863,100.0,-42.203,0.052,0.731,-28.881,inf,-38.965,0.0,-78.354,inf,831.159,0.262,0.216,88.961,1.005,-30.456,-45.701,1.82,1.901,1.828,1.866,False,False,False,-4.256,-0.45,-2.469,0.0,3.0,AVOID,-0.011,0.002,-0.013,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,48.03,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,1.82,1.841,False,False,True,19800.0,239505.0,0.083,185400.0,52387.5,1.0,3.0,"AVOID - Below VWMA, weak support",8.0,0.0,0.0,50.0,60.0,0.0,5.0,0.0,0.0,66.7,33.3,5.0,21.0,28.333,23.2
ADAM,"Adamas Trust, Inc.",0.0,28.027,-97942.236,-1159.061,28.027,100.0,301.194,0.0,-1.115,-1.271,-0.838,39.316,-9.195,0.0,-6.991,inf,3.112,2.251,5.27,-7.417,-3.187,-2.866,-8.722,7.47,7.382,7.106,6.552,True,True,True,1.192,5.117,14.004,3.0,3.0,BUY - Ideal pullback entry,0.076,0.075,0.001,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),57.746,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,7.47,7.413,True,True,False,3892200.0,835875.0,4.656,703600.0,1437600.0,2.0,3.0,HOLD - Above VWMA but watch volume,12.0,0.0,10.0,15.0,0.0,100.0,5.0,100.0,5.0,100.0,66.7,0.0,8.0,90.0,32.6
ADAML,"Adamas Trust, Inc.",0.0,28.027,-97942.236,-1159.061,28.027,100.0,301.194,0.0,-1.115,-1.271,-0.838,inf,-271342957.13,0.0,-6.991,inf,0.0,2.251,0.0,-7.417,-3.187,-2.866,-8.722,22.86,22.614,22.382,21.454,True,True,True,1.088,2.135,6.552,3.0,3.0,BUY - Ideal pullback entry,0.15,0.137,0.012,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,62.641,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,22.86,22.646,True,True,True,2000.0,4815.0,0.415,5216.667,5000.0,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,0.0,0.0,45.0,0.0,100.0,5.0,100.0,0.0,100.0,100.0,5.0,12.0,95.0,36.9
ADAMM,"Adamas Trust, Inc.",0.0,28.027,-97942.236,-1159.061,28.027,100.0,301.194,0.0,-1.115,-1.271,-0.838,inf,-246930732.484,0.0,-6.991,inf,0.0,2.251,0.0,-7.417,-3.187,-2.866,-8.722,25.12,24.94,24.968,23.873,True,True,True,0.722,0.609,5.222,3.0,3.0,BUY - Ideal pullback entry,0.045,0.019,0.026,True,True,True,True,True,7.0,3.0,3.0,BUY - Momentum building,60.353,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,25.12,24.936,True,True,False,13900.0,13895.0,1.0,12816.667,14700.0,2.0,3.0,HOLD - Above VWMA but watch volume,12.0,0.0,0.0,45.0,0.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,12.0,85.0,33.9
ADAMN,"Adamas Trust, Inc.",0.0,28.027,-97942.236,-1159.061,28.027,100.0,301.194,0.0,-1.115,-1.271,-0.838,inf,-277534675.615,0.0,-6.991,inf,0.0,2.251,0.0,-7.417,-3.187,-2.866,-8.722,22.35,22.29,22.122,21.205,True,True,True,0.269,1.029,5.398,3.0,3.0,BUY - Ideal pullback entry,0.084,0.088,-0.003,False,True,False,False,True,2.0,1.0,3.0,AVOID - Bearish momentum,54.823,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,22.35,22.311,True,False,True,14600.0,8955.0,1.63,14350.0,8033.333,2.0,3.0,BUY - Good volume support,12.0,0.0,0.0,45.0,0.0,100.0,5.0,33.3,5.0,100.0,66.7,5.0,12.0,81.667,32.9
ADAMZ,"Adamas Trust, Inc.",0.0,28.027,-97942.236,-1159.061,28.027,100.0,301.194,0.0,-1.115,-1.271,-0.838,inf,-321144188.455,0.0,-6.991,inf,0.0,2.251,0.0,-7.417,-3.187,-2.866,-8.722,19.315,19.106,19.175,18.197,True,True,True,1.092,0.729,6.143,3.0,3.0,BUY - Ideal pullback entry,0.034,0.022,0.012,True,True,True,True,True,2.0,3.0,3.0,STRONG BUY - Fresh crossover (2 days ago),55.255,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,19.315,19.134,True,True,False,2700.0,6115.0,0.442,3328.571,13600.0,2.0,3.0,HOLD - Above VWMA but watch volume,12.0,0.0,0.0,45.0,0.0,100.0,5.0,100.0,5.0,100.0,66.7,0.0,12.0,90.0,35.4
ADBE,Adobe Inc.,33.426,8.513,192.301,26.945,8.513,37.093,100.0,45.805,19.781,1.479,18.671,21.322,3.732,7.164,10.857,2.976,6.351,0.367,0.041,141.601,0.912,18.195,34.347,355.86,337.318,337.131,364.946,True,False,False,5.497,5.555,-2.49,1.0,3.0,AVOID,6.247,3.597,2.65,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,63.237,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,355.86,340.454,True,True,True,8705000.0,4889455.0,1.78,6056600.0,5462733.333,3.0,3.0,STRONG BUY - Institutional accumulation,100.0,45.0,20.0,95.0,100.0,33.3,0.0,100.0,0.0,100.0,100.0,5.0,72.0,70.0,71.4
ADEA,Adeia Inc.,14.038,30.65,-440.026,-10.965,30.65,100.0,101.176,2.708,20.402,-3.57,5.845,19.646,4.621,0.0,-1.311,inf,3.681,1.361,0.347,294.267,0.661,-5.13,-7.682,12.77,12.688,14.144,13.982,False,False,True,0.646,-9.714,-8.668,1.0,3.0,AVOID,-0.222,-0.351,0.129,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,44.265,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,12.77,12.718,True,True,False,2395905.0,801056.6,2.991,835875.0,1131435.0,2.0,3.0,HOLD - Above VWMA but watch volume,12.0,0.0,30.0,50.0,46.7,33.3,5.0,66.7,0.0,66.7,66.7,0.0,26.0,51.667,33.7
ADGM,"Adagio Medical Holdings, Inc.",145.156,0.136,-1507.998,-10875.058,0.136,25.398,100.0,-16.843,-0.0,0.824,-558.916,inf,-174.861,0.0,5.409,inf,159.234,-0.123,0.746,68.138,1.039,-224.101,36.54,1.03,0.922,1.073,1.274,False,False,False,11.702,-4.024,-19.128,0.0,3.0,AVOID,-0.0,-0.035,0.035,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,51.945,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,1.03,1.017,True,True,True,275400.0,263275.0,1.046,517933.333,308000.0,3.0,3.0,STRONG BUY - Institutional accumulation,56.0,0.0,0.0,30.0,60.0,0.0,0.0,66.7,0.0,100.0,100.0,5.0,29.0,53.333,36.3
ADI,"Analog Devices, Inc.",6.635,3.498,-54.358,21.619,3.498,68.141,18.224,9.45,16.399,1.802,4.701,60.184,1.687,-4.621,-2.838,-13.024,12.195,0.246,0.064,188.708,0.605,5.03,6.913,274.44,269.646,248.836,228.479,True,True,True,1.778,10.289,20.116,3.0,3.0,BUY - Ideal pullback entry,8.954,10.029,-1.075,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,60.328,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,274.44,267.147,True,True,False,9419900.0,4733035.0,1.99,3928975.0,4763620.0,2.0,3.0,HOLD - Above VWMA but watch volume,24.0,0.0,0.0,65.0,86.7,100.0,5.0,33.3,0.0,100.0,66.7,0.0,32.0,71.667,43.9
ADIL,"Adial Pharmaceuticals, Inc.",-215.936,-1.0,2.0,-1.0,-1.0,-1.0,100.0,inf,-0.0,0.73,-278.627,inf,-205.913,0.0,0.0,inf,0.0,,,,,-145.33,-257.27,0.24,0.297,0.326,0.467,False,False,False,-19.192,-26.471,-48.608,0.0,3.0,AVOID,-0.019,-0.014,-0.005,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,23.996,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.24,0.295,False,False,False,510300.0,381585.0,1.337,241000.0,373100.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,15.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,14.0,6.667,11.8
ADMA,"ADMA Biologics, Inc.",5.337,4.353,-22.84,-2.452,4.353,12.166,100.0,9.977,-57.24,-1.393,60.05,22.767,4.242,0.0,74.006,inf,9.564,0.607,0.018,55.697,0.884,-14.717,-32.315,19.58,19.339,16.862,18.15,True,True,False,1.244,16.121,7.88,2.0,3.0,WAIT - Partial trend,0.722,0.917,-0.195,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,60.49,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,19.58,19.227,True,True,True,4654500.0,3004900.0,1.549,2769225.0,2480080.0,3.0,3.0,STRONG BUY - Institutional accumulation,8.0,35.0,20.0,75.0,46.7,66.7,5.0,33.3,0.0,100.0,100.0,5.0,35.0,71.667,46.0
ADP,"Automatic Data Processing, Inc.",53.751,18.387,98.579,19.441,18.387,53.015,42.408,11.871,23.171,1.156,7.505,25.438,3.911,12.486,7.614,2.037,4.999,1.993,0.087,107.672,0.888,6.339,90.476,257.94,257.942,262.384,289.642,False,False,False,-0.001,-1.694,-10.945,0.0,3.0,AVOID,0.589,-0.288,0.877,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,47.005,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,257.94,258.011,False,True,False,7868400.0,2776715.0,2.834,2168625.0,3882280.0,1.0,3.0,"AVOID - Below VWMA, weak support",84.0,40.0,10.0,75.0,86.7,0.0,5.0,100.0,0.0,66.7,33.3,0.0,59.0,43.333,54.3
ADPT,Adaptive Biotechnologies Corporation,-32.235,1.321,-160.393,-109.813,1.321,15.324,100.0,-13.415,-0.0,0.793,-24.124,inf,-6.145,0.0,5.056,inf,10.268,0.29,0.034,61.994,0.921,-26.088,-47.898,17.0,17.164,16.489,12.007,True,True,True,-0.958,3.102,41.581,3.0,3.0,BUY - Ideal pullback entry,-0.075,-0.051,-0.025,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,54.48,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,17.0,16.891,True,True,True,2852100.0,3124750.0,0.913,2893014.286,2875850.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,55.0,46.7,100.0,5.0,0.0,0.0,100.0,100.0,5.0,18.0,75.0,35.1
ADSE,ADS-TEC Energy PLC,-66.619,8.868,-687.307,-70.623,8.868,61.021,100.0,-0.517,-0.504,0.436,-78.739,inf,-13.328,0.0,49.332,inf,16.202,0.496,0.023,18.057,1.393,-27.38,-58.679,12.225,12.156,11.027,11.796,True,True,False,0.563,10.863,3.636,2.0,3.0,WAIT - Partial trend,0.314,0.416,-0.102,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,56.853,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,12.225,12.041,True,True,False,9600.0,24080.0,0.399,16550.0,19485.714,2.0,3.0,HOLD - Above VWMA but watch volume,12.0,35.0,0.0,45.0,33.3,66.7,5.0,33.3,0.0,100.0,66.7,0.0,24.0,61.667,35.3
ADSEW,ADS-TEC Energy PLC,-66.619,8.868,-687.307,-70.623,8.868,61.021,100.0,-0.517,-0.504,0.436,-78.739,inf,-12402886806.787,0.0,49.332,inf,0.0,0.496,0.0,18.057,1.393,-27.38,-58.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,35.0,0.0,45.0,33.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,18.3
