,ticker,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,high,low,mean,median,Normalized EBIT,Normalized Net Income,analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),error
249,VXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'str' object has no attribute 'get'
250,MSFT,Microsoft Corporation,26.374,28.215,2.13,2.306,35.416,25.238,74.762,15.741,45.313,35.416,2.306,15.741,74.762,0.226,53.89,17.63,335067000000.0,136162000000.0,431327000000.0,1.287,19.883,34.969,2.785,12.197,12.423,2.867,743.238,492.01,3656804130036.55,0.017,12.447,229789000000.0,109390000000.0,64551000000.0,26772000000.0,26.29,71611000000.0,70.323,0.659,365719.218,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,0.197,3657192177664.0,101832000000.0,281724000000.0,619003000000.0,275524000000.0,268477000000.0,60588000000.0,25723000000.0,191131000000.0,141218000000.0,49913000000.0,136162000000.0,64551000000.0,24082000000.0,34153000000.0,2385000000.0,21795000000.0,7432377655.0,229789000000.0,0.0,34865000000.0,18.912,38.228,33.281,18.005,0.001,0.757,0.757,7617.0,492.01,730.0,483.0,625.41,634.15,109337666666.667,87443000000.0,2025-11-30,492.01,6.0,15.0,40.0,🔴 AVOID,Poor setup,22.0,11.0,2.0,20.0,9.0,64.0,88.0,55.0,10.0,100.0,60.0,64.0,20.0,5.0,0.0,0.0,13.333,0.0,0.0,38.333,66.7,0.0,66.7,0.0,38.3,56.3,492.01,497.188,509.747,466.432,False,True,True,-1.042,-3.48,5.484,2.0,3.0,WAIT - Partial trend,-8.843,-7.61,-1.232,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,45.338,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,492.01,496.276,False,False,False,14386700.0,25674355.0,0.56,25634150.0,26944980.0,0.0,3.0,"AVOID - Below VWMA, weak support",492.01,499.004,486.986,1.422,1.021,True,True,"[np.float64(518.3298380532008), np.float64(530.0380069481532), np.float64(552.6855732732587)]","[np.float64(498.9444273574923), np.float64(504.09652154158834), np.float64(515.7353514691818)]",2.0,3.0,BUY - At support but near resistance,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,17.045,16.483,0.562,True,GOOD - Outperforming market,82217800000.0,22741000000.0,135759000000.0,350694800000.0,0.173,385559800000.0,29.003,29.037,
251,VMC,Vulcan Materials Company,8.593,8.762,1.111,1.161,10.718,29.404,70.596,7.706,1.075,10.718,1.161,7.706,70.596,0.779,7.316,21.449,3091500000.0,1409600000.0,5106500000.0,1.652,6.269,35.093,2.322,10.911,10.137,3.216,13.213,297.24,39274590202.2,0.148,4.983,9388000000.0,2897200000.0,603500000.0,-1487600000.0,-163.132,806100000.0,88.398,0.622,3927.459,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,-1.055,39274590208.0,911900000.0,7417700000.0,17104800000.0,8962300000.0,7483400000.0,5828800000.0,90800000.0,2265700000.0,1239100000.0,1026600000.0,1409600000.0,603500000.0,244400000.0,558000000.0,191200000.0,251400000.0,132130905.0,8987900000.0,400100000.0,5738000000.0,5.318,10.858,11.69,5.762,0.002,0.956,0.958,1378.0,297.24,370.0,198.0,317.696,322.0,1253933333.333,806900000.0,2025-11-30,297.24,10.0,15.0,66.667,🟡 WAIT,Need more confirmation,2.0,9.0,0.0,18.0,11.0,40.0,8.0,45.0,0.0,90.0,73.3,40.0,30.0,5.0,13.333,5.0,20.0,5.0,0.0,78.333,100.0,66.7,100.0,33.3,78.3,51.5,297.24,288.299,294.301,270.104,True,True,True,3.101,0.998,10.047,3.0,3.0,BUY - Ideal pullback entry,-0.287,-1.805,1.519,True,False,True,True,True,4.0,2.0,3.0,STRONG BUY - Fresh crossover (4 days ago),59.72,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,297.24,287.639,True,False,False,297900.0,1243000.0,0.24,956742.857,1299650.0,1.0,3.0,HOLD - Above VWMA but watch volume,297.24,301.695,289.505,1.499,2.602,False,True,"[np.float64(295.12500465304663), np.float64(301.69457104485775), np.float64(308.6427052262758)]","[np.float64(283.1262883288557), np.float64(286.31084770710936), np.float64(289.50539385793144)]",1.0,3.0,"WAIT - Near resistance, likely pullback",683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,3.927,16.483,-12.556,False,AVOID - Significant underperformance,,,,,,,,,
252,ETN,Eaton Corporation plc,15.385,13.003,6.302,6.363,13.662,45.05,54.95,23.422,24.345,13.662,6.363,23.422,54.95,0.516,35.631,16.82,11618000000.0,4327000000.0,12647000000.0,1.089,9.872,34.589,2.824,21.038,8.221,1.644,38.84,345.89,134343676000.0,0.073,5.056,4535000000.0,1278000000.0,808000000.0,3049000000.0,80.364,3519000000.0,92.752,1.117,13465.498,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0.705,134654984192.0,3794000000.0,24878000000.0,38381000000.0,19850000000.0,19036000000.0,9821000000.0,875000000.0,11801000000.0,7857000000.0,3944000000.0,4327000000.0,808000000.0,1500000000.0,921000000.0,130000000.0,768000000.0,388400000.0,4535000000.0,0.0,8946000000.0,8.019,16.461,20.222,9.879,0.002,0.861,0.862,3071.0,345.89,500.0,288.0,410.773,417.5,3909666666.667,3158000000.0,2025-11-30,345.89,7.0,15.0,46.667,🔴 AVOID,Poor setup,8.0,13.0,4.0,18.0,11.0,54.0,32.0,65.0,20.0,90.0,73.3,54.0,20.0,5.0,0.0,0.0,13.333,0.0,0.0,38.333,66.7,0.0,66.7,0.0,38.3,49.3,345.89,357.353,367.553,334.658,False,True,True,-3.208,-5.894,3.356,2.0,3.0,WAIT - Partial trend,-9.852,-8.432,-1.42,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,43.976,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,345.89,356.406,False,False,False,935100.0,3148575.0,0.297,2885320.0,3600250.0,0.0,3.0,"AVOID - Below VWMA, weak support",345.89,374.224,344.736,8.192,0.334,True,False,"[np.float64(387.6199951171875), np.float64(394.1400146484375), np.float64(398.3997797592562)]","[np.float64(352.1000061035156), np.float64(360.2699890136719), np.float64(364.3599853515625)]",3.0,3.0,STRONG BUY - At support with room to resistance,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-6.936,16.483,-23.42,False,AVOID - Significant underperformance,2042600000.0,565800000.0,4924200000.0,21078600000.0,0.466,30024600000.0,13.642,17.999,
253,MELI,"MercadoLibre, Inc.",30.222,25.036,8.981,8.109,6.734,-1.0,101.0,27.298,27.855,6.734,8.109,27.298,-1.0,2.231,15.945,21.423,3463000000.0,7918000000.0,16963000000.0,4.898,10.851,50.507,1.819,182.599,43.244,0.277,5.07,2071.78,105033407723.96,0.065,4.01,2622000000.0,1028000000.0,860000000.0,6890000000.0,360.544,7058000000.0,369.335,,10503.381,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,0.87,105033809920.0,1911000000.0,20777000000.0,25196000000.0,20845000000.0,3071000000.0,6850000000.0,51000000.0,20142000000.0,16603000000.0,3539000000.0,7918000000.0,860000000.0,,617000000.0,165000000.0,521000000.0,50697182.0,2478000000.0,144000000.0,6799000000.0,5.171,34.505,40.302,6.297,0.073,0.846,0.913,2265.0,2071.78,3500.0,2190.0,2847.346,2842.5,1746333333.333,1126666666.667,2025-11-30,2071.78,5.0,15.0,33.333,🔴 AVOID,Poor setup,17.0,18.0,6.0,16.0,15.0,72.0,68.0,90.0,30.0,80.0,100.0,72.0,0.0,5.0,13.333,5.0,13.333,0.0,0.0,36.667,0.0,66.7,66.7,0.0,36.7,61.4,2071.78,2103.894,2192.996,2274.993,False,False,False,-1.526,-5.527,-8.932,0.0,3.0,AVOID,-52.291,-54.391,2.1,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),46.851,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,2071.78,2087.762,False,False,False,248700.0,582015.0,0.427,520500.0,786550.0,0.0,3.0,"AVOID - Below VWMA, weak support",2071.78,2374.54,1897.18,14.614,8.428,False,False,"[np.float64(2480.0), np.float64(2531.18994140625), np.float64(2627.820068359375)]","[np.float64(2284.989990234375), np.float64(2332.72998046875), np.float64(2501.10009765625)]",1.0,3.0,NEUTRAL - No clear level nearby,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,4.363,16.483,-12.121,False,AVOID - Significant underperformance,4294200000.0,1090800000.0,3440200000.0,7365200000.0,0.93,14164200000.0,19.085,25.946,
254,ENPH,"Enphase Energy, Inc.",4.984,14.054,7.386,13.997,14.642,0.0,100.0,47.668,157.273,14.642,13.997,47.668,100.0,1.33,10.157,14.565,1084405000.0,513693000.0,2307318000.0,2.128,3.035,19.76,2.719,-11.326,-1.262,-1.745,13.086,28.85,3775302604.65,0.347,2.496,191436000.0,54942000.0,33604000.0,458751000.0,446.873,480089000.0,467.659,0.0,377.53,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0.893,3775302656.0,102658000.0,1330383000.0,3249676000.0,2416660000.0,983624000.0,1308195000.0,220735000.0,2327084000.0,660091000.0,1666993000.0,513693000.0,33604000.0,0.0,81389000.0,8905000.0,17501000.0,130859709.0,172131000.0,19305000.0,1087460000.0,14.483,55.905,48.523,13.574,0.033,0.952,0.985,764.0,28.85,85.0,26.0,38.848,35.5,370842666.667,312985333.333,2025-11-30,28.85,5.0,15.0,33.333,🔴 AVOID,Poor setup,14.0,3.0,6.0,14.0,15.0,52.0,56.0,15.0,30.0,70.0,100.0,52.0,0.0,5.0,13.333,5.0,13.333,0.0,0.0,36.667,0.0,66.7,66.7,0.0,36.7,47.4,28.85,29.042,33.449,42.931,False,False,False,-0.659,-13.75,-32.799,0.0,3.0,AVOID,-1.761,-1.937,0.176,True,False,True,True,True,2.0,2.0,3.0,STRONG BUY - Fresh crossover (2 days ago),44.41,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,28.85,29.374,False,False,False,3193400.0,7615155.0,0.419,5716480.0,6241275.0,0.0,3.0,"AVOID - Below VWMA, weak support",28.85,69.4,25.78,140.555,10.641,False,False,"[np.float64(76.01000213623047), np.float64(76.9000015258789), np.float64(78.26000213623047)]","[np.float64(59.599998474121094), np.float64(60.2599983215332), np.float64(65.0999984741211)]",1.0,3.0,NEUTRAL - No clear level nearby,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-59.566,16.483,-76.049,False,AVOID - Significant underperformance,526701800.0,140604600.0,189774400.0,1510325800.0,0.866,2597785800.0,6.241,6.797,
255,STGW,Stagwell Inc.,5.118,6.162,9.103,7.718,0.275,0.0,100.0,62.783,-60.659,0.275,7.718,62.783,100.0,4.652,1.46,34.944,43348000.0,142859000.0,772308000.0,17.816,0.06,76.571,0.167,0.0,24.583,inf,25.212,5.36,1351353793.2,1.228,0.48,292106000.0,186772000.0,54006000.0,-43913000.0,-1943.913,88853000.0,3933.289,,138.665,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,-0.307,1386647936.0,2259000.0,2841216000.0,3908221000.0,3122904000.0,356695000.0,1659216000.0,114200000.0,1135148000.0,1367296000.0,-232148000.0,142859000.0,54006000.0,,226769000.0,92317000.0,13182000.0,252118245.0,292106000.0,0.0,1545016000.0,0.249,2.307,0.031,0.003,0.601,0.414,1.037,224.0,5.36,10.0,6.5,8.25,8.0,154466666.667,7437333.333,2025-11-30,5.36,11.0,15.0,73.333,🟢 STRONG BUY,Enter position,3.0,7.0,4.0,4.0,11.0,29.0,12.0,35.0,20.0,20.0,73.3,29.0,20.0,0.0,20.0,0.0,20.0,10.0,5.0,75.0,66.7,100.0,100.0,66.7,75.0,42.8,5.36,5.074,5.166,5.329,True,True,False,5.637,3.751,0.572,2.0,3.0,WAIT - Partial trend,0.079,0.021,0.058,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,55.648,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,5.36,5.44,False,True,True,452700.0,5237395.0,0.086,1923540.0,996775.0,2.0,3.0,"AVOID - Below VWMA, weak support",5.36,6.39,5.07,19.216,5.41,False,False,"[np.float64(6.820000171661377), np.float64(6.889999866485596), np.float64(7.480000019073486)]","[np.float64(5.809999942779541), np.float64(5.869999885559082), np.float64(6.039999961853027)]",1.0,3.0,BUY - Good risk/reward setup,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-31.807,16.483,-48.29,False,AVOID - Significant underperformance,,,,,,,,,
256,NRG,"NRG Energy, Inc.",13.801,9.805,13.675,14.963,2.39,-41.808,141.808,49.47,1.238,2.39,14.963,49.47,141.808,3.782,3.505,22.307,4331000000.0,2306000000.0,2938000000.0,0.678,4.321,25.335,3.464,-16.816,1.39,-1.507,19.164,169.49,32480963261.92,0.338,1.101,2614000000.0,1591000000.0,490000000.0,715000000.0,63.556,1816000000.0,161.422,1.247,3278.459,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0.31,32784586752.0,1125000000.0,28130000000.0,24022000000.0,21544000000.0,2906000000.0,10991000000.0,830000000.0,8964000000.0,8813000000.0,151000000.0,2306000000.0,490000000.0,405000000.0,1071000000.0,651000000.0,323000000.0,191639408.0,2172000000.0,442000000.0,10161000000.0,1.967,13.438,-5.999,-0.732,0.008,0.942,0.95,1419.0,169.49,341.0,145.0,208.136,202.0,1544333333.333,714666666.667,2025-11-30,169.49,10.0,15.0,66.667,🟡 WAIT,Need more confirmation,3.0,1.0,6.0,12.0,5.0,27.0,12.0,5.0,30.0,60.0,33.3,27.0,30.0,5.0,13.333,5.0,20.0,10.0,5.0,88.333,100.0,66.7,100.0,66.7,88.3,45.4,169.49,167.312,166.907,141.215,True,True,True,1.302,1.547,20.022,3.0,3.0,BUY - Ideal pullback entry,-0.269,-0.309,0.04,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),53.083,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,169.49,167.435,True,False,True,944900.0,2092195.0,0.452,1912920.0,1827900.0,2.0,3.0,BUY - Good volume support,169.49,171.6,159.969,1.245,5.617,False,True,"[np.float64(173.55452128184967), np.float64(175.50951945807824), np.float64(180.07776970538657)]","[np.float64(151.58990236547464), np.float64(157.4957425941719), np.float64(159.96939677857796)]",0.0,3.0,"WAIT - Near resistance, likely pullback",683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,69.076,16.483,52.593,True,STRONG - Significant outperformance,1600000.0,1600000.0,2099000000.0,2907600000.0,3.78,13068600000.0,12.479,38.692,
257,TLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'str' object has no attribute 'get'
258,MRVL,"Marvell Technology, Inc.",-3.88,-1.809,5.779,6.858,-11.685,-56.872,156.872,100.0,-225.716,-11.685,6.858,100.0,156.872,0.293,-1.935,1.084,-2402900000.0,1681200000.0,5159800000.0,-2.147,-4.169,inf,-1.148,0.0,8.927,inf,86.21,89.4,77071740000.0,0.056,10.654,1036500000.0,1433800000.0,291600000.0,247400000.0,-27.955,1389600000.0,-157.017,0.269,7708.068,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.147,77080682496.0,-885000000.0,5767300000.0,20204500000.0,6777500000.0,14831400000.0,4343100000.0,113900000.0,3120300000.0,2026800000.0,1093500000.0,1681200000.0,291600000.0,207500000.0,1356900000.0,189400000.0,-9700000.0,862100000.0,1036500000.0,0.0,4229200000.0,-2.5,-3.585,-6.127,-4.267,0.003,0.847,0.85,1913.0,89.4,122.0,58.2,91.727,90.0,-332200000.0,-660633333.333,2025-11-30,89.4,10.0,15.0,66.667,🟡 WAIT,Need more confirmation,3.0,0.0,0.0,10.0,0.0,13.0,12.0,0.0,0.0,50.0,0.0,13.0,30.0,5.0,13.333,5.0,20.0,5.0,0.0,78.333,100.0,66.7,100.0,33.3,78.3,32.6,89.4,86.831,85.787,74.094,True,True,True,2.958,4.212,20.658,3.0,3.0,BUY - Ideal pullback entry,-0.448,-0.487,0.039,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),55.857,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,89.4,86.883,True,False,False,11235600.0,17401505.0,0.646,16019800.0,18739825.0,1.0,3.0,HOLD - Above VWMA but watch volume,89.4,112.206,79.06,25.51,11.566,False,False,"[np.float64(123.02516621269164), np.float64(125.75662263785176), np.float64(127.14700173876545)]","[np.float64(99.26002760133731), np.float64(104.05449573798823), np.float64(111.25861051134315)]",1.0,3.0,NEUTRAL - No clear level nearby,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-3.248,16.483,-19.731,False,AVOID - Significant underperformance,5107620000.0,1411020000.0,-165920000.0,19939020000.0,0.218,24168220000.0,-0.679,-4.439,
259,BRENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Could not fetch data
260,FER,Ferrovial SE,18.054,8.759,10.163,11.52,13.968,38.036,61.964,51.467,48.243,13.968,11.52,51.467,61.964,3.062,1.889,4.004,4966000000.0,1293000000.0,4368000000.0,0.88,12.307,12.165,6.87,39.972,9.799,0.304,71.643,65.81,47148456124.86,0.245,5.043,1010000000.0,661000000.0,226000000.0,632000000.0,19.512,1067000000.0,32.942,0.276,4714.845,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0.489,47148453888.0,3239000000.0,9147000000.0,28999000000.0,20879000000.0,3766000000.0,11532000000.0,1000000.0,7672000000.0,6301000000.0,1371000000.0,1293000000.0,226000000.0,130000000.0,441000000.0,477000000.0,145000000.0,716433006.0,1010000000.0,0.0,11531000000.0,1.015,6.634,8.656,1.295,0.335,0.442,0.666,600.0,65.81,72.301,70.436,71.368,71.368,1933333333.333,1256000000.0,2025-11-30,65.81,12.0,15.0,80.0,🟢 STRONG BUY,Enter position,5.0,13.0,13.0,9.0,3.0,43.0,20.0,65.0,65.0,45.0,20.0,43.0,30.0,5.0,20.0,5.0,20.0,15.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,60.1,65.81,63.732,61.659,52.462,True,True,True,3.26,6.733,25.444,3.0,3.0,BUY - Ideal pullback entry,0.903,0.8,0.103,True,True,True,True,True,2.0,3.0,3.0,STRONG BUY - Fresh crossover (2 days ago),66.05,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,65.81,63.744,True,True,True,904300.0,1038970.0,0.87,962160.0,928450.0,3.0,3.0,STRONG BUY - Institutional accumulation,65.81,66.0,61.28,0.289,6.883,False,True,"[np.float64(55.55416661089213), np.float64(58.43130668758411), np.float64(64.91000366210938)]","[np.float64(52.71159041077636), np.float64(55.204672875366384), np.float64(61.279998779296875)]",0.0,3.0,"WAIT - Near resistance, likely pullback",683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,61.719,16.483,45.236,True,STRONG - Significant outperformance,,,,,,,,,
261,NET,"Cloudflare, Inc.",-2.619,-6.315,3.793,3.666,-12.911,0.0,100.0,26.188,-73.517,-12.911,3.666,26.188,100.0,1.918,-29.785,-11.188,-716439000.0,380429000.0,823078000.0,-1.149,-2.855,inf,-0.125,0.0,36.504,inf,31.525,200.21,63116245344.94,0.023,34.832,704772000.0,325568000.0,213514000.0,54861000.0,-69.621,166915000.0,-211.821,0.0,7012.98,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.144,70129795072.0,-78800000.0,1669626000.0,3301162000.0,2254961000.0,763047000.0,1463213000.0,75484000.0,2268997000.0,793654000.0,1475343000.0,380429000.0,213514000.0,0.0,127722000.0,5196000.0,7929000.0,315250214.0,635799000.0,68973000.0,1387729000.0,-7.063,-23.502,-8.711,-2.6,0.007,0.904,0.911,1446.0,200.21,318.0,117.0,242.464,259.0,-141138000.0,-152043333.333,2025-11-30,200.21,5.0,15.0,33.333,🔴 AVOID,Poor setup,2.0,7.0,0.0,10.0,0.0,19.0,8.0,35.0,0.0,50.0,0.0,19.0,20.0,0.0,0.0,0.0,13.333,0.0,0.0,33.333,66.7,0.0,66.7,0.0,33.3,23.3,200.21,215.414,217.443,177.299,False,True,True,-7.058,-7.925,12.922,2.0,3.0,WAIT - Partial trend,-7.59,-5.567,-2.023,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,42.631,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,200.21,216.89,False,False,False,989400.0,3696390.0,0.268,2877866.667,4277650.0,0.0,3.0,"AVOID - Below VWMA, weak support",200.21,215.65,184.52,7.712,7.837,False,False,"[np.float64(226.9499969482422), np.float64(230.10000610351562), np.float64(260.0)]","[np.float64(203.50999450683594), np.float64(208.59100341796875), np.float64(210.8699951171875)]",1.0,3.0,BUY - Good risk/reward setup,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,100.551,16.483,84.067,True,STRONG - Significant outperformance,962633400.0,253445600.0,102253400.0,1725680400.0,0.848,3113409400.0,3.652,-4.566,
262,PTON,"Peloton Interactive, Inc.",1.43,-28.566,3.646,3.072,-23.422,0.0,100.0,12.198,-84.152,-23.422,3.072,12.198,100.0,-3.807,0.459,-2.941,-4760200000.0,333000000.0,-2140700000.0,0.45,-5.441,inf,-4.356,0.0,-11.408,inf,40.197,6.79,2729374588.92,0.724,1.155,578300000.0,-121700000.0,9300000.0,454700000.0,-382.422,323700000.0,-272.246,0.0,283.691,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1.365,2836905984.0,-118900000.0,2490800000.0,2125300000.0,2539000000.0,-519200000.0,1976600000.0,91300000.0,1437600000.0,803900000.0,633700000.0,333000000.0,9300000.0,0.0,89700000.0,134500000.0,3400000.0,401969748.0,577900000.0,400000.0,1885300000.0,-29.701,-356.048,135.535,-22.28,0.01,0.926,0.936,576.0,6.79,20.0,6.0,10.428,9.8,-527200000.0,-644166666.667,2025-11-30,6.79,4.0,15.0,26.667,🔴 AVOID,Poor setup,2.0,0.0,4.0,7.0,4.0,17.0,8.0,0.0,20.0,35.0,26.7,17.0,10.0,5.0,0.0,0.0,13.333,0.0,0.0,28.333,33.3,0.0,66.7,0.0,28.3,20.4,6.79,7.054,7.559,7.122,False,False,True,-3.743,-10.177,-4.66,1.0,3.0,AVOID,-0.24,-0.214,-0.026,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,42.854,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,6.79,7.092,False,False,False,3273800.0,11156035.0,0.293,8870150.0,8904280.0,0.0,3.0,"AVOID - Below VWMA, weak support",6.79,8.88,6.29,30.781,7.364,False,False,"[np.float64(10.25), np.float64(10.585000038146973), np.float64(10.895000457763672)]","[np.float64(7.460000038146973), np.float64(7.775000095367432), np.float64(8.114999771118164)]",1.0,3.0,BUY - Good risk/reward setup,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-34.333,16.483,-50.816,False,AVOID - Significant underperformance,812880000.0,243380000.0,9720000.0,293680000.0,6.73,2178980000.0,0.459,-40.486,
