warning,analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,ticker,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,warning_major_holders,current,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),high,low,mean,median,error_fundamental
,2026-01-01,76.25,7,15,46.667,🔴 AVOID,Poor setup,AAON,16,20,2,20,0,58,64.0,100.0,10.0,100.0,0.0,58,10.0,5,13.333,5,6.667,5.0,5,50.0,33.3,66.7,33.3,33.3,50.0,55.6,76.25,79.151,89.934,86.799,False,False,True,-3.665,-15.216,-12.153,1,3,AVOID,-4.016,-4.515,0.5,True,False,True,True,True,3.0,2,3.0,STRONG BUY - Fresh crossover (3 days ago),37.441,True,False,False,Bearish,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",76.25,79.092,False,False,True,1197600.0,1025540.0,1.168,1112700.0,834000.0,1,3.0,"AVOID - Below VWMA, weak support",76.25,95.139,73.19,24.772,4.013,False,False,"[np.float64(106.46678195957689), np.float64(114.97500708524491), np.float64(137.27316282214696)]","[np.float64(92.56967267471944), np.float64(95.38856245003394), np.float64(108.12627781564541)]",2,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-35.053,11.039,-46.092,False,AVOID - Significant underperformance,"AAON, Inc.",20.943,22.652,2.646,3.015,13.511,17.731,82.269,0.08,33.43,13.511,3.015,0.08,82.269,0.233,71.978,18.409,505316000.0,129797000.0,299276000.0,0.592,17.904,63.017,2.708,40.48,30.963,1.557,8.163,76.25,6224596922.5,0.027,4.7314577,525792000.0,144260000.0,213151000.0,-14463000.0,-8.58,-83354000.0,-49.451,0.419,622.46,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,-0.111,6224596992.0,168559000.0,1200635000.0,1175234000.0,350652000.0,735224000.0,170964000.0,7308000.0,488212000.0,174905000.0,313307000.0,129797000.0,213151000.0,26084000.0,189000.0,2905000.0,38032000.0,81634058.0,525792000.0,0.0,163656000.0,14.728,20.295,21.613,15.927,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,76.25,188217666.667,148852666.667,,,,,,,,,125.0,100.0,115.25,118.0,
Missing financial statements for AAPB,2026-01-01,32.065,5,15,33.333,🔴 AVOID,Poor setup,AAPB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,20.0,5,0.0,0,13.333,0.0,0,38.333,66.7,0.0,66.7,0.0,38.3,11.5,32.065,32.98,32.463,24.633,False,True,True,-2.774,-1.227,30.17,2,3,WAIT - Partial trend,-0.099,0.066,-0.164,False,False,False,True,False,,0,3.0,AVOID - Bearish momentum,44.293,True,False,True,Bearish,2,3.0,BUY - Acceptable zone,32.065,32.966,False,False,False,36300.0,61330.0,0.592,53600.0,58316.667,0,3.0,"AVOID - Below VWMA, weak support",32.065,33.535,30.785,4.585,3.993,False,False,"[np.float64(31.599250354207804), np.float64(33.53526724412247), np.float64(36.31469608755346)]","[np.float64(24.621921693640992), np.float64(26.414174336473756), np.float64(30.784589253159243)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,4.648,11.039,-6.391,False,WEAK - Slight underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missing financial statements for AAPD,2026-01-01,13.11,10,15,66.667,🟡 WAIT,Need more confirmation,AAPD,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,5,20.0,0,20.0,10.0,5,70.0,33.3,100.0,100.0,66.7,70.0,21.0,13.11,12.909,13.013,15.563,True,False,False,1.555,0.746,-15.761,1,3,AVOID,0.017,-0.02,0.037,True,True,True,False,False,,3,3.0,HOLD - Bullish but watch for weakening,56.102,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,13.11,12.801,True,False,True,398200.0,704760.0,0.565,426950.0,394060.0,2,3.0,BUY - Good volume support,13.11,16.863,12.299,28.63,6.187,False,False,"[np.float64(18.092319065106135), np.float64(18.27782896747471), np.float64(21.44129782844807)]","[np.float64(16.367051406134806), np.float64(16.54963768839829), np.float64(17.096411284340824)]",1,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-13.779,11.039,-24.818,False,AVOID - Significant underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,26.24,4,15,26.667,🔴 AVOID,Poor setup,AAPG,0,7,0,7,5,19,0.0,35.0,0.0,35.0,33.3,19,0.0,0,0.0,0,6.667,0.0,0,6.667,0.0,0.0,33.3,0.0,6.7,15.3,26.24,28.839,31.295,32.56,False,False,False,-9.012,-16.152,-19.411,0,3,AVOID,-1.542,-1.369,-0.172,False,False,False,True,False,,0,3.0,AVOID - Bearish momentum,36.812,True,False,False,Bearish,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",26.24,28.293,False,False,False,1000.0,3895.0,0.257,1880.0,7200.0,0,3.0,"AVOID - Below VWMA, weak support",26.24,34.5,25.8,31.479,1.677,True,False,"[np.float64(41.380001068115234), np.float64(43.40999984741211), np.float64(48.45000076293945)]","[np.float64(37.150001525878906), np.float64(38.0), np.float64(39.61000061035156)]",3,3,STRONG BUY - At support with room to resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,50.978,11.039,39.939,True,STRONG - Significant outperformance,N/A,-22.795,-39.677,1.053,0.536,-293.115,0.0,100.0,10.426,-167.511,-293.115,0.536,10.426,100.0,27.616,-5.736,-2.638,-2996418000.0,-111357000.0,-2096028000.0,0.7,-16.215,inf,-16.62,0.0,227.53,inf,9.296,26.24,2439358802.56,0.684,6.284539,913454000.0,36576000.0,24289000.0,-147933000.0,36.488,-135646000.0,33.457,0.0,245.476,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.328,2454759936.0,-405433000.0,980650000.0,2617810000.0,2343648000.0,60417000.0,1668497000.0,0.0,1474162000.0,1166611000.0,307551000.0,-111357000.0,24289000.0,0.0,93169000.0,64455000.0,10425000.0,92963369.0,905860000.0,7594000.0,0.0,-26.947,-203.82,-249.796,-15.843,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,26.24,-667330666.667,-737998000.0,2265281400.0,632762400.0,-16317400.0,2325698400.0,0.717,3994195400.0,-0.419,-17.433,51.0,29.0,45.714,48.0,
,2026-01-01,271.86,6,15,40.0,🔴 AVOID,Poor setup,AAPL,25,6,0,13,13,57,100.0,30.0,0.0,65.0,86.7,57,20.0,5,0.0,0,13.333,5.0,5,48.333,66.7,0.0,66.7,33.3,48.3,54.4,271.86,275.472,272.59,231.406,False,True,True,-1.311,-0.268,17.482,2,3,WAIT - Partial trend,-0.09,0.63,-0.72,False,False,False,True,False,,0,3.0,AVOID - Bearish momentum,45.69,True,False,True,Bearish,2,3.0,STRONG BUY - Ideal zone,271.86,275.448,False,False,True,27293600.0,41213580.0,0.662,53506100.0,26881700.0,1,3.0,"AVOID - Below VWMA, weak support",271.86,276.7,265.32,1.78,2.406,False,True,"[np.float64(276.70001220703125), np.float64(280.1499938964844), np.float64(288.6199951171875)]","[np.float64(223.56327948127884), np.float64(243.76369637579657), np.float64(265.32000732421875)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,11.991,11.039,0.952,True,GOOD - Outperforming market,Apple Inc.,68.721,63.067,8.714,8.798,25.398,15.17,84.83,25.647,163.901,25.398,8.798,25.647,84.83,1.732,,15.61,402544000000.0,111482000000.0,462430000000.0,1.149,30.689,36.491,2.788,6.791,1.813,5.373,1477.635,271.86,4017099326580.0,0.025,9.694585,49834000000.0,15852000000.0,12715000000.0,95630000000.0,85.376,98767000000.0,88.177,0.384,403450.81,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0.858,4034508095488.0,112010000000.0,416161000000.0,359241000000.0,285508000000.0,56950000000.0,98657000000.0,14585000000.0,147957000000.0,165631000000.0,-17674000000.0,111482000000.0,12715000000.0,15421000000.0,11698000000.0,,20719000000.0,14776353000.0,49834000000.0,0.0,84072000000.0,26.815,164.681,157.413,26.126,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,271.86,123522333333.333,100913666666.667,88095400000.0,24417200000.0,143182800000.0,145045400000.0,0.68,229117400000.0,52.738,77.224,350.0,215.0,287.707,300.0,
Missing financial statements for AAPU,2026-01-01,33.58,6,15,40.0,🔴 AVOID,Poor setup,AAPU,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,20.0,5,0.0,0,13.333,5.0,5,48.333,66.7,0.0,66.7,33.3,48.3,14.5,33.58,34.617,34.145,25.991,False,True,True,-2.995,-1.653,29.198,2,3,WAIT - Partial trend,-0.141,0.036,-0.177,False,False,False,True,False,,0,3.0,AVOID - Bearish momentum,43.759,True,False,True,Bearish,2,3.0,BUY - Acceptable zone,33.58,34.718,False,False,True,453100.0,964000.0,0.47,970780.0,717600.0,1,3.0,"AVOID - Below VWMA, weak support",33.58,33.622,32.425,0.124,3.441,False,True,"[np.float64(35.311909180131906), np.float64(35.83072359176591), np.float64(38.129962077410774)]","[np.float64(26.270593574966185), np.float64(27.87141047316148), np.float64(32.424525448366964)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,2.452,11.039,-8.586,False,WEAK - Slight underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,13.125,12,15,80.0,🟢 STRONG BUY,Enter position,AARD,7,0,0,17,11,35,28.0,0.0,0.0,85.0,73.3,35,30.0,5,6.667,0,20.0,10.0,5,76.667,100.0,33.3,100.0,66.7,76.7,47.5,13.125,13.746,11.724,11.246,True,True,True,-4.516,11.955,16.709,3,3,STRONG BUY - At MA support,0.52,0.693,-0.172,False,True,False,False,False,,1,3.0,AVOID - Bearish momentum,51.09,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,13.125,13.717,False,True,True,89600.0,269785.0,0.332,408050.0,144660.0,2,3.0,"AVOID - Below VWMA, weak support",13.125,15.17,12.9,15.581,1.714,True,False,"[np.float64(16.0), np.float64(16.31999969482422), np.float64(17.940000534057617)]","[np.float64(11.09000015258789), np.float64(11.5), np.float64(12.899999618530273)]",3,3,STRONG BUY - At support with room to resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-8.281,11.039,-19.32,False,AVOID - Significant underperformance,"Aardvark Therapeutics, Inc.",-31.232,-57.064,0.0,0.0,-1.0,0.0,100.0,15.749,-15.749,-1.0,0.0,15.749,100.0,-0.022,inf,-0.0,-41360000.0,-18087000.0,-34454000.0,0.833,-195.406,inf,-7.204,0.0,0.0,inf,2.177,13.125,285774195.0,0.003,0,735000.0,596000.0,109000.0,-18683000.0,90.747,-18196000.0,88.382,0.0,28.577,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,1.033,285774208.0,-20588000.0,0.0,77507000.0,132150000.0,-34802000.0,779000.0,160000.0,74137000.0,4927000.0,69210000.0,-18087000.0,109000.0,0.0,16000.0,0.0,0.0,21773272.0,735000.0,0.0,619000.0,-60.178,39.198,46.035,-46.768,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,13.125,-13398333.333,-13786666.667,25250200.0,5803000.0,-11108000.0,-9551800.0,-0.082,-8932800.0,93.263,215.541,50.0,18.0,32.7,31.0,
Missing financial statements for AAUS,2026-01-01,55.106,10,15,66.667,🟡 WAIT,Need more confirmation,AAUS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,5,20.0,0,20.0,5.0,0,60.0,33.3,100.0,100.0,33.3,60.0,18.0,55.106,55.139,54.737,,True,False,False,-0.06,0.675,,1,3,AVOID,0.238,0.224,0.015,True,True,True,False,True,6.0,3,3.0,HOLD - Bullish but watch for weakening,51.597,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,55.106,55.179,False,True,False,400.0,1430.0,0.28,1100.0,1175.0,1,3.0,"AVOID - Below VWMA, weak support",55.106,55.107,54.02,0.001,1.971,True,True,"[np.float64(51.664283752441406), np.float64(53.902065082180705), np.float64(55.10663986206055)]","[np.float64(52.70048141479492), np.float64(53.41385879557908), np.float64(54.01963424682617)]",2,3,BUY - At support but near resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,9.663,11.039,-1.376,False,WEAK - Slight underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missing financial statements for AAVM,2026-01-01,29.52,10,15,66.667,🟡 WAIT,Need more confirmation,AAVM,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,5,6.667,0,20.0,10.0,0,71.667,100.0,33.3,100.0,66.7,71.7,21.5,29.52,29.35,28.729,26.698,True,True,True,0.58,2.753,10.568,3,3,BUY - Ideal pullback entry,0.301,0.308,-0.007,False,True,False,False,False,,1,3.0,AVOID - Bearish momentum,57.916,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,29.52,29.405,True,True,False,6400.0,1565.0,4.089,400.0,5266.667,2,3.0,HOLD - Above VWMA but watch volume,29.52,29.531,28.066,0.038,4.925,False,True,"[np.float64(28.517000850024427), np.float64(28.86978553785736), np.float64(29.531265258789062)]","[np.float64(27.417478561401367), np.float64(27.733027436296176), np.float64(28.066215406967984)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,17.993,11.039,6.954,True,GOOD - Outperforming market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missing financial statements for AAXJ,2026-01-01,93.12,13,15,86.667,🟢 STRONG BUY,Enter position,AAXJ,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,5,20.0,0,20.0,15.0,5,95.0,100.0,100.0,100.0,100.0,95.0,28.5,93.12,91.733,92.148,83.721,True,True,True,1.512,1.055,11.227,3,3,BUY - Ideal pullback entry,0.391,0.102,0.289,True,True,True,False,True,7.0,3,3.0,HOLD - Bullish but watch for weakening,58.972,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,93.12,91.501,True,True,True,144200.0,433030.0,0.333,438200.0,208250.0,3,3.0,STRONG BUY - Institutional accumulation,93.12,94.12,90.9,1.074,2.384,False,True,"[np.float64(92.77675882681956), np.float64(94.12006482869944), np.float64(95.43373184682251)]","[np.float64(88.391267990225), np.float64(89.30000305175781), np.float64(90.9000857512325)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,32.057,11.039,21.018,True,STRONG - Significant outperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,3.34,6,15,40.0,🔴 AVOID,Poor setup,ABAT,0,0,0,8,7,15,0.0,0.0,0.0,40.0,46.7,15,20.0,0,0.0,0,6.667,5.0,5,36.667,66.7,0.0,33.3,33.3,36.7,21.5,3.34,3.925,4.158,2.789,False,True,True,-14.904,-19.667,19.749,2,3,WAIT - Partial trend,-0.153,-0.104,-0.049,False,False,False,False,False,,0,3.0,AVOID - Bearish momentum,39.334,True,False,False,Bearish,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",3.34,3.944,False,False,True,4827600.0,5577755.0,0.866,9060700.0,4335333.333,1,3.0,"AVOID - Below VWMA, weak support",3.34,3.89,3.23,16.467,3.293,False,False,"[np.float64(4.409999847412109), np.float64(4.460000038146973), np.float64(11.489999771118164)]","[np.float64(3.2300000190734863), np.float64(3.609999895095825), np.float64(4.760000228881836)]",2,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,56.807,11.039,45.769,True,STRONG - Significant outperformance,American Battery Technology Company,-66.032,-62.279,0.079,0.029,-8187.177,-1.0,101.0,4.662,-242.17,-8187.177,0.029,4.662,-1.0,0.131,-2161.138,-0.0,-154995551.0,-28921158.0,-69203363.0,0.446,-60.203,inf,-10.772,0.0,0.0,inf,12.997,3.34,434099659.72,0.019,86.37333,54158987.0,4567467.0,2548476.0,-33488625.0,71.614,-31469634.0,67.297,,43.41,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.158,434099648.0,-46762625.0,4290224.0,84457791.0,13858768.0,61467640.0,8035781.0,0.0,29532110.0,13668605.0,15863505.0,-28921158.0,2548476.0,,5158526.0,19445.0,0.0,129969958.0,54158987.0,0.0,0.0,-51.867,-62.998,-85.831,-68.93,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,3.34,-40383168.667,-40485196.333,24855502.8,6264993.4,-44538012.4,86323142.8,0.093,94358923.8,-35.4,-54.172,6.0,6.0,6.0,6.0,
,2026-01-01,3.42,6,15,40.0,🔴 AVOID,Poor setup,ABCL,0,0,0,14,15,29,0.0,0.0,0.0,70.0,100.0,29,10.0,5,13.333,0,6.667,0.0,0,35.0,33.3,66.7,33.3,0.0,35.0,30.8,3.42,3.579,4.078,3.73,False,False,True,-4.456,-16.139,-8.317,1,3,AVOID,-0.127,-0.151,0.023,True,False,True,False,False,,2,3.0,HOLD - Bullish but watch for weakening,38.82,True,False,False,Bearish,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",3.42,3.562,False,False,False,7657400.0,3159890.0,2.423,3364900.0,3611780.0,0,3.0,"AVOID - Below VWMA, weak support",3.42,4.085,3.32,19.444,2.924,False,False,"[np.float64(5.010000228881836), np.float64(5.820000171661377), np.float64(6.514999866485596)]","[np.float64(3.930000066757202), np.float64(4.010000228881836), np.float64(5.329999923706055)]",2,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,12.871,11.039,1.832,True,GOOD - Outperforming market,AbCellera Biologics Inc.,-23.455,-7.928,0.092,1.065,-305.726,0.0,100.0,19.453,-344.997,-305.726,1.065,19.453,100.0,0.057,,18.732,2728000.0,-108556000.0,369511000.0,135.451,-10.944,inf,-15.908,0.0,-57.485,inf,29.934,3.42,1023725864.16,0.064,28.98021,340429000.0,149731000.0,78396000.0,-258287000.0,158.597,-186952000.0,114.795,0.0,102.373,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,2.379,1023725888.0,-162857000.0,28833000.0,1360553000.0,304469000.0,1152318000.0,65364000.0,8626000.0,751370000.0,76612000.0,674758000.0,-108556000.0,78396000.0,0.0,96998000.0,,-37538000.0,299335048.0,340429000.0,0.0,56738000.0,0.406,0.493,-14.749,-11.434,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,3.42,-99044333.333,-50245333.333,397337600.0,102571600.0,-236458600.0,1549655600.0,0.042,1606393600.0,-11.963,-10.509,16.0,7.0,9.833,9.5,
Missing financial statements for ABCS,2026-01-01,30.424,9,15,60.0,🟡 WAIT,Need more confirmation,ABCS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,5,6.667,0,20.0,5.0,0,66.667,100.0,33.3,100.0,33.3,66.7,20.0,30.424,30.509,29.848,28.729,True,True,True,-0.277,1.93,5.9,3,3,BUY - Ideal pullback entry,0.242,0.277,-0.035,False,True,False,False,False,,1,3.0,AVOID - Bearish momentum,52.708,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,30.424,30.531,False,True,False,3200.0,2975.0,1.076,2450.0,3580.0,1,3.0,"AVOID - Below VWMA, weak support",30.424,30.93,29.613,1.663,2.666,False,True,"[np.float64(29.71099066478295), np.float64(30.212911302365832), np.float64(30.930057982347904)]","[np.float64(29.1104679107666), np.float64(29.612917679442408), np.float64(30.44257868903701)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,8.143,11.039,-2.896,False,WEAK - Slight underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,5.27,11,15,73.333,🟢 STRONG BUY,Enter position,ABEO,0,0,6,10,11,27,0.0,0.0,30.0,50.0,73.3,27,10.0,5,20.0,0,20.0,15.0,5,75.0,33.3,100.0,100.0,100.0,75.0,41.4,5.27,5.178,4.927,5.658,True,False,False,1.767,6.953,-6.85,1,3,AVOID,0.113,0.106,0.006,True,True,True,False,False,,3,3.0,HOLD - Bullish but watch for weakening,53.873,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,5.27,5.195,True,True,True,921300.0,1148285.0,0.802,980133.333,916866.667,3,3.0,STRONG BUY - Institutional accumulation,5.27,6.84,4.0,29.791,24.099,False,False,"[np.float64(7.119999885559082), np.float64(7.320000171661377), np.float64(7.539999961853027)]","[np.float64(5.659999847412109), np.float64(5.929999828338623), np.float64(6.110000133514404)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-10.829,11.039,-21.868,False,AVOID - Significant underperformance,Abeona Therapeutics Inc.,-64.461,-79.934,0.0,0.151,-2177.792,0.0,100.0,37.1,-366.269,-2177.792,0.151,37.1,100.0,1.555,-15.259,-0.0,-242554000.0,-56015000.0,-202172000.0,0.834,-99.581,4.355,-22.317,0.0,0.0,inf,5.419,5.27,285588472.47,0.081,713.9712,8606000.0,3525000.0,2446000.0,-59540000.0,93.42,-58461000.0,91.727,0.0,28.559,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.063,285588480.0,-63734000.0,0.0,108931000.0,64900000.0,14826000.0,23048000.0,1143000.0,100853000.0,16587000.0,84266000.0,-56015000.0,2446000.0,0.0,2907000.0,4208000.0,0.0,54191361.0,7982000.0,624000.0,21905000.0,-80.042,-198.123,-216.572,-73.709,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,5.27,-50752000.0,-52539333.333,92102200.0,26628400.0,-51794400.0,106928200.0,0.216,128833200.0,-30.152,-59.604,28.0,14.0,20.643,19.0,
Missing financial statements for ABI,2026-01-01,24.81,11,15,73.333,🟢 STRONG BUY,Enter position,ABI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,5,20.0,0,20.0,10.0,5,70.0,33.3,100.0,100.0,66.7,70.0,21.0,24.81,24.766,24.693,,True,False,False,0.177,0.473,,1,3,AVOID,0.037,0.036,0.001,True,True,True,False,False,,3,3.0,HOLD - Bullish but watch for weakening,67.873,True,True,True,Bullish,3,3.0,BUY - Acceptable zone,24.81,24.833,False,True,True,100.0,2915.0,0.034,8142.857,100.0,2,3.0,"AVOID - Below VWMA, weak support",24.81,24.88,24.577,0.282,0.94,True,True,[np.float64(24.535391708668957)],"[np.float64(24.287519454956055), np.float64(24.576831817626953)]",2,3,BUY - At support but near resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,2.049,11.039,-8.99,False,WEAK - Slight underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
