Unnamed: 0,ticker,error,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,high,low,mean,median,market_context,relative_strength
,OBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-21,10.02,4.0,15.0,26.667,🔴 AVOID,Poor setup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.333,0.0,0.0,18.333,0.0,0.0,66.7,0.0,18.3,5.5,10.02,10.036,10.036,,False,False,False,-0.154,-0.158,,0.0,3.0,AVOID,-0.005,-0.003,-0.003,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,43.186,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,10.02,10.027,False,False,False,0.0,70810.0,0.0,0.0,243200.0,0.0,3.0,"AVOID - Below VWMA, weak support",10.02,10.06,9.93,0.399,0.898,True,True,"[np.float64(9.949999809265137), np.float64(10.0600004196167)]",[np.float64(9.930000305175781)],2.0,3.0,BUY - At support but near resistance,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,0.602,15.18,-14.578,False,AVOID - Significant underperformance,,,,,,
,OBAWU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-21,10.24,9.0,15.0,60.0,🟡 WAIT,Need more confirmation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,6.667,0.0,20.0,10.0,0.0,51.667,33.3,33.3,100.0,66.7,51.7,15.5,10.24,10.228,10.187,,True,False,False,0.112,0.519,,1.0,3.0,AVOID,0.017,0.02,-0.003,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,67.202,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,10.24,10.19,True,True,False,0.0,7520.0,0.0,0.0,0.0,2.0,3.0,HOLD - Above VWMA but watch volume,10.24,10.36,10.12,1.172,1.172,True,True,"[np.float64(10.239999771118164), np.float64(10.359999656677246), np.float64(10.5)]","[np.float64(10.0), np.float64(10.119999885559082), np.float64(10.239999771118164)]",2.0,3.0,BUY - At support but near resistance,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,2.4,15.18,-12.78,False,AVOID - Significant underperformance,,,,,,
,OBAWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-21,0.215,0.0,15.0,0.0,🔴 AVOID,Poor setup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.5,0.215,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.215,,,,,False,False,[],[],0.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,0.0,15.18,-15.18,False,AVOID - Significant underperformance,,,,,,
,OBIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-21,50.28,12.0,15.0,80.0,🟢 STRONG BUY,Enter position,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,20.0,0.0,6.667,15.0,5.0,81.667,100.0,100.0,33.3,100.0,81.7,24.5,50.28,50.192,50.08,49.449,True,True,True,0.175,0.4,1.682,3.0,3.0,BUY - Ideal pullback entry,0.06,0.057,0.003,True,True,True,False,True,8.0,3.0,3.0,HOLD - Bullish but watch for weakening,89.434,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",50.28,50.2,True,True,True,51500.0,39440.0,1.306,49157.143,0.0,3.0,3.0,STRONG BUY - Institutional accumulation,50.28,50.29,49.948,0.02,0.661,True,True,"[np.float64(48.83031117895502), np.float64(49.50475477502107), np.float64(50.01725812799751)]","[np.float64(48.432610896413834), np.float64(49.234416199870815), np.float64(49.94766570845954)]",2.0,3.0,BUY - At support but near resistance,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,4.344,15.18,-10.836,False,AVOID - Significant underperformance,,,,,,
,OBIO,,"Orchestra BioMed Holdings, Inc.",-107.229,-70.317,0.835,1.052,-1681.412,0.0,100.0,9.273,-1778.072,-1681.412,1.052,9.273,100.0,0.243,,-0.0,-166766000.0,-50558000.0,-145403000.0,0.872,-64.093,inf,-24.845,0.0,0.0,inf,5.646,4.35,245621579.85,0.067,87.16167,,,289000.0,,,-50847000.0,83.323,0.0,24.562,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,245621584.0,-61024000.0,2638000.0,76173000.0,43215000.0,68043000.0,16529000.0,2094000.0,69171000.0,16207000.0,52964000.0,-50558000.0,289000.0,0.0,308000.0,,0.0,56464731.0,3487000.0,,14435000.0,-56.551,139.004,-81.475,-51.493,,,,,4.35,-49488000.0,-47917333.333,88184600.0,22292200.0,-43789200.0,156227600.0,0.106,170662600.0,-19.244,-39.061,2025-12-21,4.35,9.0,15.0,60.0,🟡 WAIT,Need more confirmation,7.0,0.0,0.0,11.0,7.0,25.0,28.0,0.0,0.0,55.0,46.7,25.0,30.0,0.0,6.667,0.0,13.333,5.0,5.0,60.0,100.0,33.3,66.7,33.3,60.0,35.5,4.35,4.654,4.182,3.291,True,True,True,-6.522,4.017,32.197,3.0,3.0,STRONG BUY - At MA support,0.04,0.118,-0.079,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,48.843,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,4.35,4.726,False,False,True,653700.0,256230.0,2.551,356400.0,158580.0,1.0,3.0,"AVOID - Below VWMA, weak support",4.35,4.776,4.19,9.793,3.678,False,False,"[np.float64(5.980000019073486), np.float64(6.159999847412109), np.float64(6.300000190734863)]","[np.float64(4.190000057220459), np.float64(5.0), np.float64(5.199999809265137)]",2.0,3.0,BUY - Good risk/reward setup,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-11.585,15.18,-26.766,False,AVOID - Significant underperformance,20.0,10.0,13.571,12.0,,
,OBT,,"Orange County Bancorp, Inc.",,0.0,6.733,6.48,27.335,18.624,81.376,12.149,132.004,27.335,6.48,12.149,81.376,0.865,0.0,19.918,103011000.0,34603000.0,129906000.0,1.261,1.122,9.884,6.988,4.897,14.323,2.019,1.337,29.85,398997189.0,0.359,3.4569755,15808000.0,1595000.0,1730000.0,33008000.0,118.38,32873000.0,117.896,1.335,39.9,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,0.954,398997184.0,27883000.0,107625000.0,2509927000.0,2324396000.0,165376000.0,143091000.0,0.0,0.0,0.0,0.0,34603000.0,1730000.0,5325000.0,1947000.0,35461000.0,6935000.0,13366740.0,15808000.0,0.0,0.0,1.168,17.303,19.424,1.235,,,,,29.85,0.0,27241333.333,,,,,,,,,2025-12-21,29.85,10.0,15.0,66.667,🟡 WAIT,Need more confirmation,10.0,6.0,9.0,12.0,15.0,52.0,40.0,30.0,45.0,60.0,100.0,52.0,30.0,0.0,20.0,0.0,6.667,15.0,5.0,76.667,100.0,100.0,33.3,100.0,76.7,59.4,29.85,27.876,26.025,25.099,True,True,True,7.08,14.697,18.929,3.0,3.0,WAIT - Extended above MA,1.038,0.869,0.169,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,74.092,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",29.85,28.355,True,True,True,75500.0,33080.0,2.282,49300.0,38700.0,3.0,3.0,STRONG BUY - Institutional accumulation,29.85,30.25,24.845,1.34,16.766,False,True,"[np.float64(27.488620638358064), np.float64(27.981973252483755), np.float64(28.501005085912713)]","[np.float64(24.14178881705932), np.float64(24.567390251488447), np.float64(24.84534146437409)]",0.0,3.0,"WAIT - Near resistance, likely pullback",680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,7.711,15.18,-7.469,False,WEAK - Slight underperformance,32.0,30.0,31.0,31.0,,
,OBTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-21,28.254,6.0,15.0,40.0,🔴 AVOID,Poor setup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.333,0.0,13.333,5.0,5.0,41.667,0.0,66.7,66.7,33.3,41.7,12.5,28.254,27.757,30.11,30.432,False,False,False,1.789,-6.164,-7.156,0.0,3.0,AVOID,-0.506,-0.663,0.157,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,48.278,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,28.254,28.387,False,False,True,233300.0,39615.0,5.889,132725.0,30500.0,1.0,3.0,"AVOID - Below VWMA, weak support",28.254,32.45,24.97,14.851,11.623,False,False,"[np.float64(35.0), np.float64(35.369998931884766), np.float64(37.70000076293945)]","[np.float64(30.229999542236328), np.float64(31.687999725341797), np.float64(33.04999923706055)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-5.188,15.18,-20.368,False,AVOID - Significant underperformance,,,,,,
,OCC,,Optical Cable Corporation,-1.807,-0.562,10.418,9.798,-1.814,0.0,100.0,12.517,-30.295,-1.814,9.798,12.517,100.0,0.393,-0.448,-2.127,-3945658.0,1414075.0,-1426169.0,0.361,-3.605,inf,-3.3,0.0,1.875,inf,0.887,4.97,44084247.9,0.186,0.60360324,6850737.0,611605.0,317205.0,802470.0,-55.158,1096870.0,-75.394,0.0,4.409,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0.567,44086104.0,-1454854.0,73038213.0,40059781.0,18485876.0,20841916.0,8195609.0,402542.0,30755783.0,16853289.0,13902494.0,1414075.0,317205.0,0.0,804513.0,1005276.0,30297.0,8870070.0,6589517.0,261220.0,7793067.0,-2.394,-4.523,-6.86,-3.618,,,,,4.97,-25794.667,-1199522.333,,,,,,,,,2025-12-21,4.97,3.0,15.0,20.0,🔴 AVOID,Poor setup,3.0,0.0,4.0,11.0,2.0,20.0,12.0,0.0,20.0,55.0,13.3,20.0,10.0,0.0,0.0,0.0,6.667,0.0,0.0,16.667,33.3,0.0,33.3,0.0,16.7,19.0,4.97,8.074,7.996,5.457,False,False,True,-38.441,-37.845,-8.932,1.0,3.0,AVOID,-0.227,0.134,-0.361,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,30.919,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",4.97,6.882,False,False,False,342700.0,96365.0,3.556,81300.0,216433.333,0.0,3.0,"AVOID - Below VWMA, weak support",4.97,6.97,4.56,40.241,8.249,False,False,"[np.float64(10.069999694824219), np.float64(10.359999656677246), np.float64(11.5)]","[np.float64(6.010000228881836), np.float64(7.119999885559082), np.float64(7.599999904632568)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,136.667,15.18,121.486,True,STRONG - Significant outperformance,,,,,,
,OCCI,,"OFS Credit Company, Inc.",,0.0,0.0,0.0,39.652,-149.399,249.399,0.0,0.0,39.652,0.0,0.0,249.399,0.0,0.0,-0.0,-10365370.0,-50322852.0,-119146964.0,11.495,-4.117,inf,-7.446,,0.0,,2.803,4.75,133122654.5,0.0,3.0151372,0.0,0.0,0.0,-50322852.0,507.67,-50322852.0,507.67,23.097,13.312,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,1.0,133122656.0,-9912509.0,-5735626.0,270821801.0,117798497.0,148606804.0,0.0,0.0,0.0,0.0,0.0,-50322852.0,0.0,30746721.0,0.0,6947540.0,0.0,28025822.0,0.0,0.0,0.0,2.973,4.708,11.177,7.041,,,,,4.75,0.0,1073581.667,,,,,,,,,2025-12-21,4.75,8.0,15.0,53.333,🟡 WAIT,Need more confirmation,4.0,0.0,2.0,11.0,15.0,32.0,16.0,0.0,10.0,55.0,100.0,32.0,10.0,5.0,6.667,0.0,20.0,10.0,0.0,51.667,33.3,33.3,100.0,66.7,51.7,37.9,4.75,4.748,4.67,5.211,True,False,False,0.042,1.722,-8.848,1.0,3.0,AVOID,0.001,0.011,-0.01,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,52.03,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,4.75,4.733,True,True,False,151600.0,258165.0,0.587,212440.0,416533.333,2.0,3.0,HOLD - Above VWMA but watch volume,4.75,5.548,4.208,16.795,11.415,False,False,"[np.float64(5.764133657118911), np.float64(5.8436372911068055), np.float64(5.913457796779457)]","[np.float64(5.548590577610446), np.float64(5.6791808016267264), np.float64(5.7619973364400625)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-15.734,15.18,-30.914,False,AVOID - Significant underperformance,5.5,5.5,5.5,5.5,,
,OCCIM,,N/A,,0.0,0.0,0.0,39.652,-149.399,249.399,0.0,0.0,39.652,0.0,0.0,249.399,0.0,0.0,-0.0,-10365370.0,-50322852.0,-119146964.0,11.495,-4.117,inf,-39366596.505,0.0,0.0,inf,0.0,25.18,0.0,0.0,0,0.0,0.0,0.0,-50322852.0,507.67,-50322852.0,507.67,0.0,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1.0,0.0,-9912509.0,-5735626.0,270821801.0,117798497.0,148606804.0,0.0,0.0,0.0,0.0,0.0,-50322852.0,0.0,30746721.0,0.0,6947540.0,0.0,0.0,0.0,0.0,0.0,-1.618,-2.895,-6.573,-3.875,,,,,25.18,0.0,1073581.667,,,,,,,,,2025-12-21,25.18,12.0,15.0,80.0,🟢 STRONG BUY,Enter position,4.0,0.0,0.0,11.0,15.0,30.0,16.0,0.0,0.0,55.0,100.0,30.0,30.0,5.0,20.0,0.0,20.0,10.0,0.0,85.0,100.0,100.0,100.0,66.7,85.0,46.5,25.18,24.969,24.837,24.12,True,True,True,0.844,1.383,4.394,3.0,3.0,BUY - Ideal pullback entry,0.09,0.073,0.017,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,63.029,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,25.18,24.921,True,True,False,2500.0,3160.0,0.791,1150.0,2333.333,2.0,3.0,HOLD - Above VWMA but watch volume,25.18,25.22,24.424,0.159,3.001,False,True,"[np.float64(23.944163875135782), np.float64(24.31044116584214), np.float64(24.839197312126938)]","[np.float64(23.584628028906454), np.float64(24.11204561102092), np.float64(24.42432635308385)]",1.0,3.0,"WAIT - Near resistance, likely pullback",680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,9.629,15.18,-5.552,False,WEAK - Slight underperformance,,,,,,
,OCCIN,,"OFS Credit Company, Inc.",,0.0,0.0,0.0,39.652,-149.399,249.399,0.0,0.0,39.652,0.0,0.0,249.399,0.0,0.0,-0.0,-10365370.0,-50322852.0,-119146964.0,11.495,-4.117,48.683,-40641693.317,0.0,0.0,inf,0.0,24.39,0.0,0.0,0,0.0,0.0,0.0,-50322852.0,507.67,-50322852.0,507.67,0.0,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1.0,0.0,-9912509.0,-5735626.0,270821801.0,117798497.0,148606804.0,0.0,0.0,0.0,0.0,0.0,-50322852.0,0.0,30746721.0,0.0,6947540.0,0.0,0.0,0.0,0.0,0.0,-1.618,-2.895,-6.573,-3.875,,,,,24.39,0.0,1073581.667,,,,,,,,,2025-12-21,24.39,10.0,15.0,66.667,🟡 WAIT,Need more confirmation,4.0,0.0,0.0,11.0,15.0,30.0,16.0,0.0,0.0,55.0,100.0,30.0,30.0,5.0,6.667,0.0,20.0,5.0,0.0,66.667,100.0,33.3,100.0,33.3,66.7,41.0,24.39,24.368,24.271,23.665,True,True,True,0.09,0.489,3.065,3.0,3.0,BUY - Ideal pullback entry,0.038,0.045,-0.007,False,True,False,True,True,7.0,1.0,3.0,AVOID - Bearish momentum,54.056,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,24.39,24.346,True,False,False,1300.0,1815.0,0.716,933.333,1000.0,1.0,3.0,HOLD - Above VWMA but watch volume,24.39,24.649,24.124,1.063,1.091,True,True,"[np.float64(23.95919784614117), np.float64(24.282569885253906), np.float64(24.64928572304779)]","[np.float64(22.96209716796875), np.float64(23.84064292907715), np.float64(24.123988424362913)]",2.0,3.0,BUY - At support but near resistance,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,9.185,15.18,-5.996,False,WEAK - Slight underperformance,,,,,,
,OCCIO,,"OFS Credit Company, Inc.",,0.0,0.0,0.0,39.652,-149.399,249.399,0.0,0.0,39.652,0.0,0.0,249.399,0.0,0.0,-0.0,-10365370.0,-50322852.0,-119146964.0,11.495,-4.117,50.0,-39570894.212,0.0,0.0,inf,0.0,25.05,0.0,0.0,0,0.0,0.0,0.0,-50322852.0,507.67,-50322852.0,507.67,0.0,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1.0,0.0,-9912509.0,-5735626.0,270821801.0,117798497.0,148606804.0,0.0,0.0,0.0,0.0,0.0,-50322852.0,0.0,30746721.0,0.0,6947540.0,0.0,0.0,0.0,0.0,0.0,-1.618,-2.895,-6.573,-3.875,,,,,25.05,0.0,1073581.667,,,,,,,,,2025-12-21,25.05,13.0,15.0,86.667,🟢 STRONG BUY,Enter position,4.0,0.0,0.0,11.0,15.0,30.0,16.0,0.0,0.0,55.0,100.0,30.0,30.0,5.0,20.0,0.0,20.0,15.0,5.0,95.0,100.0,100.0,100.0,100.0,95.0,49.5,25.05,24.865,24.762,24.201,True,True,True,0.746,1.164,3.51,3.0,3.0,BUY - Ideal pullback entry,0.07,0.055,0.014,True,True,True,True,True,10.0,3.0,3.0,BUY - Momentum building,65.097,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,25.05,24.877,True,True,True,3200.0,1120.0,2.857,1800.0,400.0,3.0,3.0,STRONG BUY - Institutional accumulation,25.05,25.275,24.519,0.898,2.12,False,True,"[np.float64(24.479198595864084), np.float64(24.744583641006383), np.float64(25.275013694863905)]","[np.float64(23.930391226000687), np.float64(24.203911101966803), np.float64(24.51901329551026)]",1.0,3.0,"WAIT - Near resistance, likely pullback",680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,8.242,15.18,-6.938,False,WEAK - Slight underperformance,,,,,,
,OCFC,,OceanFirst Financial Corp.,,0.0,3.37,3.213,28.801,44.181,55.819,12.855,38.794,28.801,3.213,12.855,55.819,0.722,0.0,23.165,460773000.0,92243000.0,626926000.0,1.361,0.739,15.477,8.666,-2.678,2.559,-5.779,5.739,20.12,1154662334.08,1.038,3.0501597,115256000.0,8428000.0,7567000.0,83815000.0,83.761,84676000.0,84.621,4.406,115.466,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,0.909,1154662400.0,100065000.0,379810000.0,13421247000.0,11718490000.0,1661163000.0,1199032000.0,0.0,0.0,0.0,0.0,92243000.0,7567000.0,50880000.0,14544000.0,308138000.0,30266000.0,57388784.0,115256000.0,0.0,0.0,0.69,5.58,6.187,0.772,,,,,20.12,0.0,116899000.0,,,,,,,,,2025-12-21,20.12,11.0,15.0,73.333,🟢 STRONG BUY,Enter position,6.0,3.0,9.0,7.0,15.0,40.0,24.0,15.0,45.0,35.0,100.0,40.0,30.0,5.0,20.0,0.0,20.0,10.0,0.0,85.0,100.0,100.0,100.0,66.7,85.0,53.5,20.12,19.526,18.653,17.339,True,True,True,3.039,7.864,16.042,3.0,3.0,BUY - Ideal pullback entry,0.536,0.496,0.04,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,63.66,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,20.12,19.591,True,True,False,758600.0,329060.0,2.305,337233.333,481866.667,2.0,3.0,HOLD - Above VWMA but watch volume,20.12,20.61,17.77,2.435,11.68,False,False,"[np.float64(18.65999984741211), np.float64(18.981332896636026), np.float64(19.176688299294305)]","[np.float64(16.971220997738516), np.float64(17.356929474831002), np.float64(17.770000457763672)]",0.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,18.451,15.18,3.271,True,GOOD - Outperforming market,23.0,20.0,21.667,22.0,,
,OCG,,Oriental Culture Holding LTD,-6.406,-3.569,0.067,0.115,-200.13,0.0,100.0,6.315,-29.323,-200.13,0.115,6.315,100.0,0.0,inf,-0.004,8647943.0,-4006375.0,7431717.0,0.859,-5.004,inf,-100.83,0.0,-74.51,inf,2.123,0.114,2413508.99,0.0,7.6182313,8647932.0,-827706.0,559025.0,-3178669.0,130.619,-4565400.0,187.604,0.0,0.241,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,0.793,2413509.0,-2433536.0,622690.0,53035666.0,3126354.0,45549649.0,0.0,0.0,41937651.0,3126354.0,38811297.0,-4006375.0,559025.0,0.0,488130.0,0.0,93.0,21226992.0,8647932.0,0.0,0.0,4.22,4.569,-5.099,-4.787,,,,,0.114,-1647751.667,-932110.0,,,,,,,,,2025-12-21,0.114,3.0,15.0,20.0,🔴 AVOID,Poor setup,0.0,3.0,0.0,17.0,9.0,29.0,0.0,15.0,0.0,85.0,60.0,29.0,0.0,0.0,0.0,0.0,13.333,0.0,0.0,13.333,0.0,0.0,66.7,0.0,13.3,24.3,0.114,2.488,2.792,3.992,False,False,False,-95.418,-95.917,-97.144,0.0,3.0,AVOID,-0.686,-0.255,-0.43,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,40.182,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.114,1.017,False,False,False,17690800.0,39870405.0,0.444,53675200.0,92950887.5,0.0,3.0,"AVOID - Below VWMA, weak support",0.114,6.39,0.07,5505.263,38.596,False,False,"[np.float64(6.590000152587891), np.float64(7.46999979019165), np.float64(19.290000915527344)]","[np.float64(4.974999904632568), np.float64(5.079999923706055), np.float64(5.369999885559082)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-90.579,15.18,-105.759,False,AVOID - Significant underperformance,,,,,,
