,stock,range_length_days,price_mode,expansion_move_pct,expansion_closing_range,buy_date,sell_type,sell_date,stage,return_pct,days_held,buy_price,sell_price
985,IBKR,11,open_close,4.12,62.8,2017-10-19,weakness,2018-03-26,2,38.26,107,12.19,16.86
986,IBKR,7,open_close,2.3,96.6,2018-02-02,stop_loss,2018-02-05,2,-4.0,1,16.7,16.03
987,IBKR,3,open_close,4.32,95.6,2018-02-15,weakness,2018-03-26,2,0.51,26,16.77,16.86
988,IBKR,3,open_close,0.62,82.1,2018-04-04,weakness,2018-06-01,2,10.84,41,16.58,18.38
989,IBKR,3,open_close,5.33,87.2,2018-11-29,stop_loss,2018-12-06,4,-3.99,4,13.93,13.37
990,IBKR,4,open_close,0.17,99.5,2019-06-05,weakness,2019-06-25,1,1.44,14,12.98,13.16
991,IBKR,6,open_close,5.33,98.2,2020-02-04,stop_loss,2020-02-28,1,-4.0,17,12.86,12.35
992,IBKR,4,open_close,1.58,67.9,2020-05-27,weakness,2020-06-23,1,2.2,19,10.36,10.59
993,IBKR,4,open_close,1.39,100.0,2020-12-16,weakness,2021-01-28,2,11.54,28,14.23,15.87
994,IBKR,3,open_close,2.89,97.0,2021-11-02,weakness,2022-01-10,3,2.59,47,18.64,19.12
995,IBKR,5,open_close,5.93,95.1,2022-03-17,stop_loss,2022-04-07,3,-4.0,15,16.25,15.6
996,IBKR,7,open_close,3.31,98.9,2022-10-05,weakness,2022-11-17,1,9.49,31,16.76,18.35
997,IBKR,11,open_close,4.66,82.8,2024-02-05,weakness,2024-04-16,2,13.73,49,24.0,27.3
998,IBKR,6,open_close,10.83,84.4,2024-11-07,weakness,2024-12-11,2,4.71,23,42.5,44.5
999,IBKR,4,open_close,8.79,84.4,2025-01-23,stop_loss,2025-01-27,2,-3.41,2,52.5,50.71
1000,IBKR,6,open_close,1.72,78.8,2025-09-19,weakness,2025-10-22,2,1.71,23,65.44,66.56
1001,IBKR,7,open_close,1.62,86.9,2026-01-05,weakness,2026-03-04,3,3.9,40,67.95,70.6
1002,IBKR,3,open_close,2.36,80.8,2026-01-22,stop_loss,2026-01-29,2,-3.99,5,77.12,74.04
1003,AMD,4,open_close,1.72,80.0,1980-06-26,weakness,1980-10-31,0,47.12,89,3.07,4.52
1004,AMD,8,open_close,2.57,100.0,1980-07-30,weakness,1980-10-31,0,15.73,66,3.91,4.52
1005,AMD,4,open_close,5.95,100.0,1981-03-13,stop_loss,1981-03-13,0,-4.0,0,4.08,3.92
1006,AMD,3,open_close,3.65,100.0,1981-05-13,stop_loss,1981-05-14,0,-4.0,1,4.73,4.54
1007,AMD,9,open_close,4.5,100.0,1981-05-29,stop_loss,1981-06-02,0,-4.74,2,4.83,4.6
1008,AMD,3,open_close,5.88,83.3,1981-06-29,stop_loss,1981-06-30,0,-4.0,1,4.12,3.96
1009,AMD,3,open_close,4.2,100.0,1981-09-11,weakness,1981-09-15,0,-2.01,2,3.1,3.04
1010,AMD,3,open_close,6.76,80.0,1981-10-29,stop_loss,1981-11-10,0,-4.0,8,3.29,3.16
1011,AMD,6,open_close,2.88,85.7,1981-11-25,stop_loss,1981-11-27,1,-4.0,1,2.98,2.86
1012,AMD,3,open_close,5.04,75.0,1982-01-27,stop_loss,1982-02-04,1,-4.0,6,3.08,2.96
1013,AMD,4,open_close,1.39,100.0,1982-02-17,stop_loss,1982-02-19,1,-4.0,2,3.04,2.92
1014,AMD,4,open_close,4.89,100.0,1982-06-14,stop_loss,1982-06-15,3,-4.0,1,4.02,3.86
1015,AMD,4,open_close,2.7,100.0,1982-06-23,weakness,1982-06-28,3,-1.58,3,3.96,3.9
1016,AMD,6,open_close,6.32,83.3,1982-07-14,stop_loss,1982-08-05,3,-4.0,16,4.21,4.04
1017,AMD,5,open_close,6.33,100.0,1982-10-07,stop_loss,1982-10-12,2,-4.0,3,5.06,4.86
1018,AMD,3,open_close,7.53,100.0,1982-12-01,stop_loss,1982-12-02,2,-4.0,1,6.25,6.0
1019,AMD,5,open_close,3.47,83.3,1983-01-07,weakness,1983-03-04,2,32.54,39,6.53,8.66
1020,AMD,5,open_close,5.56,100.0,1983-02-07,stop_loss,1983-02-08,2,-4.0,1,9.5,9.12
1021,AMD,3,open_close,4.14,100.0,1983-02-24,stop_loss,1983-03-01,2,-4.0,3,9.44,9.06
1022,AMD,4,open_close,4.44,90.0,1983-03-16,stop_loss,1983-03-22,2,-4.0,4,8.91,8.55
1023,AMD,3,open_close,1.99,100.0,1983-04-21,stop_loss,1983-04-25,2,-4.61,2,9.5,9.06
1024,AMD,5,open_close,3.62,88.2,1983-05-04,weakness,1983-07-18,2,40.06,51,10.22,14.31
1025,AMD,4,open_close,3.01,100.0,1983-05-23,weakness,1983-07-18,2,19.58,38,11.97,14.31
1026,AMD,4,open_close,4.05,72.2,1983-06-17,stop_loss,1983-06-21,2,-4.0,2,13.69,13.14
1027,AMD,3,open_close,5.99,94.4,1983-11-30,stop_loss,1983-11-30,3,-4.0,0,17.69,16.98
1028,AMD,4,open_close,3.69,100.0,1984-01-05,stop_loss,1984-01-25,3,-4.0,14,17.81,17.1
1029,AMD,7,open_close,6.25,95.2,1984-02-27,stop_loss,1984-02-28,4,-4.0,1,15.0,14.4
1030,AMD,3,open_close,5.88,91.7,1984-03-13,stop_loss,1984-03-22,4,-4.0,7,14.88,14.28
1031,AMD,4,open_close,3.49,100.0,1984-03-29,stop_loss,1984-04-04,4,-4.0,4,14.81,14.22
1032,AMD,3,open_close,6.34,92.9,1984-08-10,stop_loss,1984-08-10,1,-4.0,0,19.12,18.36
1033,AMD,5,open_close,2.81,100.0,1984-10-19,stop_loss,1984-10-19,1,-4.0,0,18.69,17.94
1034,AMD,3,open_close,6.8,88.2,1985-03-20,stop_loss,1985-03-20,1,-4.0,0,16.81,16.14
1035,AMD,3,open_close,3.72,92.9,1985-07-17,stop_loss,1985-08-12,4,-4.0,18,14.44,13.86
1036,AMD,4,open_close,2.36,75.0,1985-09-19,stop_loss,1985-09-24,4,-4.0,3,13.88,13.32
1037,AMD,3,open_close,5.18,100.0,1985-10-15,weakness,1985-10-21,4,-2.48,4,12.62,12.31
1038,AMD,4,open_close,4.81,76.5,1985-11-20,stop_loss,1985-11-25,4,-4.0,3,13.81,13.26
1039,AMD,3,open_close,4.89,92.3,1985-12-05,stop_loss,1985-12-18,4,-4.0,9,15.0,14.4
1040,AMD,3,open_close,2.46,86.7,1986-05-29,weakness,1986-06-03,1,-1.92,3,13.0,12.75
1041,AMD,3,open_close,0.83,71.4,1986-07-28,weakness,1986-07-30,4,-1.67,2,7.5,7.38
1042,AMD,4,open_close,0.88,100.0,1986-11-04,weakness,1986-12-09,4,10.53,24,7.12,7.88
1043,AMD,4,open_close,4.69,100.0,1986-12-02,stop_loss,1986-12-05,4,-4.0,3,8.38,8.04
1044,AMD,3,open_close,2.44,100.0,1987-05-27,weakness,1987-06-08,1,-0.6,8,10.5,10.44
1045,AMD,8,open_close,8.28,100.0,1987-08-07,weakness,1987-09-04,1,2.5,20,10.0,10.25
1046,AMD,3,open_close,3.05,85.7,1987-09-11,stop_loss,1987-09-18,1,-4.0,5,10.56,10.14
1047,AMD,5,open_close,6.55,90.9,1987-09-24,stop_loss,1987-10-12,1,-8.99,12,11.12,10.12
1048,AMD,3,open_close,6.67,88.9,1987-10-02,stop_loss,1987-10-06,1,-4.0,2,12.25,11.76
1049,AMD,4,open_close,6.25,100.0,1988-01-05,stop_loss,1988-01-06,4,-4.0,1,5.56,5.34
1050,AMD,4,open_close,4.0,100.0,1988-01-29,weakness,1988-02-02,4,-1.28,2,4.88,4.81
1051,AMD,3,open_close,11.76,100.0,1988-02-23,stop_loss,1988-03-25,4,-4.0,23,6.0,5.76
1052,AMD,3,open_close,3.12,66.7,1988-03-03,stop_loss,1988-03-03,4,-4.0,0,6.25,6.0
1053,AMD,5,open_close,5.49,100.0,1988-04-07,weakness,1988-07-13,4,24.21,67,5.94,7.38
1054,AMD,6,open_close,0.96,100.0,1988-04-25,weakness,1988-07-13,4,11.32,55,6.62,7.38
1055,AMD,3,open_close,2.65,100.0,1988-05-13,stop_loss,1988-05-19,4,-4.0,4,7.25,6.96
1056,AMD,5,open_close,2.56,100.0,1988-06-01,stop_loss,1988-07-12,4,-4.0,28,7.5,7.2
1057,AMD,4,open_close,3.08,100.0,1988-06-29,stop_loss,1988-06-30,4,-4.0,1,8.31,7.98
1058,AMD,4,open_close,1.08,100.0,1988-09-19,weakness,1988-09-21,4,-5.32,2,5.88,5.56
1059,AMD,3,open_close,4.23,100.0,1988-10-12,stop_loss,1988-10-12,4,-4.0,0,4.56,4.38
1060,AMD,4,open_close,6.67,80.0,1988-12-02,weakness,1988-12-06,1,0.0,2,3.94,3.94
1061,AMD,3,open_close,10.0,100.0,1988-12-16,weakness,1989-01-20,1,4.55,23,4.12,4.31
1062,AMD,7,open_close,4.29,66.7,1989-01-27,stop_loss,1989-02-09,1,-4.0,9,4.56,4.38
1063,AMD,5,open_close,2.74,100.0,1989-02-03,stop_loss,1989-02-09,1,-3.35,4,4.62,4.47
1064,AMD,6,open_close,1.41,75.0,1989-02-22,stop_loss,1989-02-22,1,-4.0,0,4.5,4.32
1065,AMD,8,open_close,2.99,100.0,1989-03-10,weakness,1989-03-17,1,-2.94,5,4.25,4.12
1066,AMD,4,open_close,7.25,85.7,1989-04-10,stop_loss,1989-04-10,1,-4.0,0,4.62,4.44
1067,AMD,9,open_close,2.82,100.0,1989-05-15,weakness,1989-07-03,1,5.48,34,4.56,4.81
1068,AMD,4,open_close,2.9,75.0,1989-08-07,weakness,1989-08-09,1,-2.82,2,4.44,4.31
1069,AMD,5,open_close,1.47,100.0,1989-08-24,weakness,1989-08-28,1,-1.45,2,4.31,4.25
1070,AMD,7,open_close,5.88,60.0,1989-09-14,stop_loss,1989-09-18,1,-4.0,2,4.44,4.26
1071,AMD,9,open_close,2.86,100.0,1989-09-29,stop_loss,1989-10-04,1,-3.32,3,4.44,4.29
1072,AMD,5,open_close,3.12,100.0,1990-01-03,stop_loss,1990-01-04,1,-4.0,1,4.06,3.9
1073,AMD,5,open_close,1.72,100.0,1990-02-08,weakness,1990-02-12,4,0.0,2,3.62,3.62
1074,AMD,7,open_close,3.45,100.0,1990-02-22,weakness,1990-04-06,4,21.67,31,3.75,4.56
1075,AMD,3,open_close,2.22,66.7,1990-08-14,weakness,1990-08-16,4,4.35,2,2.88,3.0
1076,AMD,7,open_close,19.35,80.0,1990-11-13,stop_loss,1990-11-13,4,-4.0,0,2.38,2.28
1077,AMD,3,open_close,2.94,100.0,1990-12-03,stop_loss,1991-01-02,4,-4.0,20,2.19,2.1
1078,AMD,3,open_close,4.44,75.0,1991-01-23,weakness,1991-05-07,1,100.0,72,3.0,6.0
1079,AMD,4,open_close,7.45,71.4,1991-04-12,stop_loss,1991-04-22,1,-4.0,6,6.56,6.3
1080,AMD,3,open_close,5.21,100.0,1991-05-10,stop_loss,1991-05-13,1,-4.0,1,6.31,6.06
1081,AMD,3,open_close,5.49,66.7,1991-05-22,weakness,1991-06-14,1,3.03,16,6.19,6.38
1082,AMD,4,open_close,3.19,100.0,1991-08-29,stop_loss,1991-09-04,1,-4.0,3,6.12,5.88
1083,AMD,4,open_close,4.67,100.0,1991-11-14,stop_loss,1991-11-14,1,-4.0,0,7.0,6.72
1084,AMD,4,open_close,6.73,83.3,1991-11-25,stop_loss,1991-11-26,1,-4.0,1,7.06,6.78
1085,AMD,5,open_close,3.48,71.4,1991-12-04,weakness,1992-02-03,1,23.33,41,7.5,9.25
1086,AMD,6,open_close,4.13,100.0,1991-12-13,stop_loss,1991-12-17,1,-4.0,2,8.0,7.68
1087,AMD,4,open_close,4.17,100.0,1992-03-19,stop_loss,1992-03-27,2,-4.0,6,9.44,9.06
1088,AMD,5,open_close,1.99,100.0,1992-03-26,stop_loss,1992-03-27,2,-4.0,1,9.56,9.18
1089,AMD,5,open_close,6.34,100.0,1992-04-07,stop_loss,1992-04-07,3,-4.0,0,9.75,9.36
1090,AMD,4,open_close,5.77,100.0,1992-10-20,weakness,1992-12-14,1,20.54,38,7.0,8.44
1091,AMD,4,open_close,5.08,100.0,1992-10-29,weakness,1992-12-14,1,8.87,31,7.75,8.44
1092,AMD,10,open_close,9.09,87.5,1992-11-20,stop_loss,1992-11-25,1,-4.0,3,9.0,8.64
1093,AMD,3,open_close,6.67,90.0,1992-12-18,stop_loss,1992-12-23,1,-6.85,3,9.12,8.5
1094,AMD,6,open_close,4.83,100.0,1993-01-06,stop_loss,1993-01-28,1,-4.0,16,9.75,9.36
1095,AMD,3,open_close,5.88,100.0,1993-02-03,stop_loss,1993-02-09,1,-4.0,4,10.19,9.78
1096,AMD,4,open_close,3.7,100.0,1993-02-12,stop_loss,1993-02-16,1,-4.0,1,10.5,10.08
1097,AMD,3,open_close,13.71,70.0,1993-04-20,weakness,1993-06-02,2,1.79,30,13.94,14.19
1098,AMD,4,open_close,2.72,100.0,1994-01-17,weakness,1994-04-11,4,48.0,58,9.38,13.88
1099,AMD,5,open_close,5.13,92.3,1994-01-25,stop_loss,1994-01-25,4,-4.0,0,10.5,10.08
1100,AMD,9,open_close,5.39,92.9,1994-02-09,stop_loss,1994-02-11,4,-4.0,2,10.94,10.5
1101,AMD,15,open_close,6.82,87.5,1994-03-04,stop_loss,1994-03-04,4,-4.0,0,11.81,11.34
1102,AMD,4,open_close,2.07,92.3,1994-03-31,stop_loss,1994-03-31,4,-4.0,0,15.56,14.94
1103,AMD,3,open_close,5.13,84.6,1994-04-22,weakness,1994-05-05,4,-2.4,8,13.0,12.69
1104,AMD,4,open_close,2.05,70.0,1994-05-19,weakness,1994-06-10,1,5.5,15,12.5,13.19
1105,AMD,3,open_close,4.35,100.0,1994-05-25,weakness,1994-06-10,1,-0.94,11,13.31,13.19
1106,AMD,3,open_close,1.47,91.7,1994-07-22,weakness,1994-07-28,1,0.0,4,12.88,12.88
1107,AMD,5,open_close,4.35,100.0,1994-08-01,weakness,1994-09-07,1,3.26,26,13.44,13.88
1108,AMD,3,open_close,5.08,100.0,1994-10-28,stop_loss,1994-11-10,1,-4.0,9,12.88,12.36
1109,AMD,5,open_close,2.67,100.0,1994-12-28,weakness,1995-02-24,1,23.44,40,12.0,14.81
1110,AMD,4,open_close,8.78,100.0,1995-01-09,weakness,1995-02-24,1,3.04,33,14.38,14.81
1111,AMD,3,open_close,8.55,90.0,1995-01-13,stop_loss,1995-01-25,1,-4.0,8,15.75,15.12
1112,AMD,7,open_close,3.7,88.2,1995-03-06,weakness,1995-04-20,2,5.18,32,15.69,16.5
1113,AMD,3,open_close,1.45,87.5,1995-03-24,stop_loss,1995-03-29,2,-4.0,3,17.62,16.92
1114,AMD,3,open_close,4.24,100.0,1995-04-10,stop_loss,1995-04-11,2,-6.12,1,18.38,17.25
1115,AMD,4,open_close,2.78,100.0,1995-06-20,stop_loss,1995-06-21,2,-4.0,1,18.69,17.94
1116,AMD,5,open_close,1.2,100.0,1996-02-12,stop_loss,1996-02-13,1,-4.19,1,10.44,10.0
1117,AMD,4,open_close,4.26,85.7,1996-04-25,stop_loss,1996-05-21,1,-4.0,18,9.25,8.88
1118,AMD,6,open_close,3.33,100.0,1996-05-20,stop_loss,1996-05-21,1,-3.36,1,9.38,9.06
1119,AMD,3,open_close,0.99,100.0,1996-08-30,weakness,1996-09-04,4,-2.91,2,6.44,6.25
1120,AMD,3,open_close,1.98,75.0,1996-09-10,weakness,1997-03-25,4,193.2,136,6.44,18.88
1121,AMD,3,open_close,5.61,100.0,1996-09-18,weakness,1997-03-25,4,172.07,130,6.94,18.88
1122,AMD,4,open_close,4.35,100.0,1996-09-25,stop_loss,1996-09-27,4,-4.0,2,7.69,7.38
1123,AMD,4,open_close,7.69,100.0,1996-10-08,stop_loss,1996-10-09,4,-4.0,1,8.25,7.92
1124,AMD,3,open_close,9.3,100.0,1996-10-15,stop_loss,1996-10-18,4,-4.0,3,8.94,8.58
1125,AMD,5,open_close,4.86,100.0,1996-11-05,weakness,1997-03-25,4,100.0,96,9.44,18.88
1126,AMD,6,open_close,1.5,92.9,1996-12-03,stop_loss,1996-12-03,4,-4.0,0,12.75,12.24
1127,AMD,6,open_close,2.36,100.0,1997-01-03,weakness,1997-03-25,4,38.53,56,13.62,18.88
1128,AMD,3,open_close,6.57,91.3,1997-03-05,stop_loss,1997-03-24,4,-4.0,13,19.25,18.48
1129,AMD,3,open_close,4.17,76.0,1997-06-10,stop_loss,1997-06-11,1,-4.31,1,20.31,19.44
1130,AMD,4,open_close,5.56,70.0,1997-07-08,stop_loss,1997-07-08,1,-4.0,0,19.25,18.48
1131,AMD,3,open_close,4.11,91.3,1997-08-14,stop_loss,1997-08-18,1,-4.0,2,19.25,18.48
1132,AMD,4,open_close,8.8,100.0,1998-01-05,weakness,1998-01-09,1,-1.61,4,9.69,9.53
1133,AMD,3,open_close,1.68,100.0,1998-01-27,stop_loss,1998-02-06,1,-4.0,8,9.44,9.06
1134,AMD,3,open_close,3.74,81.8,1998-03-17,stop_loss,1998-03-17,1,-4.0,0,11.5,11.04
1135,AMD,3,open_close,5.61,93.1,1998-03-30,weakness,1998-05-06,1,3.0,26,12.5,12.88
1136,AMD,3,open_close,1.34,100.0,1998-08-18,stop_loss,1998-08-20,1,-5.26,2,9.5,9.0
1137,AMD,3,open_close,6.0,88.9,1998-11-11,stop_loss,1998-11-24,1,-4.0,9,13.34,12.81
1138,AMD,3,open_close,4.02,68.6,1998-12-31,stop_loss,1998-12-31,1,-4.0,0,14.62,14.04
1139,AMD,3,open_close,9.57,81.2,1999-02-23,stop_loss,1999-02-23,1,-4.0,0,9.69,9.3
1140,AMD,3,open_close,1.51,81.8,1999-04-22,stop_loss,1999-04-30,1,-3.41,6,8.41,8.12
1141,AMD,5,open_close,3.36,86.7,1999-05-06,weakness,1999-06-03,1,7.17,19,8.72,9.34
1142,AMD,3,open_close,5.4,80.8,1999-06-16,stop_loss,1999-06-24,1,-9.25,6,9.12,8.28
1143,AMD,3,open_close,3.02,68.4,1999-08-24,weakness,1999-09-21,1,-3.27,19,9.56,9.25
1144,AMD,3,open_close,2.94,80.0,1999-08-30,stop_loss,1999-09-02,1,-4.0,3,9.97,9.57
1145,AMD,5,open_close,7.29,100.0,1999-11-11,weakness,1999-12-16,1,19.46,24,11.56,13.81
1146,AMD,3,open_close,1.4,87.5,1999-11-22,weakness,1999-12-16,1,5.24,17,13.12,13.81
1147,AMD,3,open_close,10.16,100.0,1999-11-30,stop_loss,1999-11-30,1,-4.0,0,14.88,14.28
1148,AMD,6,open_close,6.9,89.7,2000-01-04,stop_loss,2000-01-04,1,-3.01,0,15.12,14.67
1149,AMD,3,open_close,6.67,87.8,2000-02-04,weakness,2000-02-29,2,0.96,16,19.5,19.69
1150,AMD,3,open_close,7.06,100.0,2000-02-14,stop_loss,2000-02-14,2,-4.0,0,22.41,21.51
1151,AMD,3,open_close,2.47,77.8,2000-03-06,weakness,2000-05-24,2,60.87,56,23.0,37.0
1152,AMD,3,open_close,7.5,88.9,2000-03-21,stop_loss,2000-03-29,2,-4.0,6,27.06,25.98
1153,AMD,3,open_close,7.14,100.0,2000-03-31,stop_loss,2000-03-31,2,-4.0,0,29.88,28.68
1154,AMD,3,open_close,11.63,90.5,2000-04-06,stop_loss,2000-04-06,2,-4.0,0,36.38,34.92
1155,AMD,4,open_close,4.35,88.4,2000-07-17,stop_loss,2000-07-20,2,-4.0,3,44.59,42.81
1156,AMD,9,open_close,6.01,76.5,2000-09-01,stop_loss,2000-09-05,2,-4.0,1,38.12,36.6
1157,AMD,4,open_close,7.72,100.0,2001-04-30,stop_loss,2001-05-01,1,-4.0,1,30.75,29.52
1158,AMD,3,open_close,5.6,100.0,2001-11-27,stop_loss,2001-11-28,4,-3.98,1,13.82,13.27
1159,AMD,3,open_close,0.41,88.3,2002-04-01,stop_loss,2002-04-03,4,-3.97,2,14.61,14.03
1160,AMD,5,open_close,5.05,83.3,2002-04-17,stop_loss,2002-04-18,4,-6.55,1,14.66,13.7
1161,AMD,3,open_close,11.69,100.0,2002-06-18,stop_loss,2002-06-18,4,-3.98,0,10.8,10.37
1162,AMD,3,open_close,2.49,98.5,2002-08-15,weakness,2002-08-29,4,-2.17,10,8.77,8.58
1163,AMD,3,open_close,8.51,84.4,2003-01-03,stop_loss,2003-01-08,4,-3.99,3,7.01,6.73
1164,AMD,3,open_close,7.45,91.3,2003-02-19,stop_loss,2003-02-20,1,-3.93,1,5.6,5.38
1165,AMD,3,open_close,4.57,100.0,2003-03-03,stop_loss,2003-03-04,1,-4.86,1,5.55,5.28
1166,AMD,4,open_close,2.03,76.3,2003-03-11,weakness,2003-05-21,1,27.08,50,5.54,7.04
1167,AMD,3,open_close,12.74,100.0,2003-03-19,stop_loss,2003-03-26,1,-4.04,5,6.69,6.42
1168,AMD,3,open_close,1.41,88.9,2003-05-28,stop_loss,2003-06-02,1,-4.03,3,7.2,6.91
1169,AMD,7,open_close,1.48,68.4,2003-08-08,stop_loss,2003-08-08,1,-4.05,0,7.65,7.34
1170,AMD,4,open_close,6.64,100.0,2003-08-29,weakness,2003-09-29,2,2.29,20,10.9,11.15
1171,AMD,4,open_close,5.92,100.0,2003-10-29,weakness,2003-12-08,2,8.22,27,14.72,15.93
1172,AMD,4,open_close,1.25,97.1,2004-03-05,stop_loss,2004-03-09,3,-3.97,2,15.1,14.5
1173,AMD,3,open_close,1.77,100.0,2004-03-25,weakness,2004-04-19,3,2.88,16,15.65,16.1
1174,AMD,3,open_close,4.31,95.7,2004-08-19,stop_loss,2004-08-31,4,-3.96,8,11.87,11.4
1175,AMD,5,open_close,6.84,96.3,2004-11-12,weakness,2005-01-05,2,6.5,36,19.08,20.32
1176,AMD,5,open_close,3.48,96.9,2004-12-02,stop_loss,2004-12-21,2,-3.98,13,22.11,21.23
1177,AMD,3,open_close,3.65,99.0,2005-02-25,stop_loss,2005-03-09,2,-4.01,8,17.7,16.99
1178,AMD,6,open_close,4.78,74.6,2005-04-11,stop_loss,2005-04-14,3,-3.98,3,17.09,16.41
1179,AMD,6,open_close,1.63,90.1,2005-08-18,weakness,2005-10-17,3,2.05,41,20.93,21.36
1180,AMD,3,open_close,4.79,88.7,2005-09-08,stop_loss,2005-10-12,3,-4.01,24,22.45,21.55
1181,AMD,3,open_close,4.38,100.0,2006-01-26,weakness,2006-03-07,2,1.21,27,38.82,39.29
1182,AMD,5,open_close,10.25,99.3,2006-05-22,stop_loss,2006-05-22,2,-2.58,0,34.45,33.56
1183,AMD,3,open_close,4.07,77.7,2006-08-04,weakness,2006-08-08,4,-2.87,2,20.88,20.28
1184,AMD,6,open_close,1.8,92.0,2006-08-16,weakness,2006-09-29,4,19.2,31,21.25,25.33
1185,AMD,3,open_close,3.84,99.3,2006-09-06,stop_loss,2006-09-06,4,-3.98,0,25.85,24.82
1186,AMD,9,open_close,4.46,94.6,2007-02-27,weakness,2007-03-01,4,-3.84,2,15.35,14.76
1187,AMD,7,open_close,5.37,84.8,2007-06-22,stop_loss,2007-06-26,4,-4.02,2,14.69,14.1
1188,AMD,9,open_close,4.21,94.7,2007-07-13,stop_loss,2007-07-26,4,-4.02,9,15.42,14.8
1189,AMD,3,open_close,5.12,93.0,2008-02-04,stop_loss,2008-02-05,4,-3.97,1,8.07,7.75
1190,AMD,8,open_close,1.3,78.1,2008-05-02,weakness,2008-05-30,1,9.24,19,6.28,6.86
1191,AMD,7,open_close,2.42,77.6,2008-06-05,stop_loss,2008-06-11,1,-3.97,4,7.31,7.02
1192,AMD,4,open_close,4.67,82.6,2008-08-05,weakness,2008-09-16,4,7.36,29,4.62,4.96
1193,AMD,5,open_close,6.42,62.9,2008-08-18,stop_loss,2008-09-05,4,-4.04,13,5.7,5.47
1194,AMD,4,open_close,3.93,95.0,2009-08-24,weakness,2009-10-05,1,31.04,29,3.93,5.15
1195,AMD,3,open_close,3.7,94.9,2009-10-12,stop_loss,2009-10-16,2,-4.08,4,6.13,5.88
1196,AMD,3,open_close,4.15,89.7,2009-12-22,stop_loss,2010-01-11,2,-3.98,12,9.55,9.17
1197,AMD,3,open_close,3.98,95.8,2010-03-17,stop_loss,2010-03-22,2,-5.91,3,9.47,8.91
1198,AMD,3,open_close,4.78,94.4,2010-05-11,stop_loss,2010-05-14,3,-1.24,3,8.85,8.74
1199,AMD,4,open_close,2.32,64.4,2010-09-14,weakness,2010-09-20,4,0.0,4,6.16,6.16
1200,AMD,4,open_close,4.01,82.1,2010-10-26,weakness,2010-11-18,4,3.19,17,7.2,7.43
1201,AMD,3,open_close,4.71,100.0,2010-11-05,stop_loss,2010-11-10,4,-3.99,3,8.03,7.71
1202,AMD,6,open_close,1.74,83.3,2010-11-26,stop_loss,2010-11-29,4,-3.95,1,7.6,7.3
1203,AMD,3,open_close,3.03,81.8,2011-01-11,stop_loss,2011-01-11,4,0.0,0,8.77,8.77
1204,AMD,5,open_close,0.9,61.1,2011-02-01,weakness,2011-03-11,1,1.98,27,8.1,8.26
1205,AMD,4,open_close,4.23,77.6,2011-02-15,weakness,2011-03-11,1,-3.95,17,8.6,8.26
1206,AMD,6,open_close,3.35,91.7,2011-04-21,weakness,2011-05-18,1,-2.29,18,8.73,8.53
1207,AMD,3,open_close,5.08,100.0,2011-08-30,stop_loss,2011-09-02,1,-6.07,3,6.76,6.35
1208,AMD,5,open_close,2.4,80.0,2012-01-19,weakness,2012-03-07,1,16.28,33,6.02,7.0
1209,AMD,4,open_close,6.31,91.7,2012-03-16,stop_loss,2012-03-20,1,-3.97,2,8.31,7.98
1210,AMD,6,open_close,2.19,90.0,2012-06-21,stop_loss,2012-06-21,1,-3.97,0,6.04,5.8
1211,AMD,3,open_close,4.18,100.0,2012-07-02,weakness,2012-07-10,1,-11.65,5,5.75,5.08
1212,AMD,10,open_close,7.06,84.1,2012-08-09,stop_loss,2012-08-10,4,-4.08,1,4.41,4.23
1213,AMD,3,open_close,0.47,100.0,2012-11-02,stop_loss,2012-11-05,4,-4.19,1,2.15,2.06
1214,AMD,5,open_close,1.04,60.0,2012-11-26,stop_loss,2012-11-26,4,-4.08,0,1.96,1.88
1215,AMD,4,open_close,0.36,100.0,2013-02-20,stop_loss,2013-02-20,4,-3.87,0,2.84,2.73
1216,AMD,3,open_close,4.08,85.7,2013-03-08,weakness,2013-03-26,4,-1.95,12,2.57,2.52
1217,AMD,3,open_close,2.45,81.5,2013-04-19,weakness,2013-04-23,1,2.46,2,2.44,2.5
1218,AMD,3,open_close,5.22,100.0,2013-05-01,weakness,2013-07-23,1,38.08,57,2.81,3.88
1219,AMD,8,open_close,8.27,100.0,2013-07-12,stop_loss,2013-07-12,1,-4.02,0,4.48,4.3
1220,AMD,4,open_close,3.57,96.4,2013-07-19,stop_loss,2013-07-19,1,0.0,0,3.99,3.99
1221,AMD,5,open_close,1.65,100.0,2014-01-15,stop_loss,2014-01-17,1,-4.38,2,4.34,4.15
1222,AMD,17,open_close,5.9,74.1,2014-03-10,stop_loss,2014-03-10,1,-3.96,0,4.04,3.88
1223,AMD,4,open_close,8.14,66.7,2014-04-22,stop_loss,2014-04-28,1,-4.12,4,4.13,3.96
1224,AMD,11,open_close,5.11,63.2,2015-06-18,stop_loss,2015-06-26,1,-4.0,6,2.5,2.4
1225,AMD,3,open_close,5.79,60.6,2015-09-14,stop_loss,2015-09-14,4,-4.0,0,2.0,1.92
1226,AMD,5,open_close,4.11,92.3,2015-11-04,stop_loss,2015-11-05,1,-3.96,1,2.27,2.18
1227,AMD,4,open_close,3.41,82.4,2015-11-19,weakness,2016-01-08,1,12.38,33,2.1,2.36
1228,AMD,3,open_close,5.39,94.4,2015-12-17,stop_loss,2016-01-07,1,-3.97,13,2.52,2.42
