,stock,range_length_days,price_mode,expansion_move_pct,expansion_closing_range,buy_date,sell_type,sell_date,stage,return_pct,days_held,buy_price,sell_price,peak_return_pct,days_to_peak,stock_stage_weeks_elapsed,stage_iteration,sector_etf,sector_stage_segment,sector_stage_weeks_elapsed,industry_etf,industry_stage_segment,industry_stage_weeks_elapsed
334,DXCM,5,high_low,2.67,89.6,2024-03-26,stop_loss,2024-04-04,4,-4.0,6,140.69,135.06,0.0,0,32,10,XLV,1,76,IHI,4,24
335,DXCM,3,high_low,13.82,96.2,2025-05-05,weakness,2025-06-13,4,0.05,28,81.65,81.69,6.97,11,4,11,XLV,1,133,IHI,1,54
336,DXCM,3,high_low,3.35,89.3,2025-09-04,stop_loss,2025-09-10,4,-4.0,4,79.2,76.03,1.97,0,22,11,XLV,1,151,IHI,1,72
337,BNTX,7,high_low,4.37,88.4,2023-06-14,stop_loss,2023-06-14,4,-4.0,0,115.67,111.04,0.0,0,7,2,XLV,1,35,XBI,1,145
338,BNTX,4,high_low,4.39,77.1,2023-10-02,stop_loss,2023-10-13,4,-4.0,9,109.25,104.88,3.2,0,22,2,XLV,1,50,XBI,1,160
339,BNTX,3,high_low,4.55,82.0,2024-03-12,stop_loss,2024-03-14,4,-4.0,2,96.82,92.95,0.0,0,46,2,XLV,1,74,XBI,1,184
340,BNTX,8,high_low,9.44,96.7,2024-05-23,stop_loss,2024-05-24,4,-4.0,1,101.75,97.68,0.0,0,56,2,XLV,1,84,XBI,1,194
341,BNTX,5,high_low,3.68,79.4,2024-07-12,stop_loss,2024-08-01,4,-4.0,14,85.74,82.31,1.26,2,63,2,XLV,1,91,XBI,1,201
342,MKTX,3,high_low,6.51,95.0,2007-04-17,stop_loss,2007-04-17,2,-3.99,0,17.54,16.84,0.0,0,4,1,XLF,2,11,KCE,2,28
343,MKTX,5,high_low,2.99,95.7,2011-03-21,weakness,2011-05-04,2,1.44,31,22.2,22.52,13.6,13,67,3,XLF,1,88,KCE,1,112
344,MKTX,3,high_low,5.44,81.6,2012-02-02,stop_loss,2012-02-09,2,-3.99,5,33.58,32.24,2.29,1,26,4,XLF,1,134,KCE,1,158
345,MKTX,4,high_low,5.36,88.2,2012-12-06,stop_loss,2012-12-12,1,-4.36,4,32.82,31.39,27.51,49,13,3,XLF,1,178,KCE,3,30
346,MKTX,3,high_low,2.7,95.8,2013-06-14,stop_loss,2013-06-20,1,-4.01,4,47.65,45.74,0.31,2,40,3,XLF,1,205,KCE,2,25
347,MKTX,4,high_low,3.06,75.1,2014-09-19,stop_loss,2014-09-23,1,-4.01,2,61.66,59.19,6.44,22,10,4,XLF,1,271,KCE,3,23
348,MKTX,6,high_low,2.7,80.7,2015-03-05,weakness,2015-04-02,2,-1.46,20,84.21,82.98,5.45,11,4,6,XLF,1,295,KCE,3,47
349,MKTX,3,high_low,4.61,87.6,2015-12-28,stop_loss,2016-01-07,3,-4.0,7,110.63,106.2,3.26,1,9,6,XLF,1,337,KCE,4,16
350,MKTX,6,high_low,4.42,99.0,2016-03-07,stop_loss,2016-03-24,2,-4.0,13,125.61,120.59,0.25,3,0,7,XLF,1,347,KCE,4,26
351,MKTX,9,high_low,10.04,83.3,2017-01-26,weakness,2017-03-21,2,7.34,37,176.99,189.98,11.72,23,0,8,XLF,2,11,KCE,1,30
352,MKTX,6,high_low,3.64,70.8,2017-04-27,stop_loss,2017-05-03,2,-4.0,4,195.03,187.23,0.44,0,13,8,XLF,3,5,KCE,1,43
353,MKTX,4,high_low,1.45,97.5,2019-06-20,stop_loss,2019-06-25,2,-4.0,3,333.23,319.9,0.0,0,8,9,XLF,1,12,KCE,1,13
354,MKTX,3,high_low,2.18,95.0,2019-10-04,weakness,2019-11-11,2,3.14,26,336.1,346.67,6.84,4,23,9,XLF,1,27,KCE,1,28
355,MKTX,5,high_low,2.88,90.5,2021-01-28,weakness,2021-02-18,3,0.52,14,530.0,532.75,9.45,3,2,9,XLF,2,11,KCE,2,11
356,MKTX,3,high_low,3.59,89.1,2021-12-14,stop_loss,2022-01-04,4,-4.0,14,401.44,385.38,3.18,1,32,4,XLF,3,2,KCE,2,57
357,MKTX,5,high_low,2.97,92.4,2022-12-01,weakness,2022-12-21,4,0.14,14,269.37,269.75,7.45,8,14,5,XLF,4,26,KCE,4,36
358,MKTX,6,high_low,7.72,96.4,2023-01-26,stop_loss,2023-02-03,4,-4.0,6,368.65,353.9,3.06,5,22,5,XLF,1,5,KCE,1,5
359,MKTX,3,high_low,2.9,82.8,2023-12-06,weakness,2024-01-11,4,7.71,24,253.45,272.99,16.95,15,67,5,XLF,1,50,KCE,1,50
360,MKTX,5,high_low,1.26,92.6,2024-06-07,stop_loss,2024-06-10,4,-4.0,1,204.67,196.48,0.0,0,1,6,XLF,3,0,KCE,3,0
361,MKTX,5,high_low,3.08,84.0,2024-08-05,stop_loss,2024-08-05,4,-4.0,0,231.04,221.8,4.33,6,9,6,XLF,2,2,KCE,3,8
362,MKTX,9,high_low,4.97,96.5,2024-10-04,weakness,2024-11-07,4,-0.22,24,275.27,274.67,6.66,18,18,6,XLF,2,11,KCE,3,17
363,MKTX,4,high_low,1.36,65.2,2025-09-08,weakness,2025-09-11,4,-1.19,3,188.01,185.77,0.24,3,66,6,XLF,2,59,KCE,4,24
364,COIN,3,high_low,7.01,93.8,2021-06-29,stop_loss,2021-07-02,0,-4.0,3,250.2,240.19,1.88,0,11,0,XLF,0,11,XLF,0,11
365,HOOD,5,high_low,2.71,92.1,2023-11-03,stop_loss,2023-11-08,3,-9.06,3,9.66,8.78,1.04,2,1,2,XLF,1,45,KCE,1,45
366,HOOD,3,high_low,4.41,94.3,2024-09-30,stop_loss,2024-10-01,3,-4.01,1,23.97,23.01,0.0,0,8,3,XLF,2,10,KCE,3,16
367,GPN,5,high_low,9.71,87.7,2001-02-02,stop_loss,2001-02-06,0,-4.1,2,5.19,4.97,0.39,0,2,0,XLI,0,2,XLI,0,2
368,GPN,3,high_low,4.03,90.4,2001-04-09,weakness,2001-07-12,0,50.58,65,4.72,7.1,18.5,3,11,0,XLI,0,11,XLI,0,11
369,GPN,4,high_low,2.25,85.6,2002-10-11,weakness,2002-11-13,1,2.01,23,6.47,6.6,11.55,2,55,1,XLI,4,2,XLI,4,2
370,GPN,6,high_low,3.78,73.2,2003-08-13,weakness,2003-09-26,1,2.9,31,9.04,9.3,7.75,24,99,1,XLI,1,23,XLI,1,23
371,GPN,3,high_low,0.78,100.0,2003-10-02,weakness,2003-10-23,1,0.88,15,9.39,9.48,5.78,2,106,1,XLI,2,6,XLI,2,6
372,GPN,7,high_low,1.0,99.4,2003-11-13,stop_loss,2003-11-19,1,-4.0,4,11.25,10.8,0.44,1,112,1,XLI,2,12,XLI,2,12
373,GPN,3,high_low,11.6,93.3,2004-09-24,stop_loss,2004-10-14,2,-4.01,14,13.16,12.63,1.96,3,0,1,XLI,2,57,XLI,2,57
374,GPN,10,high_low,3.88,99.8,2005-09-12,weakness,2005-11-22,2,20.46,51,17.56,21.16,25.47,37,24,2,XLI,3,23,XLI,3,23
375,GPN,8,high_low,8.35,82.2,2005-09-26,weakness,2005-11-22,2,11.34,41,19.0,21.16,15.97,27,26,2,XLI,3,25,XLI,3,25
376,GPN,4,high_low,6.37,66.7,2005-12-23,stop_loss,2005-12-28,2,-2.91,2,23.7,23.01,8.16,20,39,2,XLI,3,38,XLI,3,38
377,GPN,3,high_low,8.03,95.4,2006-07-31,stop_loss,2006-07-31,4,-4.02,0,22.27,21.38,0.0,0,0,1,XLI,3,2,XLI,3,2
378,GPN,7,high_low,12.24,86.7,2006-10-02,stop_loss,2006-10-02,4,-3.79,0,21.9,21.07,0.0,0,8,1,XLI,3,11,XLI,3,11
379,GPN,11,high_low,1.41,70.0,2007-05-18,weakness,2007-06-26,4,0.0,26,19.85,19.85,3.5,1,41,1,XLI,2,13,XLI,2,13
380,GPN,3,high_low,2.67,88.7,2007-08-23,weakness,2007-11-12,1,18.9,56,18.84,22.4,26.22,48,1,2,XLI,2,27,XLI,2,27
381,GPN,4,high_low,2.72,100.0,2007-12-26,stop_loss,2008-01-04,1,-14.58,6,22.64,19.33,2.76,3,19,2,XLI,2,45,XLI,2,45
382,GPN,4,high_low,2.72,85.4,2008-04-25,weakness,2008-06-12,1,5.96,33,21.72,23.01,4.42,6,36,2,XLI,4,11,XLI,4,11
383,GPN,4,high_low,2.86,94.9,2009-01-05,stop_loss,2009-01-21,1,-4.0,11,17.0,16.32,4.38,4,72,2,XLI,4,47,XLI,4,47
384,GPN,4,high_low,4.19,97.2,2011-12-01,weakness,2011-12-15,1,0.68,10,22.01,22.16,21.49,78,135,3,XLI,1,125,XLI,1,125
385,GPN,10,high_low,2.36,96.7,2011-12-21,weakness,2012-03-07,1,9.92,51,23.14,25.43,15.58,64,138,3,XLI,1,128,XLI,1,128
386,GPN,5,high_low,9.8,72.8,2013-10-03,stop_loss,2013-10-08,1,-3.98,3,28.25,27.12,0.94,0,231,3,XLI,2,31,XLI,2,31
387,GPN,6,high_low,5.79,72.9,2015-04-09,weakness,2015-06-30,2,4.51,57,49.61,51.85,8.21,49,12,4,XLI,3,36,XLI,3,36
388,GPN,7,high_low,3.98,66.8,2016-03-30,weakness,2016-06-14,3,16.92,53,63.02,73.68,22.06,13,11,4,XLI,3,87,XLI,3,87
389,GPN,3,high_low,7.51,81.5,2016-04-07,weakness,2016-06-14,3,3.98,47,70.86,73.68,8.55,7,12,4,XLI,3,88,XLI,3,88
390,GPN,3,high_low,2.24,96.9,2016-04-14,stop_loss,2016-04-26,3,-4.0,8,75.75,72.72,1.54,2,13,4,XLI,3,89,XLI,3,89
391,GPN,9,high_low,4.58,95.9,2017-05-05,weakness,2017-06-21,3,3.07,32,86.62,89.28,7.72,18,68,4,XLI,3,144,XLI,3,144
392,GPN,3,high_low,3.89,99.7,2018-02-16,weakness,2018-03-26,2,-0.02,25,112.69,112.67,4.9,18,28,5,XLI,2,10,XLI,2,10
393,GPN,3,high_low,2.82,69.0,2018-08-03,weakness,2018-10-04,3,4.17,43,119.75,124.74,7.38,29,5,5,XLI,3,17,XLI,3,17
394,GPN,4,high_low,4.07,99.8,2018-11-29,stop_loss,2018-12-06,3,-4.98,4,110.44,104.94,2.16,2,22,5,XLI,,,XLI,,
395,GPN,3,high_low,4.22,94.4,2021-09-09,weakness,2021-09-14,4,-2.93,3,170.2,165.22,1.1,0,5,3,XLI,3,8,XLI,3,8
396,GPN,3,high_low,2.84,93.6,2022-01-04,stop_loss,2022-01-24,4,-4.0,13,143.18,137.45,5.64,2,22,3,XLI,3,25,XLI,3,25
397,GPN,3,high_low,4.46,88.7,2022-06-27,stop_loss,2022-06-28,4,-4.0,1,118.22,113.49,0.0,0,46,3,XLI,4,8,XLI,4,8
398,GPN,3,high_low,3.75,66.5,2022-08-02,weakness,2022-08-25,4,1.1,17,126.72,128.12,7.5,9,52,3,XLI,4,14,XLI,4,14
399,GPN,4,high_low,4.44,95.0,2022-10-05,weakness,2022-10-07,4,-2.11,2,114.18,111.77,2.65,0,61,3,XLI,4,23,XLI,4,23
400,GPN,5,high_low,2.55,84.5,2023-02-13,stop_loss,2023-02-24,4,-4.4,8,116.86,111.72,0.94,2,79,3,XLI,1,7,XLI,1,7
401,GPN,3,high_low,4.56,97.0,2023-12-14,stop_loss,2023-12-14,1,-4.0,0,130.2,124.99,0.0,0,39,4,XLI,1,51,XLI,1,51
402,GPN,13,high_low,3.43,94.6,2024-01-09,stop_loss,2024-01-18,1,-4.0,6,131.65,126.38,1.23,1,43,4,XLI,1,55,XLI,1,55
403,GPN,7,high_low,0.9,86.0,2024-10-31,weakness,2024-12-17,1,10.27,32,103.0,113.58,15.9,19,85,4,XLI,1,97,XLI,1,97
404,GPN,3,high_low,2.7,85.0,2025-07-17,stop_loss,2025-07-31,4,-2.11,10,82.35,80.61,4.14,6,15,4,XLI,,,XLI,,
405,GPN,3,high_low,7.77,63.4,2025-08-07,stop_loss,2025-08-07,4,0.0,0,85.74,85.74,0.0,0,18,4,XLI,2,2,XLI,2,2
406,GPN,3,high_low,3.43,98.2,2025-08-14,weakness,2025-09-16,4,-1.52,22,84.99,83.7,5.91,6,19,4,XLI,2,3,XLI,2,3
407,LULU,3,high_low,1.75,87.3,2011-01-04,stop_loss,2011-01-04,2,-4.0,0,35.79,34.36,0.0,0,4,2,XLY,3,28,XRT,1,96
408,LULU,4,high_low,4.11,96.5,2012-03-02,stop_loss,2012-03-06,2,-4.8,2,70.8,67.4,0.0,0,7,3,XLY,2,0,XRT,1,156
409,LULU,3,high_low,3.21,65.9,2013-05-10,stop_loss,2013-06-11,3,-11.54,21,79.13,70.0,2.94,7,17,3,XLY,2,62,XRT,2,16
410,LULU,4,high_low,3.0,92.9,2014-07-25,weakness,2014-08-04,1,-1.87,6,39.13,38.4,3.19,11,0,2,XLY,2,125,XRT,3,47
411,LULU,4,high_low,9.85,79.4,2016-03-31,stop_loss,2016-04-06,4,-4.0,4,68.19,65.46,0.73,1,29,2,XLY,2,213,XRT,4,12
412,LULU,3,high_low,3.88,89.9,2016-06-09,stop_loss,2016-06-27,2,-4.0,12,71.04,68.2,1.8,0,0,5,XLY,2,223,XRT,1,3
413,LULU,3,high_low,4.97,86.0,2017-06-30,weakness,2017-08-14,4,0.89,30,59.5,60.03,5.09,26,38,3,XLY,2,6,XRT,1,58
414,LULU,5,high_low,13.48,84.5,2018-06-04,weakness,2018-07-25,2,0.85,36,122.62,123.66,5.77,10,9,6,XLY,2,18,XRT,1,106
415,LULU,4,high_low,2.85,94.4,2018-11-29,stop_loss,2018-12-07,2,-4.0,5,128.03,122.91,9.26,2,35,6,XLY,2,44,XRT,1,132
416,LULU,5,high_low,2.38,97.7,2020-01-14,stop_loss,2020-01-27,2,-5.07,8,246.28,233.8,7.07,25,30,7,XLY,3,22,XRT,1,191
417,LULU,3,high_low,4.69,91.5,2020-04-28,stop_loss,2020-05-01,3,-5.27,3,231.3,219.11,0.49,1,7,7,XLY,3,37,XRT,4,7
418,LULU,6,high_low,1.85,98.8,2020-09-02,stop_loss,2020-09-03,2,-4.0,1,398.11,382.19,0.05,0,12,8,XLY,2,0,XRT,4,25
419,LULU,3,high_low,5.05,95.1,2021-11-01,stop_loss,2021-11-24,4,-4.0,17,468.0,449.28,1.27,3,33,4,XLY,2,42,XRT,1,57
420,LULU,3,high_low,3.31,96.9,2022-12-01,stop_loss,2022-12-09,1,-9.51,6,380.31,344.13,1.49,1,21,5,XLY,4,30,XRT,1,114
421,LULU,4,high_low,4.93,90.8,2023-12-11,weakness,2024-01-10,2,-1.2,20,493.95,488.0,3.51,13,0,9,XLY,3,8,XRT,1,167
422,LULU,4,high_low,4.4,78.2,2024-08-16,weakness,2024-09-04,4,-1.53,12,258.2,254.24,5.21,6,14,5,XLY,3,44,XRT,1,203
423,LULU,4,high_low,1.73,81.3,2024-12-03,weakness,2025-01-17,4,13.4,30,333.56,378.27,21.35,4,30,5,XLY,3,60,XRT,1,219
424,DECK,3,high_low,3.7,100.0,1997-03-05,weakness,1997-03-10,1,-7.41,3,0.38,0.35,3.7,7,32,3,XLY,,,XLY,,
425,DECK,8,high_low,2.9,100.0,1997-09-19,weakness,1997-10-06,1,-1.64,11,0.42,0.42,4.1,0,60,3,XLY,,,XLY,,
426,DECK,4,high_low,1.75,100.0,1998-04-23,stop_loss,1998-04-23,1,0.0,0,0.38,0.38,7.41,12,91,3,XLY,,,XLY,,
427,DECK,20,high_low,3.45,100.0,1998-06-18,stop_loss,1998-06-25,1,-6.67,5,0.42,0.39,3.33,0,99,3,XLY,,,XLY,,
428,DECK,3,high_low,3.09,100.0,1999-09-21,stop_loss,1999-09-30,1,-2.08,7,0.17,0.17,22.0,0,40,4,XLY,0,39,XLY,0,39
429,DECK,3,high_low,3.48,100.0,1999-12-29,stop_loss,1999-12-29,1,0.0,0,0.17,0.17,0.0,0,54,4,XLY,1,13,XLY,1,13
430,DECK,4,high_low,8.39,100.0,2000-09-26,weakness,2000-10-06,2,-4.88,8,0.28,0.27,8.54,1,6,1,XLY,4,32,XLY,4,32
431,DECK,3,high_low,2.78,100.0,2000-12-19,stop_loss,2000-12-26,2,-2.7,4,0.26,0.25,2.7,0,18,1,XLY,4,44,XLY,4,44
432,DECK,4,high_low,2.88,100.0,2002-04-24,weakness,2002-05-02,1,-0.19,6,0.29,0.29,4.15,3,23,5,XLY,1,3,XLY,1,3
433,DECK,3,high_low,5.63,100.0,2002-11-25,stop_loss,2002-12-06,4,-5.82,8,0.21,0.2,2.12,3,5,5,XLY,1,33,XLY,1,33
434,DECK,5,high_low,6.83,96.9,2003-02-03,stop_loss,2003-02-26,1,-4.83,16,0.24,0.23,14.71,5,6,6,XLY,1,43,XLY,1,43
435,DECK,5,high_low,4.38,91.7,2003-04-22,weakness,2003-06-25,2,54.46,45,0.25,0.38,35.04,2,0,2,XLY,1,54,XLY,1,54
436,DECK,4,high_low,6.73,100.0,2003-07-09,stop_loss,2003-07-17,2,-3.62,6,0.38,0.37,5.35,0,11,2,XLY,1,66,XLY,1,66
437,DECK,3,high_low,5.23,88.6,2003-07-31,weakness,2004-01-09,2,117.05,112,0.43,0.94,21.15,12,14,2,XLY,1,69,XLY,1,69
438,DECK,5,high_low,5.33,100.0,2003-08-13,weakness,2004-01-09,2,89.16,103,0.5,0.94,5.59,3,16,2,XLY,1,71,XLY,1,71
439,DECK,3,high_low,6.32,68.4,2003-09-17,stop_loss,2003-09-29,2,-4.43,8,0.56,0.54,38.03,15,21,2,XLY,2,4,XLY,2,4
440,DECK,4,high_low,12.09,77.5,2003-10-02,stop_loss,2003-10-02,2,-3.6,0,0.66,0.64,17.24,4,23,2,XLY,2,6,XLY,2,6
441,DECK,4,high_low,5.63,88.2,2005-06-23,stop_loss,2005-06-23,4,-4.06,0,1.45,1.39,0.0,0,10,6,XLY,1,21,XLY,1,21
442,DECK,5,high_low,2.95,94.8,2006-02-23,weakness,2006-05-12,4,18.85,55,1.84,2.18,7.69,2,45,6,XLY,1,56,XLY,1,56
443,DECK,4,high_low,6.82,84.1,2007-02-06,weakness,2007-04-11,2,10.71,44,3.5,3.88,5.22,9,0,4,XLY,1,106,XLY,1,106
444,DECK,3,high_low,3.22,91.9,2011-06-22,weakness,2011-08-08,3,4.19,32,13.93,14.51,15.55,20,14,6,XLY,3,52,XLY,3,52
445,DECK,4,high_low,3.3,90.1,2013-03-28,stop_loss,2013-04-01,4,-4.0,1,9.33,8.96,6.59,17,27,11,XLY,2,56,XLY,2,56
446,DECK,3,high_low,3.38,91.8,2015-04-24,stop_loss,2015-05-06,1,-4.03,8,12.64,12.13,0.0,0,95,12,XLY,2,164,XLY,2,164
447,DECK,3,high_low,5.49,96.5,2016-03-21,stop_loss,2016-03-23,1,-3.97,2,10.08,9.68,0.0,0,142,12,XLY,2,211,XLY,2,211
448,DECK,5,high_low,2.22,87.3,2016-08-12,stop_loss,2016-09-01,1,-3.98,14,11.05,10.61,3.42,7,163,12,XLY,2,232,XLY,2,232
449,DECK,3,high_low,3.32,96.7,2016-11-23,stop_loss,2016-11-29,1,-4.02,3,10.65,10.22,1.42,0,178,12,XLY,3,6,XLY,3,6
450,DECK,4,high_low,1.79,91.8,2019-05-22,weakness,2019-07-30,3,7.83,47,24.54,26.46,21.62,43,2,8,XLY,2,69,XLY,2,69
451,DECK,4,high_low,3.65,91.1,2019-09-06,stop_loss,2019-09-11,3,-3.99,3,25.72,24.69,0.52,1,17,8,XLY,3,3,XLY,3,3
452,DECK,3,high_low,6.24,85.1,2020-10-02,weakness,2020-11-13,2,9.34,30,38.29,41.87,14.17,10,17,9,XLY,2,4,XLY,2,4
453,DECK,3,high_low,4.83,69.7,2022-03-30,stop_loss,2022-03-31,4,-3.82,1,47.78,45.95,0.0,0,11,12,XLY,3,10,XLY,3,10
454,DECK,4,high_low,14.68,79.4,2023-10-30,weakness,2024-01-02,2,14.59,43,96.7,110.81,23.97,31,0,11,XLY,3,2,XLY,3,2
455,DECK,6,high_low,13.33,71.1,2024-02-05,stop_loss,2024-02-06,2,-4.0,1,145.25,139.44,0.0,0,14,11,XLY,3,16,XLY,3,16
456,DECK,3,high_low,3.27,92.3,2024-03-22,stop_loss,2024-04-02,2,-4.0,6,157.72,151.41,0.0,0,21,11,XLY,3,23,XLY,3,23
457,DECK,7,high_low,12.68,90.4,2024-05-28,stop_loss,2024-06-20,2,-4.0,16,173.33,166.4,5.18,3,30,11,XLY,3,32,XLY,3,32
458,CELH,3,high_low,133.33,100.0,2008-10-21,stop_loss,2008-10-21,1,-3.57,0,0.47,0.45,0.0,0,1,3,XLP,4,2,,,
459,CELH,3,high_low,20.0,100.0,2009-03-16,stop_loss,2009-03-19,1,-5.0,3,0.4,0.38,133.33,11,21,3,XLP,4,22,,,
460,CELH,5,high_low,36.36,100.0,2011-09-20,stop_loss,2011-09-20,4,-0.0,0,0.1,0.1,0.0,0,68,4,XLP,4,7,,,
461,CELH,3,high_low,30.43,100.0,2012-02-22,stop_loss,2012-02-22,1,0.0,0,0.08,0.08,30.43,3,19,5,XLP,1,20,,,
462,CELH,3,high_low,26.92,100.0,2012-10-01,stop_loss,2012-10-02,1,-3.7,1,0.09,0.09,3.7,0,50,5,XLP,1,51,,,
463,CELH,3,high_low,11.11,100.0,2013-08-14,stop_loss,2013-08-14,1,-2.5,0,0.13,0.13,0.0,0,96,5,XLP,2,19,,,
464,CELH,5,high_low,3.61,80.0,2016-12-30,stop_loss,2016-12-30,1,-4.28,0,0.86,0.82,0.0,0,45,7,XLP,3,100,,,
465,CELH,4,high_low,4.76,72.7,2017-06-20,stop_loss,2017-06-29,2,-4.27,7,1.48,1.42,7.42,1,0,5,XLP,3,125,,,
466,CELH,3,high_low,4.24,76.9,2025-09-02,stop_loss,2025-09-02,1,-0.79,0,62.33,61.84,0.0,0,16,10,XLP,3,303,,,
467,CELH,3,high_low,1.42,71.5,2026-01-05,weakness,2026-02-04,1,3.47,21,48.37,50.05,17.2,10,34,10,XLP,3,321,,,
468,ELF,3,high_low,4.62,90.8,2017-02-22,stop_loss,2017-03-01,0,-4.0,5,28.77,27.62,0.0,0,22,0,XLP,0,22,XLP,0,22
469,ELF,3,high_low,3.43,100.0,2017-05-09,stop_loss,2017-05-11,0,-3.99,2,27.85,26.74,4.42,1,33,0,XLP,0,33,XLP,0,33
470,ELF,3,high_low,3.45,70.0,2017-06-28,stop_loss,2017-07-05,1,-4.01,4,27.9,26.78,0.0,0,4,1,XLP,0,40,XLP,0,40
471,ELF,9,high_low,3.47,68.9,2017-07-26,stop_loss,2017-07-31,1,-2.71,3,26.22,25.51,0.84,0,8,1,XLP,1,2,XLP,1,2
472,ELF,3,high_low,6.82,88.8,2019-08-20,stop_loss,2019-08-20,1,-3.99,0,17.81,17.1,2.41,2,15,3,XLP,2,3,XLP,2,3
473,ELF,3,high_low,1.84,75.1,2023-01-09,stop_loss,2023-01-09,1,-4.0,0,57.95,55.63,0.0,0,0,4,XLP,3,165,XLP,3,165
474,ELF,5,high_low,14.87,71.1,2023-02-03,stop_loss,2023-02-03,2,0.0,0,67.25,67.25,11.85,18,0,3,XLP,3,169,XLP,3,169
475,ONON,3,high_low,3.8,66.3,2024-07-17,weakness,2024-07-26,2,2.99,7,38.85,40.01,4.45,3,9,2,XLY,3,40,XLY,3,40
476,ONON,3,high_low,1.94,89.2,2025-10-09,stop_loss,2025-10-10,4,-3.99,1,43.56,41.82,0.0,0,29,1,XLY,3,104,XLY,3,104
477,MELI,4,high_low,9.52,92.2,2009-04-13,weakness,2009-05-20,1,10.58,27,21.07,23.3,8.69,4,11,1,XLY,4,39,IBUY,,
478,MELI,3,high_low,4.18,98.4,2009-12-22,stop_loss,2010-01-04,2,-4.0,7,52.05,49.97,4.28,2,14,2,XLY,1,24,IBUY,,
479,MELI,3,high_low,2.71,61.8,2010-09-28,stop_loss,2010-09-28,2,-4.0,0,76.81,73.74,0.0,0,15,3,XLY,3,14,IBUY,,
480,MELI,3,high_low,1.49,62.4,2012-01-11,weakness,2012-04-03,1,16.79,57,83.48,97.5,15.84,16,1,2,XLY,3,81,IBUY,,
481,MELI,3,high_low,2.7,97.7,2012-03-27,stop_loss,2012-03-30,3,-4.0,3,102.24,98.15,0.0,0,3,4,XLY,2,4,IBUY,,
482,MELI,4,high_low,4.41,77.5,2012-09-17,stop_loss,2012-09-20,3,-4.0,3,89.98,86.38,0.0,0,27,4,XLY,2,28,IBUY,,
483,MELI,4,high_low,3.98,95.4,2013-01-03,weakness,2013-02-11,1,1.05,26,82.14,83.0,8.64,15,5,3,XLY,2,44,IBUY,,
484,MELI,4,high_low,4.36,86.8,2013-07-26,weakness,2013-09-03,3,6.91,26,112.9,120.7,15.03,6,1,5,XLY,2,73,IBUY,,
485,MELI,3,high_low,1.44,87.0,2014-10-27,weakness,2014-12-15,1,24.22,34,110.01,136.65,26.7,6,1,4,XLY,2,138,IBUY,,
486,MELI,8,high_low,12.0,93.3,2016-08-08,stop_loss,2016-08-17,2,-4.0,7,173.63,166.68,0.05,0,0,6,XLY,2,231,IBUY,0,15
487,MELI,3,high_low,3.19,91.7,2016-09-22,stop_loss,2016-10-13,2,-9.15,15,188.35,171.11,1.54,0,7,6,XLY,2,238,IBUY,0,22
488,MELI,4,high_low,1.3,81.9,2017-04-04,weakness,2017-06-13,2,21.34,48,220.01,266.95,35.09,29,35,6,XLY,3,25,IBUY,1,22
489,MELI,5,high_low,16.8,82.4,2019-05-06,stop_loss,2019-05-07,1,-4.0,1,565.58,542.96,0.37,0,1,5,XLY,2,66,IBUY,4,30
490,MELI,5,high_low,4.24,95.1,2020-02-05,stop_loss,2020-02-05,1,-4.0,0,725.19,696.18,0.0,0,41,5,XLY,3,25,IBUY,1,35
491,MELI,4,high_low,1.78,89.5,2021-06-11,weakness,2021-09-29,3,23.0,76,1380.0,1697.34,14.71,12,12,8,XLY,2,22,IBUY,1,14
492,MELI,3,high_low,2.38,76.3,2024-01-16,stop_loss,2024-02-23,1,-4.0,27,1658.58,1592.24,8.27,8,65,6,XLY,3,13,IBUY,1,149
493,MELI,4,high_low,3.81,97.3,2024-08-16,weakness,2024-10-04,2,-1.31,34,1992.0,1966.0,7.43,18,1,9,XLY,3,44,IBUY,1,180
494,MELI,3,high_low,4.24,97.2,2024-09-13,stop_loss,2024-09-30,2,-4.0,11,2136.96,2051.48,0.0,0,5,9,XLY,3,48,IBUY,1,184
495,MELI,4,high_low,3.23,90.8,2025-01-16,weakness,2025-03-05,3,12.48,32,1841.38,2071.11,22.73,24,15,9,XLY,3,66,IBUY,1,202
496,MELI,3,high_low,3.45,95.9,2025-10-10,stop_loss,2025-10-10,3,-4.0,0,2271.01,2180.17,0.0,0,4,10,XLY,3,104,IBUY,1,240
497,MELI,7,high_low,5.34,68.5,2026-01-06,stop_loss,2026-01-13,4,-4.0,5,2142.17,2056.48,2.09,0,8,7,XLY,3,117,IBUY,1,253
498,SE,3,high_low,6.2,97.5,2017-11-01,weakness,2017-11-06,0,-2.09,3,15.33,15.01,0.65,0,2,0,XLY,0,2,IBUY,0,2
499,SE,3,high_low,2.78,74.5,2019-04-29,stop_loss,2019-05-02,2,-3.99,3,25.56,24.54,0.0,0,8,2,XLY,4,18,IBUY,4,18
500,SE,4,high_low,7.15,64.9,2020-01-23,stop_loss,2020-01-27,2,-3.73,2,44.25,42.6,18.64,19,47,2,XLY,1,33,IBUY,1,33
501,SE,6,high_low,0.61,86.2,2024-11-12,stop_loss,2024-11-13,2,-4.0,1,109.55,105.17,0.0,0,13,3,XLY,3,57,IBUY,1,193
502,SE,3,high_low,15.23,68.2,2025-08-13,weakness,2025-09-29,2,5.84,32,175.86,186.13,7.07,9,0,5,XLY,3,96,IBUY,1,232
