,stock,name,sector,industry,ticker,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,high,low,mean,median,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
176,SHANKARA.NS,Shankara Building Products Limited,Consumer Cyclical,Home Improvement Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,SHRIPISTON.NS,Shriram Pistons & Rings Limited,Consumer Cyclical,Auto Parts,SHRIPISTON.NS,25.490300831815194,24.906926761960573,4.703226600273114,4.648745122175446,13.491858782038905,8.889001184521275,91.11099881547872,13.939584920229796,43.20542733183106,13.491858782038905,4.648745122175446,13.939584920229796,91.11099881547871,0.26368897331531715,17.791578514339445,24.36746603526963,14062610000.0,4343600000.0,15355830000.0,1.0919615917671044,16.145214298505618,21.559063,4.479342647348828,45.761702257371596,20.012654493837623,0.4711158443964379,4.40498,2567.9,113115481420.0,0.04489031860410041,3.0771067,11071590000.0,3353810000.0,1742300000.0,989790000.0,19.534699210354404,2601300000.0,51.33979233564181,0.3894250322503733,11311.5480064,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True,0.22787319274334653,113115480064,5066830000.0,34975380000.0,37289470000.0,12316300000.0,19256740000.0,5077790000.0,388420000.0,22803750000.0,9212320000.0,13591430000.0,4343600000.0,1742300000.0,440500000.0,1196800000.0,340320000.0,1661040000.0,44049800,10345990000.0,725600000.0,4689370000.0,13.325490754607983,20.804811791147046,23.461141498998224,14.756540225153275,0.66986,0.12934,0.39178002,20.0,2567.9,5822556666.666667,4142320000.0,3050.0,3050.0,3050.0,3050.0,,,,,,,,
178,SHYAMMETL.NS,Shyam Metalics and Energy Limited,Basic Materials,Steel,SHYAMMETL.NS,11.82724541848046,11.802918662522204,1.802388022737177,2.116926100648754,6.867829387044168,11.022369146773762,88.97763085322624,9.28581395666846,3.650365546004286,6.867829387044168,2.116926100648754,9.28581395666846,88.97763085322624,0.08183445686438948,8.038910505836576,26.742883845341968,45201100000.0,19641500000.0,68380600000.0,1.5128083166117638,6.295831273663098,28.459793,3.4668542350993223,-22.001095881132148,13.458694189392961,-1.2935625186019368,27.8228,941.45,261937750600.0,0.030138076630486267,1.6431341,116849300000.0,6537800000.0,21483200000.0,13103700000.0,144.29798480343575,-1841700000.0,-20.2808060786257,0.5263846073510565,26199.3299968,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,0.6671435480996869,261993299968,9081000000.0,151375000000.0,163156300000.0,50375500000.0,96466700000.0,7894300000.0,8054200000.0,55300300000.0,46044500000.0,9255800000.0,19641500000.0,21483200000.0,1378800000.0,7111700000.0,1439200000.0,3319300000.0,278228000,89765200000.0,27084100000.0,-159900000.0,7.447729785355169,11.409402935078495,8.991089108910892,5.9083666401426695,0.74899,0.13672,0.54469,25.0,941.45,11869366666.666666,9318566666.666666,1350.0,760.0,1058.5714,1072.0,,,,,,,,
179,SIKKO.NS,Sikko Industries Limited,Basic Materials,Agricultural Inputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,SMARTLINK.NS,Smartlink Holdings Limited,Technology,Communication Equipment,SMARTLINK.NS,3.3943372399736673,6.652059217079336,13.122941444847909,10.210875688018767,6.352451369880458,0.0,100.0,18.497387170974722,46.366704081059154,6.352451369880458,10.210875688018767,18.497387170974722,100.0,0.02035410648000458,-3.143904496204503,-23.883564341579607,432914000.0,-60988000.0,98045000.0,0.22647685221545158,2.435646258804424,15.921082,4.49626817093661,-12.553802057404306,39.245836902037134,-1.2682278983847488,0.9975,147.27,1469018250.0,0.026363865799488875,0.6623796,-1,-1,33726000.0,-1,-1,-94714000.0,-143.3952551816021,0.0,146.901824,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,-1,1469018240,66051000.0,2099710000.0,2460374000.0,497224000.0,1902761000.0,38729000.0,36106000.0,1697681000.0,435531000.0,1262150000.0,-60988000.0,33726000.0,0,37313000.0,15413000.0,-12734000.0,9975000,159767000.0,-1,2623000.0,4.433672012278172,6.0785363104691115,3.417098841644311,2.554067198598049,0.73317003,0.0,0.0,0.0,147.27,140917333.33333334,109680000.0,,,,,,,,,,,,
181,SPANDANA.NS,Spandana Sphoorty Financial Limited,Financial Services,Credit Services,SPANDANA.NS,4.455132022912512,4.817903010200704,71.67466927976483,77.7522243776303,-7.943703050428315,0.0,100.0,72.38493905349124,-690.0255210196599,-7.943703050428315,77.7522243776303,72.38493905349124,100.0,1.5517834604620535,-1,24.923121554975342,-4526620000.0,36685300000.0,-3186090000.0,0.7038562989603722,-7.734710850638855,inf,-58.74743988600512,-1,16.589736872157967,-1,7.1305104,247.1,17619491198.399998,3.2098713500385188,-1.7073317,312400000.0,239600000.0,223000000.0,36445700000.0,-352.0983479857019,36462300000.0,-352.25871896435126,0.0,1761.9490816,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.9934687735959635,17619490816,-10351000000.0,21943200000.0,84935300000.0,58602500000.0,36446000000.0,56556300000.0,-1,76725300000.0,143200000.0,76582100000.0,36685300000.0,223000000.0,0,227100000.0,-1,-3436400000.0,71305104,312400000.0,0,-1,-1.6384163793160267,-5.910315292859479,-32.977308387692844,-9.4633128634681,0.58787,0.08904,0.21604,16.0,247.1,3512866666.6666665,-1740433333.3333333,435.0,220.0,314.66666,299.0,,,,,,,,
182,SRGHFL.NS,SRG Housing Finance Limited,Financial Services,Mortgage Finance,SRGHFL.NS,4.325697813020247,5.017986629135935,5.606540510166124,5.8783882223170885,18.718998765937354,0.0,100.0,21.313734272123835,88.72380760713041,18.718998765937354,5.8783882223170885,21.313734272123835,100.0,3.7325580594269496,22.666482780360944,18.837001942987943,828328000.0,-1314871000.0,-3513941000.0,-4.242209607788219,3.639110073122319,18.278736,4.891570141721108,3.739818642221193,24.616959953826665,4.887599573316126,1.56804,318.05,4987151220.0,1.1950132925786838,5.1085925,237247000.0,37788000.0,39585000.0,-1352659000.0,-554.4820659971306,-1354456000.0,-555.2186923549907,0.0,498.7150848,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,1.028738940930327,4987150848,243950000.0,1416784000.0,8691759000.0,6052265000.0,1596683000.0,5959712000.0,0,1689436000.0,1449991000.0,239445000.0,-1314871000.0,39585000.0,0,66451000.0,12689000.0,56618000.0,15680400,232470000.0,4777000.0,0,3.8227167417315275,14.393461300163137,11.51746020055347,3.169144703121163,0.74834,0.0,0.0,0.0,318.05,267717666.66666666,208369666.66666666,,,,,,,,,,,,
183,STYLAMIND.NS,Stylam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",STYLAMIND.NS,25.151914853484573,28.703525309826478,4.497930035870603,4.8707077658278655,12.006935101720222,0.0,100.0,11.108363347848572,47.37390869589131,12.006935101720222,4.8707077658278655,11.108363347848572,100.0,0.06726181707655902,41.17925154439169,26.09181328787485,4071794000.0,1074672000.0,2887901000.0,0.7092453596621047,20.06695191455604,23.281317,4.303637355825933,26.026824824414675,15.846422691630568,0.8945123793264544,1.69481,1670.9,28318580290.0,0.012737608888090201,2.6578143,3410131000.0,1409226000.0,1079027000.0,-334554000.0,-27.451057618223572,-4355000.0,-0.35733949056763237,0.0,2831.8580736,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,-0.31130800839698064,28318580736,1218729000.0,10250895000.0,7782951000.0,1209126000.0,5362790000.0,360711000.0,108644000.0,4672485000.0,1071132000.0,3601353000.0,1074672000.0,1079027000.0,0,238654000.0,39174000.0,430248000.0,16948100,2579631000.0,830500000.0,252067000.0,19.56974778983737,24.62316327037547,20.420010195520256,17.59101749280921,0.54106,0.11261,0.24537,15.0,1670.9,1555822333.3333333,1154311000.0,2384.0,1700.0,2102.6,2113.0,,,,,,,,
184,STYRENIX.NS,Styrenix Performance Materials Limited,Basic Materials,Chemicals,STYRENIX.NS,18.97397532438863,27.124125742187484,4.910182006766601,6.267512453187088,7.802090948628245,80.03381020864923,19.966189791350775,10.470352644286072,-0.7069452993373054,7.802090948628245,6.267512453187088,10.470352644286072,19.966189791350786,0.5496520138917714,53.71936056838366,22.59126370189934,9138734000.0,543500000.0,8971579000.0,0.9817091732837393,22.657725363240452,20.94181,4.974260541184046,-9.996834207449112,11.105649914387028,-2.094844184211365,1.75856,2688.3,47275368480.0,0.08402895900601133,1.4649036,9239700000.0,6197700000.0,4363900000.0,-5654200000.0,-240.44055111413508,-3820400000.0,-162.45960197312468,2.1814742711868966,4727.5368448,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,-10.403311867525298,47275368448,2351600000.0,29824200000.0,22913300000.0,11237600000.0,7227300000.0,3972500000.0,-100000.0,13606800000.0,6605700000.0,7001100000.0,543500000.0,4363900000.0,1031300000.0,532400000.0,56300000.0,686300000.0,17585600,8884300000.0,355400000.0,3972600000.0,14.617402844690574,24.08966825230708,24.88070676612178,14.12707519201252,0.48863998,0.12064999,0.23595,13.0,2688.3,2657833333.3333335,1971100000.0,,,,,,,,,,,,
185,SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,Credit Services,SUNDARMFIN.NS,-1,0.0,7.2838253595132745,7.767137269808719,43.05127793825692,20.72955196822049,79.27044803177951,30.262292124899194,234.80634248337466,43.05127793825692,7.767137269808719,30.262292124899194,79.27044803177951,4.74246969055526,0.0,25.928846648879013,58165600000.0,-89852500000.0,-221963700000.0,-3.816064821819082,2.9240133648557065,28.044489,3.4952136269095644,16.99776975980647,14.843253328828588,1.6498922738861301,11.0213,4878.9,537718205699.99994,0.9770576752484318,13.202083,7421500000.0,3195700000.0,573700000.0,-93048200000.0,-495.08470608266293,-90426200000.0,-481.1337419656919,0.6149131580351846,53771.8194176,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1.035566066609165,537718194176,18794400000.0,42141300000.0,753366700000.0,621398400000.0,110782300000.0,525381700000.0,0,0,0,0,-89852500000.0,573700000.0,3306500000.0,2225500000.0,41240800000.0,6345800000.0,110213000,7406300000.0,15200000.0,0,2.5157808802416066,14.17325000805339,15.484534332767868,2.692362321453398,0.0,0.13124,0.13124,133.0,4878.9,0.0,15477400000.0,5530.0,3775.0,4555.4775,4598.0,,,,,,,,
186,SWARAJENG.NS,Swaraj Engines Limited,Consumer Cyclical,Auto Parts,SWARAJENG.NS,52.20060544225,50.935585541074566,16.54455910360934,15.885195449898827,9.706881463403095,74.43069020937848,25.56930979062152,18.571998522358566,20.854780060938868,9.706881463403095,15.885195449898827,18.571998522358566,25.56930979062152,0.005386285267457064,626.991214783399,25.583198084700015,5469371000.0,1766650000.0,5521276000.0,1.0094901223559345,29.810681785159897,28.29193,3.3990102993982543,14.860824092224622,13.899421408931634,1.9037928061339957,1.21475,4020.0,48832950000.0,0.0004065287884512404,2.7936435,1196859000.0,-107930000.0,244619000.0,1874580000.0,112.93759567957578,1522031000.0,91.69761850109379,2.3631359563573366,4883.2950272,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,1.0610930291795206,48832950272,1659837000.0,16739636000.0,6721520000.0,2529512000.0,3685657000.0,19852000.0,11098000.0,4783942000.0,2442334000.0,2341608000.0,1766650000.0,244619000.0,1153989000.0,203433000.0,3301000.0,570623000.0,12147500,1149202000.0,47657000.0,8754000.0,25.688999608894818,39.49831244376037,42.140329653520425,27.012395268883942,0.56207,0.09595,0.21911,11.0,4020.0,1961356333.3333333,1458209333.3333333,4529.0,4300.0,4414.5,4414.5,113026000.0,31936000.0,2239456000.0,3798683000.0,0.005226021755434712,3807437000.0,43.7704297011428,43.69506484220979
187,TAJGVK.NS,TAJGVK Hotels & Resorts Limited,Consumer Cyclical,Lodging,TAJGVK.NS,18.075886105083185,18.804231459963663,0.841460924967052,0.8054463835232833,23.19712628552351,7.39245813025676,92.60754186974324,2.719077994919283,14.583753536823545,23.19712628552351,0.8054463835232833,2.719077994919283,92.60754186974324,0.08032839709247716,14.214689265536723,26.238432226456176,2996169000.0,1161700000.0,3923696000.0,1.309570988819389,14.334205568335534,18.83415,4.4242260572933105,127.49940586314264,25.577103090628928,0.1477195118871103,6.27015,422.45,26488248675.0,0.01661113973213633,5.5808587,6639200000.0,777626000.0,407200000.0,384074000.0,32.773615496202744,754500000.0,64.38262650396791,0.3548743488229125,2650.3499776,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,0.3306137557028493,26503499776,1171900000.0,4496800000.0,8796900000.0,2247300000.0,5477515000.0,440000000.0,80800000.0,1508200000.0,1193400000.0,314800000.0,1161700000.0,407200000.0,94000000.0,132000000.0,88500000.0,337400000.0,62701500,5481400000.0,1157800000.0,359200000.0,12.165267658505613,19.034355852208638,19.487632736529083,13.8094390503103,0.76346,0.05572,0.23556,8.0,422.45,1294500666.6666667,965706666.6666666,,,,,,,,,,,,
188,TANLA.NS,Tanla Platforms Limited,Technology,Software—Application,TANLA.NS,27.286765644624438,32.444860884717215,13.841243227528246,15.551741180356068,13.299726122928254,26.86847416161937,73.13152583838063,30.043599271497357,121.21718660385503,13.299726122928254,15.551741180356068,30.043599271497357,73.13152583838063,0.03298382449812469,99.86593178662831,19.133079772748758,20425260000.0,6421047000.0,19651705000.0,0.9621275322811068,16.858966095246984,17.245832,6.176041036931551,-1.7138934425093955,7.902915015678236,-10.062371190795579,13.2298,620.85,82137213300.0,0.0077976105381213365,2.0206544,2919394000.0,703521000.0,1276343000.0,5717526000.0,112.70884800351992,5144704000.0,101.41688225975727,1.9655682669721155,8216.3286016,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,0.8904351580046058,82163286016,5072828000.0,40277215000.0,33377067000.0,10694125000.0,19417821000.0,640474000.0,296300000.0,23529875000.0,10168600000.0,13361275000.0,6421047000.0,1276343000.0,1614463000.0,977743000.0,59783000.0,1200229000.0,132298000,2865894000.0,53500000.0,344174000.0,18.295804828525565,28.992669418601178,24.098508618478007,15.985753824909569,0.55402,0.08125,0.18218,39.0,620.85,6301017666.666667,5010823000.0,730.0,609.0,687.3333,723.0,1126800.0,1126800.0,6332840000.0,19418947800.0,0.03298191058528928,19763121800.0,25.912771892745496,26.12308376461056
189,TARACHAND.NS,Tara Chand Infralogistic Solutions Limited,Industrials,Farm & Heavy Construction Machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,TCI.NS,Transport Corporation of India Limited,Industrials,Integrated Freight & Logistics,TCI.NS,19.81062966774265,19.39216513038833,3.9849885849310436,4.290545717146006,8.771568134923841,17.22617221860811,82.77382778139189,12.979795979671048,18.17198022430367,8.771568134923841,4.290545717146006,12.979795979671048,82.77382778139189,0.12069928331993394,18.332262988892982,9.444513375083533,13701240000.0,3591900000.0,13876630000.0,1.0128010311475457,16.48605397072751,20.192585,4.792519157129607,12.52559088610241,11.25531041081076,1.6121063815364107,7.66974,1121.9,86046813060.0,0.02810795558823919,1.8716886,15725130000.0,5786190000.0,3540310000.0,-2194290000.0,-53.210259444542785,51590000.0,1.2510275691654078,0.8996963077065762,8604.6818304,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,-0.6108995239288398,86046818304,4123810000.0,44876670000.0,27796490000.0,5885910000.0,20038230000.0,2418600000.0,576000000.0,12583920000.0,3648040000.0,8935880000.0,3591900000.0,3540310000.0,774160000.0,1178250000.0,189970000.0,433880000.0,76697400,12668520000.0,3056610000.0,1842600000.0,15.673248326065455,19.676633970780703,19.83281761143008,15.617410351972206,0.71352994,0.12377,0.43203998,25.0,1121.9,4169430000.0,3601720000.0,1500.0,1281.0,1365.7778,1353.0,,,,,,,,
191,TCPLPACK.NS,TCPL Packaging Limited,Consumer Cyclical,Packaging & Containers,TCPLPACK.NS,22.674131894805466,24.37306522762862,2.641938837663167,2.5648940212439486,7.4928057437483915,13.501120859121386,86.49887914087861,10.304510716796942,6.31906241979263,7.4928057437483915,2.5648940212439486,10.304510716796942,86.49887914087861,1.246395622201735,4.141821062006336,17.655878527343845,4008195000.0,1328108000.0,5731189000.0,1.4298678083276886,10.788185359140238,23.044931,4.659829458362966,44.5541692994252,17.82280074219411,0.5172339954343466,0.907996,3380.0,30690264800.0,0.21223899638689334,1.7151672,9167330000.0,2924010000.0,1592609000.0,-1595902000.0,-111.59264226488237,-264501000.0,-18.49509899210832,0.652324120709444,3069.0265088,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,-1.201635710348857,30690265088,1430114000.0,17425720000.0,16117777000.0,9680190000.0,5226006000.0,6513671000.0,685000.0,7427872000.0,6041550000.0,1386322000.0,1328108000.0,1592609000.0,200200000.0,754936000.0,547944000.0,306639000.0,9079960,8385835000.0,781495000.0,6512986000.0,7.9172942278466465,21.870508633338307,24.522700680656467,9.737253002860516,0.6939,0.10343,0.3379,9.0,3380.0,2034527666.6666667,1178242000.0,,,,,,,,,,,,
192,THEINVEST.NS,The Investment Trust of India Limited,Financial Services,Capital Markets,THEINVEST.NS,13.496637773160582,8.70269091944692,16.319308887645697,12.452494944981224,7.48111165816249,0.0,100.0,45.15592616360499,48.00257894250352,7.48111165816249,12.452494944981224,45.15592616360499,100.0,0.5719455753432611,2.1924199825529422,31.052483027615217,741877000.0,1253630000.0,1204308000.0,1.6233256995431857,3.266299822055585,20.310253,5.337753057134347,197.2265293501896,4.539623485007094,0.10297931554602228,5.22422,152.53,7968502766.0,0.47473999960709806,2.5249817,193405000.0,65144000.0,64283000.0,1188486000.0,279.42088545842256,1189347000.0,279.6233122285988,0.0,797.5061504,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,0.9480357043146702,7975061504,425339000.0,3529687000.0,15423388000.0,7891551000.0,6614208000.0,3782967000.0,150941000.0,12389170000.0,7744846000.0,4644324000.0,1253630000.0,64283000.0,0,110912000.0,370263000.0,206835000.0,52242200,193405000.0,0.0,3632026000.0,1.8978871690872,3.6486970622465464,6.224774085420422,2.990561015209753,0.87394,0.0,0.0,0.0,152.53,674170333.3333334,242026000.0,,,,,,,,,,,,
193,TIMETECHNO.NS,Time Technoplast Limited,Consumer Cyclical,Packaging & Containers,TIMETECHNO.NS,18.709016084538042,17.02185013648393,3.8143408869706965,3.4443863674860715,6.1445139404824936,10.762974243342724,89.23702575665727,11.997045333193903,6.889150233456702,6.1445139404824936,3.4443863674860715,11.997045333193903,89.23702575665727,0.2867573960037296,6.7221675953239375,25.43949189066576,11054325000.0,4305200000.0,14977982000.0,1.3549431557331633,9.429784155804127,26.027514,3.6878902827161912,27.19353246365641,14.34778759110895,0.9571214786010325,22.6928992,463.55,105192934241.6,0.06958832409016617,1.8852996,15313300000.0,2503990000.0,1958300000.0,1801210000.0,46.430118059493736,2346900000.0,60.49646852606073,0.44708326028804063,10519.2931328,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,0.41838009848555235,105192931328,3879400000.0,54570400000.0,43987500000.0,14366000000.0,25527502000.0,7320200000.0,3597600000.0,28998600000.0,10819000000.0,18179600000.0,4305200000.0,1958300000.0,470300000.0,1696700000.0,915300000.0,1345800000.0,226928992,14519100000.0,794200000.0,3722600000.0,7.607959465459018,12.404960684449089,14.249690471260559,9.114343496614955,0.52765,0.17799,0.37682,32.0,463.55,5167535666.666667,3058058333.3333335,578.0,578.0,578.0,578.0,34715000.0,12848200.0,6205500000.0,25562217000.0,0.2863679625284458,29284817000.0,15.799492039594224,15.176304934740207
194,TRU.NS,TruCap Finance Limited,Financial Services,Credit Services,TRU.NS,-3.230371836356711,-1.0459817816408137,11.273727119125413,8.605971876412418,-7.603558866225771,5.989459376427635,94.01054062357237,62.592705885607934,-124.10945618708165,-7.603558866225771,8.605971876412418,62.592705885607934,94.01054062357237,2.456144432421413,-1,16.738334935329927,-436707000.0,2116161000.0,-3364305000.0,7.703803694467916,-6.433247806425365,inf,-47.9305024702208,-1,39.067744864573605,-1,11.8862,10.4,1236164800.0,4.210416766437614,3.4588034,146596000.0,220821000.0,1987000.0,1895340000.0,-319.88860759493673,2114174000.0,-356.82261603375525,0.09456667913533857,124.8883968,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,0.8956501891869286,1248883968,-592500000.0,1965005000.0,6992271000.0,5370902000.0,2119081000.0,5204769000.0,-1,6047811000.0,21866000.0,6025945000.0,2116161000.0,1987000.0,1169000.0,276864000.0,-1,-119112000.0,118862000,146596000.0,0.0,-1,-1.9420843584263405,-8.74412638559768,-31.68068013206967,-7.3138044262774065,0.54658,0.0,0.0,0.0,10.4,-78693333.33333333,-158851666.66666666,,,,,,,,,,,,
195,TTKHLTCARE.NS,TTK Healthcare Limited,Healthcare,Drug Manufacturers—General,TTKHLTCARE.NS,10.30405967277594,8.61299028894601,10.090816738334794,9.538505259381791,35.822909836928446,13.999601114672592,86.00039888532741,14.440664383313925,279.4201305378141,35.822909836928446,9.538505259381791,14.440664383313925,86.0003988853274,0.02419726513306922,13.820453612479474,24.623333130253535,8258000000.0,-39757000.0,112661000.0,0.013642649551949625,6.769204471392601,25.570724,5.05807537973668,25.223972671568617,10.196217890732218,1.0137468959765494,1.41303,1142.5,16143867750.0,0.015002290885342516,1.9687138,812323000.0,103176000.0,128398000.0,-142933000.0,-17.504093346673706,-168155000.0,-20.59287090252018,0.87527352297593,1614.3867904,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,3.595165631209598,16143867904,816569000.0,7976276000.0,12811867000.0,2161385000.0,10009189000.0,242195000.0,148461000.0,11038918000.0,2109231000.0,8929687000.0,-39757000.0,128398000.0,141303000.0,83337000.0,19488000.0,266749000.0,14130300,810656000.0,1667000.0,93734000.0,28.622277749532085,38.01876733675179,7.904956472927377,6.565414525867778,0.76644,0.027320001,0.116960004,5.0,1142.5,877346333.3333334,2614039000.0,,,,,30360200.0,11104400.0,1093339600.0,10039549200.0,0.02412409114943129,10133283200.0,8.132832486582616,8.13352256892172
196,UCOBANK.NS,UCO Bank,Financial Services,Banks—Regional,UCOBANK.NS,-1,0.0,3.6776946458609205,3.2247568105987665,16.942271773388118,-1,101.0,7.4057658198384,47.77528753129267,16.942271773388118,3.2247568105987665,7.4057658198384,-1,1.0541528473840427,0.0,36.222039623847344,68955785000.0,19125426000.0,102958638000.0,1.4931109550852042,0.7627852897126081,13.800971,6.922789041018176,45.41695287977243,13.606201823578612,0.3038726758383345,1253.9599872,28.43,356500824360.96,0.8046963159600911,2.9740305,-1,-1,3715658000.0,-1,-1,15409768000.0,62.43878799666124,0.9390351357534195,35650.0832256,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,-1,356500832256,24679800000.0,140367000000.0,3623611100000.0,3314762100000.0,272137860000.0,286874900000.0,0,0,0,0,19125426000.0,3715658000.0,3347668000.0,3112582000.0,154368300000.0,13885900000.0,12539599872,38519500000.0,-1,0,0.6326032905159295,7.422862010118419,8.495820370188751,0.7196225669648136,0.90950996,0.02526,0.27914,14.0,28.43,0.0,19886050333.333332,,,,,,,,,,,,
197,UDS.NS,Updater Services Limited,Industrials,Specialty Business Services,UDS.NS,14.136785292013954,11.981712770748587,24.595593390985417,27.286440375627123,2.942235291931542,0.0,100.0,41.5272022059241,38.75592565843179,2.942235291931542,27.286440375627123,41.5272022059241,100.0,0.12186136751831551,13.60756894191277,17.793254979997098,2778230000.0,508360000.0,2993260000.0,1.0773981995731094,7.740422204847537,13.524411,7.196810957851764,19.32417830720068,22.63311876899494,0.6998699134834863,6.69532,246.55,16507311460.0,0.06202100217717707,0.59346956,1183740000.0,320400000.0,135320000.0,187960000.0,15.821548821548822,373040000.0,31.4006734006734,0.0,1652.3017216,False,True,False,False,True,True,True,True,False,True,True,True,False,True,True,0.36973798095837596,16523017216,1188000000.0,27360630000.0,15875990000.0,6229860000.0,8401350000.0,1023800000.0,297330000.0,10160520000.0,4914870000.0,5245650000.0,508360000.0,135320000.0,0,471340000.0,102260000.0,257520000.0,66953200,1159440000.0,24300000.0,726470000.0,5.5730127839606665,12.626411485497071,13.21230946832132,7.609533566978468,0.62454,0.15379,0.4096,8.0,246.55,1091546666.6666667,741773333.3333334,497.0,330.0,395.0,376.5,,,,,,,,
198,UGROCAP.NS,UGRO Capital Limited,Financial Services,Credit Services,UGROCAP.NS,3.3388754437592385,3.5913408061072114,28.559417683148162,27.98584596969669,13.322057624947577,0.0,100.0,82.56590478937743,290.2631479018288,13.322057624947577,27.98584596969669,82.56590478937743,100.0,4.799985705959774,-7.450703991498971,29.13955180599988,3176017000.0,-24740307000.0,-63542488000.0,-20.006973514310534,2.2918848700063434,11.691409,7.3999159933888805,96.70993615869288,53.19092564956953,0.12089149744464085,11.4339,170.11,19450207290.0,3.549635999791959,2.8700695,-1,-1,529059000.0,-1,-1,-25269366000.0,-1755.6717540969596,0.0,1945.0208256,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,-1,19450208256,1439299000.0,9638218000.0,91683122000.0,71219228000.0,14383617000.0,69041156000.0,1348459000.0,38160047000.0,27241365000.0,10918682000.0,-24740307000.0,529059000.0,0,463849000.0,120456000.0,591875000.0,114339000,696311000.0,-1,67692697000.0,1.4347258234800266,5.924432237130635,8.260555538672474,1.863376259266259,0.43198,0.20567,0.36208,7.0,170.11,1627181666.6666667,1010170333.3333334,302.0,250.0,268.66666,254.0,,,,,,,,
