,stock,name,sector,industry,ticker,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,high,low,mean,median,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
0,WSI.NS,W.S. Industries (India) Limited,Industrials,Electrical Equipment & Parts,WSI.NS,4.6234422972728915,9.784796327927307,30.408344994275538,12.534723707944678,10.568536081710008,0.0,100.0,9.11927660729262,123.35440317438658,10.568536081710008,12.534723707944678,9.11927660729262,100.0,0.6339273370249365,1.0797546012269938,481.7204301075269,-104140000.0,-825900000.0,-901530000.0,8.656904167466871,-5.033657934596807,inf,-3.63844696390712,-1,-1,-1,6.33836,76.23,4831731828.0,0.1803080201908921,2.4987743,123700000.0,75940000.0,81500000.0,-901840000.0,512.9920364050057,-907400000.0,516.1547212741752,0.0,483.2379904,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,1.0919481777454898,4832379904,-175800000.0,2390400000.0,4087500000.0,2103700000.0,1374290000.0,871200000.0,628700000.0,2018300000.0,1319000000.0,699300000.0,-825900000.0,81500000.0,0,20200000.0,81500000.0,224000000.0,63383600,94900000.0,28800000.0,242500000.0,7.857486443341114,43.29844662753592,-10.467743808222359,-4.6385285468714335,0.67091006,0.0,0.0,0.0,76.23,198096666.66666666,163333333.33333334,,,,,,,,,,,,
1,VIPULLTD.NS,Vipul Limited,Real Estate,Real Estate—Diversified,VIPULLTD.NS,-1.2440345509978235,15.891333313845067,2.0809893950709486,2.7896035074287777,-14.390554260355728,0.0,100.0,6.227760087239545,-46.37170072577202,-14.390554260355728,2.7896035074287777,6.227760087239545,100.0,0.24120938268474587,-0.672742435072671,-0.10907249425421682,706672000.0,429704000.0,3687759000.0,5.218487501981117,-2.251947169669433,inf,-20.034660956651557,-1,-14.279659585505867,-1,14.0959008,10.01,1410999670.08,0.6013871002194416,1.9390149,462756000.0,-55492000.0,14406000.0,485196000.0,-171.6359674412517,415298000.0,-146.90985499966393,0.0,141.3782272,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,1.1291400592035448,1413782272,-282689000.0,870764000.0,11895989000.0,8125513000.0,3517927000.0,848557000.0,1805208000.0,10534142000.0,8089905000.0,2444237000.0,429704000.0,14406000.0,0,28121000.0,235032000.0,308000.0,140959008,411581000.0,51175000.0,-956651000.0,3.2027275865571023,12.919875251504584,-7.757227474935181,-2.3124713767360006,0.34785998,0.0,0.0,0.0,10.01,782295333.3333334,374978000.0,,,,,,,,,,,,
2,VINDHYATEL.NS,Vindhya Telelinks Limited,Industrials,Engineering & Construction,VINDHYATEL.NS,7.169518845771675,7.683182925045827,27.82220326724099,26.887139044610084,6.108828736272906,7.148998709355385,92.85100129064462,15.948004340760605,136.55876957458563,6.108828736272906,26.887139044610084,15.948004340760605,92.85100129064462,0.29401094876319595,2.4154041681358303,24.772418274183966,8641226000.0,-5903134000.0,679119000.0,0.07859058425274376,2.988738876556909,7.5583477,11.565047061085338,1.6229150232730971,45.52755793163519,4.657266456722001,1.18509,1480.0,17539332000.0,0.6660465746357958,0.42580807,1348015000.0,-13700000.0,171849000.0,-5889434000.0,-290.3441673174156,-6074983000.0,-299.4915777309764,1.013510662777807,1757.9587584,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,0.9976791988797815,17579587584,2028432000.0,40544017000.0,77229937000.0,36369274000.0,39733255000.0,11682012000.0,6023702000.0,37749245000.0,25419668000.0,12329577000.0,-5903134000.0,171849000.0,177763000.0,234274000.0,1018153000.0,667962000.0,11850900,1333267000.0,14748000.0,5658310000.0,3.5106663891387537,6.0881162092194,5.033709863813793,2.7959264088602396,0.58771,0.091350004,0.22156,6.0,1480.0,3804735000.0,2236143000.0,,,,,,,,,,,,
3,UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,Financial Services,Banks—Regional,UTKARSHBNK.NS,-1,0.0,7.508848771385348,7.047982052227556,14.931630282820622,-1,101.0,21.01334910739028,85.27689175886508,14.931630282820622,7.047982052227556,21.01334910739028,-1,0.7920002241364935,0.0,14.284681035729784,9872926000.0,8755782000.0,47691015000.0,4.830484397431927,0.09915416587020776,inf,1.014831137557616,-30.310110689104274,28.16425035439185,-inf,110.1609984,21.2,23354131660.8,1.0082865996480115,1.9129467,4499251000.0,2046330000.0,1589615000.0,6709452000.0,2830.932680745132,7166167000.0,3023.635366342482,2.356032791078098,2339.8227968,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,0.7662881510754836,23398227968,237005000.0,26224583000.0,281274370000.0,251529328000.0,29731883000.0,23547658000.0,0,0,0,0,8755782000.0,1589615000.0,550231000.0,765691000.0,17420624000.0,39500000.0,1101609984,3869206000.0,630045000.0,0,1.5904657271465543,14.484227803188586,0.7969645370872821,0.09110301007604941,0.68924004,0.058369998,0.18783002,5.0,21.2,0.0,3086102000.0,32.0,26.0,29.0,29.0,,,,,,,,
4,UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,Consumer Defensive,Farm Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,UNIONBANK.NS,Union Bank of India,Financial Services,Banks—Regional,UNIONBANK.NS,0.0,0.0,6.45946651772586,6.244647400638827,24.48115590440823,15.120817341633177,84.87918265836683,10.177899492583814,119.58215815842854,24.48115590440823,6.244647400638827,10.177899492583814,84.87918265836682,0.2816644869012018,0.0,23.3862620284736,456010500000.0,174793800000.0,798038000000.0,1.7500430362897346,1.2858062323753672,5.260446,18.21179616349192,44.861493420254696,12.590306814207652,0.11725971649496938,763.361024,129.67,989850239820.7999,0.2777166948504926,1.8872659,94049465000.0,14262141000.0,16691700000.0,160531659000.0,89.05092202281931,158102100000.0,87.70318494462191,2.7762785615908014,98985.0238976,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,0.9184059102782822,989850238976,180269508000.0,593396844000.0,15113294233000.0,13974953451000.0,975976560000.0,274897937000.0,0,0,0,0,174793800000.0,16691700000.0,27481000000.0,10838800000.0,707333117000.0,55027100000.0,7633610240,93462184000.0,587281000.0,0,0.8475325871035632,12.874985546914452,17.05226594125907,1.237551507782443,0.74757004,0.13583,0.53809,160.0,129.67,0.0,134452431666.66667,180.0,130.0,156.08333,157.5,,,,,,,,
6,UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,Banks—Regional,UJJIVANSFB.NS,-1,0.0,15.227391042949723,20.101823457017055,27.21865486261804,19.8701005950559,80.1298994049441,38.92357179914897,399.502841602323,27.21865486261804,20.101823457017055,38.92357179914897,80.12989940494411,0.33051850202122846,0.0,22.883139652574762,26929251000.0,20281998000.0,72352521000.0,2.6867632152115926,1.7962971065401407,15.789668,8.763752389378626,-1,26.961446300261827,-1,193.6269952,42.79,82852991246.08,0.22393434106554147,2.3103895,4569131000.0,1649727000.0,1672079000.0,18632271000.0,256.6064103017877,18609919000.0,256.2985752298813,3.501083010249485,8285.2995072,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True,0.9186605284153958,82852995072,7261031000.0,43702894000.0,476891515000.0,416057446000.0,56134921000.0,18553630000.0,0,0,0,0,20281998000.0,1672079000.0,2900752000.0,1347239000.0,27181225000.0,2154600000.0,1936269952,4437402000.0,131729000.0,0,1.808060633281161,13.772209414270304,12.415309390976189,1.6481485169364813,0.051659998,0.22015,0.23214,46.0,42.79,0.0,10358385000.0,73.0,42.0,54.86667,55.0,,,,,,,,
7,TVTODAY.NS,T.V. Today Network Limited,Communication Services,Broadcasting,TVTODAY.NS,12.482777624689998,12.634738202733582,6.31049822064057,5.547229276463608,7.928587387377416,191.0491338843368,-91.04913388433683,21.538073367397526,-61.58302307050836,7.928587387377416,5.547229276463608,21.538073367397526,-91.0491338843368,0.023807053343939864,27.90909090909091,25.63385364973383,4006600000.0,1215900000.0,4129300000.0,1.0306244696251186,6.614834340691038,24.74958,8.48204313956534,-25.675086994434928,2.7187161408441796,-0.963953111643379,5.96686,147.26,8786798036.0,0.02350116608506967,0.99777716,1455700000.0,45200000.0,162800000.0,1170700000.0,157.07768683751507,1053100000.0,141.29880584999327,5.77229609605198,879.0317056,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,0.9628258902870301,8790317056,745300000.0,9930200000.0,11331100000.0,2419000000.0,8673900000.0,206500000.0,1086400000.0,8124500000.0,2258600000.0,5865900000.0,1215900000.0,162800000.0,507200000.0,322400000.0,24200000.0,284100000.0,59668600,1451100000.0,4600000.0,-879900000.0,6.275730695355816,8.003510353901673,8.476060502672581,6.59610057438203,0.60713,0.09522,0.24238001,9.0,147.26,1119433333.3333333,730500000.0,,,,,,,,,,,,
8,TMB.NS,Tamilnad Mercantile Bank Limited,Financial Services,Banks—Regional,TMB.NS,-1,0.0,12.1978893904318,12.223231307045985,37.89213934998123,14.1047089321734,85.89529106782659,27.366096278282544,370.4702994755603,37.89213934998123,12.223231307045985,27.366096278282544,85.89529106782659,0.06312173090188594,0.0,24.908411046183108,41058074000.0,18988372000.0,13435102000.0,0.32722192473032224,1.9212996492401773,5.6024017,17.59101266478826,8.997897131355504,6.242483145487077,0.6226345576320248,15.8351008,424.55,67227920446.4,0.07437386084233319,2.1932092,2844838000.0,997371000.0,1052678000.0,17991001000.0,152.129980267328,17935694000.0,151.66231019056877,2.3554424850349447,6729.1172864,False,False,True,False,False,True,True,False,True,True,True,True,False,True,True,0.9474746439557852,67291172864,11826072000.0,31508856000.0,664498704000.0,574411778000.0,79212023000.0,5000000000.0,0,0,0,0,18988372000.0,1052678000.0,1583515000.0,862331000.0,29903401000.0,3922800000.0,158351008,2844838000.0,0,0,1.7640839016251313,15.149533857989116,13.970638411937216,1.8477901072277745,0.27416,0.02736,0.0377,22.0,424.55,0.0,10946329000.0,,,,,,,,,,,,
9,TIL.NS,TIL Limited,Industrials,Farm & Heavy Construction Machinery,TIL.NS,12.637780311668568,72.49590252339225,3.110957620010854,1.3793194281427414,57.55290340091705,0.0,100.0,7.194445221510125,72.18939258539723,57.55290340091705,1.3793194281427414,7.194445221510125,100.0,9.001266223488445,0.18694158075601375,31.08433734939759,-2654300000.0,-1306700000.0,-2349900000.0,0.8853181629808236,0.6914057778315,inf,0.15541653611609707,-1,69.1369320568423,-1,6.66021,276.3,18402160230.0,0.1545199022538888,5.9444137,991300000.0,19800000.0,59400000.0,-1326500000.0,-4638.111888111888,-1366100000.0,-4776.573426573426,0.0,1849.9610624,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,1.0151526746766664,18499610624,28600000.0,3152800000.0,5221700000.0,4398100000.0,315900000.0,2843500000.0,435400000.0,3186100000.0,2590700000.0,595400000.0,-1306700000.0,59400000.0,0,69500000.0,291000000.0,12900000.0,66602100,988600000.0,2700000.0,2408100000.0,14.050393637318315,-50.93724737787655,5.019745502413339,0.6112286550832425,0.78973,0.0,0.0,0.0,276.3,650433333.3333334,552466666.6666666,,,,,,,,,,,,
10,TFCILTD.NS,Tourism Finance Corporation of India Limited,Financial Services,Credit Services,TFCILTD.NS,9.191752553472481,8.532729819226796,16.64029021807193,15.4543721081598,40.588394104328756,19.4784954284888,80.5215045715112,8.23308023653986,496.8526684279858,40.588394104328756,15.4543721081598,8.23308023653986,80.5215045715112,0.7914759617506916,4.360515134721452,18.909684842491547,3681893000.0,703362000.0,656472000.0,0.17829741385749123,4.929658257618725,25.86514,3.6764996451072487,3.846176685677838,-0.6652802903451716,6.724896465707116,9.25954,304.95,28236967230.0,0.3054179979653573,17.886555,136718000.0,1717000.0,6438000.0,701645000.0,67.58726250611676,696924000.0,67.13250338107292,0.8198082963883512,2823.6967936,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,0.997558867268917,28236967936,1038132000.0,2444858000.0,21022666000.0,8859009000.0,10896197000.0,8624078000.0,-1,7050739000.0,3384528000.0,3666211000.0,703362000.0,6438000.0,231489000.0,8326000.0,341037000.0,242085000.0,92595400,136718000.0,0,-1,4.306467161708807,8.94016691530717,9.003803753484302,4.933903369099584,0.33461,0.0504,0.07574,7.0,304.95,1551516666.6666667,942902000.0,,,,,,,,,,,,
11,TATAMOTORS.NS,Tata Motors Limited,Consumer Cyclical,Auto Manufacturers,TATAMOTORS.NS,19.372317569824187,15.434308047135993,4.561980104958095,4.354806303867826,4.78557731349573,5.362182563769508,94.63781743623049,27.18562747139787,-7.462858127684951,4.78557731349573,4.354806303867826,27.18562747139787,94.63781743623049,0.8714760121529005,0.8001180405272477,31.089402013025456,502018200000.0,631020000000.0,1806878400000.0,3.599228872578723,7.508147540629789,11.189265,11.089250159808783,-1,16.645098816256755,-1,368.171008,681.65,2509637676032.0,0.294879219844229,0.5742878,1171430000000.0,367830000000.0,380420000000.0,263190000000.0,94.57060725835429,250600000000.0,90.04671218109954,0.917662347036997,250963.7681152,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,0.41708662166016924,2509637681152,278300000000.0,4368210000000.0,3786420000000.0,2558880000000.0,849180000000.0,740040000000.0,28360000000.0,1603250000000.0,1780310000000.0,-177060000000.0,631020000000.0,380420000000.0,23030000000.0,232560000000.0,50830000000.0,105020000000.0,3681710080,991050000000.0,180380000000.0,711680000000.0,5.679325323196807,27.09076312696955,27.683003252728017,7.4282069007855265,0.44134998,0.23887,0.42758,231.0,681.65,295018033333.3333,205477633333.33334,1300.0,550.0,745.7692,720.0,295641760000.0,83092920000.0,412697080000.0,1144821760000.0,0.646423771679532,1856501760000.0,15.318704879804839,24.30946106405245
12,SURYODAY.NS,Suryoday Small Finance Bank Limited,Financial Services,Banks—Regional,SURYODAY.NS,-1,0.0,5.767244557595746,6.2975465746603545,12.056463839435608,0.0,100.0,28.674006264015592,47.25213629053854,12.056463839435608,6.2975465746603545,28.674006264015592,100.0,1.5015806461978616,0.0,20.065354932906903,3155889000.0,13199800000.0,18104965000.0,5.736882697712119,0.928848995482976,16.433512,8.752738095069521,-1,24.97770294540551,-1,10.629,123.58,13135318200.0,2.0633607490376593,1.2475995,-1,-1,1769300000.0,-1,-1,11430500000.0,994.2158824041055,0.0,1322.3307264,False,True,True,False,False,False,True,True,False,False,True,True,False,True,True,-1,13223307264,1149700000.0,13233900000.0,156143900000.0,136873000000.0,18049580000.0,27102900000.0,0,0,0,0,13199800000.0,1769300000.0,0,555900000.0,8476100000.0,288600000.0,106290000,2901400000.0,-1,0,1.2082932664865151,7.977400808784555,6.161228365765928,0.8214467932953894,0.34632,0.19994,0.30587,15.0,123.58,0.0,1362069666.6666667,178.0,178.0,178.0,178.0,,,,,,,,
13,SUNDARMHLD.NS,Sundaram Finance Holdings Limited,Financial Services,Asset Management,SUNDARMHLD.NS,2.026919398488516,2.764800504418446,4.66972807629503,5.490683781072882,477.9271708989111,33.2647807582105,66.7352192417895,12.158436843465031,1739.0717940023897,477.9271708989111,5.490683781072882,12.158436843465031,66.7352192417895,0.0033584487441922495,103.46284403669725,34.12754520057649,13435015000.0,1882831000.0,4500483000.0,0.33498161334393745,8.328970137062637,23.41723,3.8596970345904418,33.93956101394635,6.577982128265036,0.6899685588265992,22.0692,483.8,106770789600.0,0.001507603349221649,69.3898,256093000.0,97588000.0,9436000.0,1785243000.0,43.32032121103734,1873395000.0,45.45939861136624,1.9553812497046477,10748.7780864,False,False,True,True,True,True,True,False,False,True,False,True,False,False,True,0.9481695383175655,107487780864,4121029000.0,913686000.0,58367523000.0,2300832000.0,47929271000.0,160968000.0,0,469601000.0,46309000.0,423292000.0,1882831000.0,9436000.0,2087776000.0,30029000.0,10900000.0,399710000.0,220692000,256093000.0,0,0,8.079376673447676,8.314415591134336,7.925363486709225,7.642448530923933,0.0,0.04033,0.04033,9.0,483.8,1370568666.6666667,3942677666.6666665,,,,,,,,,,,,
14,SUKHJITS.NS,The Sukhjit Starch & Chemicals Limited,Basic Materials,Specialty Chemicals,SUKHJITS.NS,11.424468392805787,14.460695224478117,2.662746530573791,2.5785998604389437,3.5599918901796883,14.910937607548256,85.08906239245174,6.35494698826336,1.4560541589256502,3.5599918901796883,2.5785998604389437,6.35494698826336,85.08906239245174,0.5940875836750431,2.5653373319432973,25.948172969286315,2261214000.0,677714000.0,3307027000.0,1.462500674416486,3.9102696612145595,16.794382,7.636650183323493,-18.13874943973205,8.928347216244603,-0.9258842267930953,3.1244,167.44,5231495360.0,0.5708014237825875,0.3539845,5829334000.0,263771000.0,398395000.0,413943000.0,103.61241617877856,279319000.0,69.91522135811029,0.02198224256859515,523.149568,False,False,False,True,False,False,True,True,False,True,True,True,False,True,False,0.6107930483950457,5231495680,399511000.0,14979467000.0,10300175000.0,4869191000.0,5026439000.0,2986145000.0,-1000.0,4409170000.0,2991301000.0,1417869000.0,677714000.0,398395000.0,1150000.0,359033000.0,295436000.0,140007000.0,31244000,5640532000.0,188802000.0,2986146000.0,6.142209351115949,12.512328997622744,7.640860013927211,3.894411614716532,0.67462,0.0,0.0,0.0,167.44,999954000.0,510921000.0,,,,,,,,,,,,
15,STEELCITY.NS,Steel City Securities Limited,Financial Services,Capital Markets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,SSWL.NS,Steel Strips Wheels Limited,Consumer Cyclical,Auto Parts,SSWL.NS,18.549313504054922,28.353406664903403,2.1446509254845374,2.402376808191727,8.23548261082198,5.4709724343767165,94.52902756562328,5.480684754974381,13.221630416151903,8.23548261082198,2.402376808191727,5.480684754974381,94.52902756562328,0.5738557339443657,3.1831947323081122,24.598483046632957,12692271000.0,5166365000.0,14637537000.0,1.1532638248899665,5.911242713883194,16.748241,5.8000367917247715,-1.8580166558473388,7.552472855297809,-9.01404244536336,15.718,214.21,33669527800.0,0.24581152575593887,0.7334626,23571154000.0,-267200000.0,2123452000.0,5433565000.0,278.23841625935495,3042913000.0,155.8194838812092,0.466086132636526,3366.95296,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,1.051719148763202,33669529600,1952845000.0,44289983000.0,33989128000.0,17732327000.0,14422367000.0,8276358000.0,290815000.0,12755649000.0,13706124000.0,-950475000.0,5166365000.0,2123452000.0,156929000.0,1111326000.0,1172430000.0,637083000.0,157180000,20693496000.0,2877658000.0,7985543000.0,11.690533360297465,27.889777826246142,12.73075593184274,5.827192512719536,0.76523,0.013940001,0.059369996,6.0,214.21,5313856333.333333,3545876666.6666665,290.0,290.0,290.0,290.0,45520400.0,29162600.0,3762358000.0,14467887400.0,0.5720502082425662,22453430400.0,12.634483705511478,13.497789594353629
17,SPORTKING.NS,Sportking India Limited,Consumer Cyclical,Textile Manufacturing,SPORTKING.NS,14.28063205021877,14.055790503006383,3.2572982044226966,3.2583075423577217,4.468382655368856,-1,101.0,10.111480498000537,4.59347805920952,4.468382655368856,3.2583075423577217,10.111480498000537,-1,0.6488701448341325,3.447424756083974,27.068440112815207,7208301000.0,4146240000.0,7941541000.0,1.1017216123466542,5.565139815011681,12.452489,7.810453973081732,-34.71550708807333,6.307148724020051,-0.35870105450016915,12.7072,110.08,13988085760.0,0.41861117385657204,0.5649505,7688595000.0,722137000.0,698863000.0,3424103000.0,313.409572067846,3447377000.0,315.53985097017664,0.46958533945962877,1398.808576,False,False,False,True,True,False,True,True,False,True,True,True,False,True,False,0.8258332850968588,13988085760,1092533000.0,25242294000.0,17748211000.0,7689997000.0,9024254000.0,5855569000.0,867613000.0,9839889000.0,3738628000.0,6101261000.0,4146240000.0,698863000.0,65686000.0,896352000.0,502632000.0,405492000.0,127072000,7639193000.0,49402000.0,4987956000.0,6.085950009744221,11.696840031795736,11.450646740243453,5.845558273680344,0.78824997,0.0,0.0,0.0,110.08,1877475333.3333333,1038603000.0,,,,,,,,,,,,
18,SOUTHBANK.NS,The South Indian Bank Limited,Financial Services,Banks—Regional,SOUTHBANK.NS,-1,0.0,5.339234219902242,5.09504617873417,22.082452492582206,5.944815924833666,94.05518407516634,10.137688801518962,95.68484769490286,22.082452492582206,5.09504617873417,10.137688801518962,94.05518407516634,0.4872324396867617,0.0,25.83676233730016,31933963000.0,-23529400000.0,26267810000.0,0.8225665571166347,1.1098479565278168,5.781925,16.92239302673179,195.5341065164559,17.318670988180894,0.02956990523550121,261.652992,29.43,77004475545.6,0.5584714355275844,1.5961338,-1,-1,1582800000.0,-1,-1,-25112200000.0,-192.7112270739007,1.0192914040888483,7703.0375424,False,True,True,True,False,True,False,False,True,True,True,True,False,True,True,-1,77030375424,13031000000.0,52986200000.0,1246550700000.0,1145470400000.0,88263417000.0,43004800000.0,0,0,0,0,-23529400000.0,1582800000.0,784900000.0,1017800000.0,59276700000.0,4539700000.0,2616529920,10183000000.0,-1,0,0.9246128800086403,13.316144265682894,13.764385960586164,1.0766416273844943,0.04847,0.20705,0.2176,41.0,29.43,0.0,10495294000.0,42.0,25.0,35.0,34.0,,,,,,,,
19,SMCGLOBAL.NS,SMC Global Securities Limited,Financial Services,Capital Markets,SMCGLOBAL.NS,19.737687969705455,19.683517837060354,10.33230659469011,10.883674290236993,11.355385163531494,17.59087608690877,82.40912391309124,19.442557363086472,82.40548910072832,11.355385163531494,10.883674290236993,19.442557363086472,82.40912391309122,1.5465926689227638,0.6162664545243628,23.548884490346207,6274020000.0,235368000.0,-2204819000.0,-0.35142046088472784,3.0686294448574487,11.376391,10.463512312111996,-3.3395344999156973,14.660730984018988,-3.40657986922644,10.47,132.99,13924053000.0,1.2170619430994696,0.9057881,2055783000.0,537845000.0,290361000.0,-302477000.0,-20.761044514377687,-54993000.0,-3.7745419353510257,1.8585105931441082,1393.854976,False,False,True,False,False,False,True,False,False,True,True,True,False,True,True,-1.2851237211515585,13938549760,1456945000.0,14945573000.0,49205439000.0,37007939000.0,10957271000.0,16946435000.0,208155000.0,40357019000.0,29496545000.0,10860474000.0,235368000.0,290361000.0,258780000.0,303787000.0,1969747000.0,452217000.0,104700000,1612337000.0,443446000.0,16738280000.0,4.357996728137282,15.702377947260274,12.598434933415149,3.013824596047705,0.73238,0.0032300001,0.01206,6.0,132.99,3405416000.0,1510085666.6666667,,,,,,,,,,,,
20,SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,SHRIRAMFIN.NS,0.0,0.0,22.353053771565293,24.493106607997476,39.05409195877679,18.092842454821778,81.90715754517822,70.20728914255196,713.2805717665681,39.05409195877679,24.493106607997476,70.20728914255196,81.90715754517822,3.653732844751642,0.0,24.631065887861308,256523400000.0,-436519000000.0,-1012544400000.0,-3.947181426723644,3.848214443594864,11.65393,8.541001084263332,35.45928161965013,32.430921313458796,0.3286566864214715,188.0920064,594.7,1118583162060.8,1.598805578930029,6.0696306,10478800000.0,7373300000.0,2545900000.0,-443892300000.0,-464.6228419626913,-439064900000.0,-459.569993991932,1.6621920149187248,111858.3128064,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,1.0168911318865845,1118583128064,95538200000.0,221882000000.0,2937221600000.0,2372523400000.0,489471200000.0,1788397000000.0,0,0,0,0,-436519000000.0,2545900000.0,18593000000.0,6453200000.0,184545800000.0,30796000000.0,1880920064,10367800000.0,111000000.0,0,3.0140569757028097,15.43981999709774,18.125777507865433,3.52546983148922,0.34263,0.43581,0.66296,299.0,594.7,0.0,76437466666.66667,830.0,578.0,716.6774,730.0,,,,,,,,
21,SHAREINDIA.NS,Share India Securities Limited,Financial Services,Capital Markets,SHAREINDIA.NS,15.453441915128499,31.92746443713798,8.104677814674542,11.258358557040987,64.28681760051143,7.9828658754330855,92.01713412456691,23.302107830927724,642.6848223964157,64.28681760051143,11.258358557040987,23.302107830927724,92.01713412456691,0.29391216593591074,5.5795064933032394,23.80514661056332,12830324000.0,58488000.0,-654115000.0,-0.05098195493738116,11.423010277922698,10.838733,9.972212622209769,7.600297542888468,-12.356247712520895,1.4260932468547507,21.8220992,150.55,32853170345.600002,0.15627064134124244,2.6050484,715657000.0,199249000.0,143453000.0,-140761000.0,-4.296487258972928,-84965000.0,-2.5934103903683186,0.8407468658104492,3285.3170176,False,False,True,False,True,True,True,False,False,False,True,True,False,True,True,-2.4066646149637534,32853170176,3276188000.0,5609827000.0,37804949000.0,14315659000.0,17467756000.0,5133986000.0,-1,32113094000.0,4152899000.0,27960195000.0,58488000.0,143453000.0,276212000.0,177985000.0,894537000.0,1025017000.0,218220992,689950000.0,25707000.0,-1,16.018491634467832,30.756005361623068,16.05660146734017,9.855338490845003,0.62865,0.00471,0.01268,12.0,150.55,5490795000.0,3606231333.3333335,,,,,,,,,,,,
22,SHAH.NS,Shah Metacorp Limited,Basic Materials,Steel,SHAH.NS,19.311785644913826,8.017855055090438,7.061606054775191,4.286188831654613,9.02002129874794,0.0,100.0,13.984169708827267,24.677344843152895,9.02002129874794,4.286188831654613,13.984169708827267,100.0,0.30908644452107037,189.66834170854273,7.791980042031662,328849000.0,-468138000.0,-1008789000.0,-3.067635905841283,23.61102359581404,36.0,15.250149327366486,-1,106.50564626243364,-1,65.9779008,3.24,2137683985.92,0.08302583598371123,1.3464395,-1,-1,99537000.0,-1,-1,-567675000.0,-174.13343558282207,0.0,213.7683968,False,True,True,False,True,True,False,False,False,False,True,True,False,True,False,-1,2137683968,326000000.0,1761560000.0,1981124000.0,327452000.0,574218000.0,177483000.0,86119000.0,1488881000.0,148352000.0,1340529000.0,-468138000.0,99537000.0,0,36297000.0,398000.0,27548000.0,659779008,277612000.0,-1,91364000.0,8.095391039500173,5.543579738443406,29.265949830441524,19.394170148148255,0.55127996,0.0,0.0,0.0,3.24,132831000.0,128390000.0,,,,,,,,,,,,
