,ticker,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,high,low,mean,median,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
0.00,CBRL,"Cracker Barrel Old Country Store, Inc.",3.79,4.47,1.94,1.89,1.80,150.20,-50.20,6.85,-8.55,1.80,1.89,6.85,-50.20,2.68,3.66,-22.94,318239000.00,218899000.00,843589000.00,2.65,2.15,21.60,4.73,-28.50,2.16,-0.76,2.23,44.06,981158657.64,1.20,0.29,1795089000.00,103697000.00,159144000.00,115202000.00,248.39,59755000.00,128.84,2.35,99.32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.53,993163968.00,46379000.00,3483684000.00,2161884000.00,1700195000.00,440149000.00,1179609000.00,44994000.00,313112000.00,625603000.00,-312491000.00,218899000.00,159144000.00,23098000.00,134973000.00,20489000.00,-8653000.00,22268694.00,1773060000.00,22029000.00,1134615000.00,3.13,14.38,8.86,1.87,0.02,1.19,1.21,365.00,44.06,58.00,42.00,47.00,47.00,74650333.33,62119666.67,,,,,,,,
0.00,SHAK,Shake Shack Inc.,1.08,0.24,1.31,1.23,0.11,0.00,100.00,10.33,-10.20,0.11,1.23,10.33,100.00,1.83,24.92,24.04,4681000.00,171155000.00,438440000.00,93.66,0.64,195.02,0.27,-1.00,19.18,-1.00,4.02,93.61,3767592532.77,0.21,2.98,1016245000.00,135027000.00,135499000.00,36128000.00,353.95,35656000.00,349.33,0.00,394.43,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.21,3944329216.00,10207000.00,1252608000.00,1696971000.00,1203345000.00,443417000.00,809623000.00,844000.00,368216000.00,187313000.00,180903000.00,171155000.00,135499000.00,0.00,104606000.00,2045000.00,3424000.00,40247757.00,976211000.00,40034000.00,808779000.00,-0.06,-0.22,4.74,1.30,0.05,1.08,1.13,511.00,93.61,160.00,100.00,132.24,127.00,4073000.00,3080666.67,,,,,,,,
0.00,VST,Vistra Corp.,14.75,7.20,1.13,1.12,5.53,4.02,95.98,16.25,-10.27,5.53,1.12,16.25,95.98,3.27,4.75,18.89,1651000000.00,4563000000.00,10295000000.00,6.24,8.07,33.21,4.01,-1.00,12.56,-1.00,33.88,195.92,66381677878.08,0.26,3.79,19233000000.00,8910000000.00,2078000000.00,-4347000000.00,-163.48,2485000000.00,93.46,0.72,7021.03,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.95,70210347008.00,2659000000.00,17224000000.00,37770000000.00,32187000000.00,5307000000.00,17364000000.00,515000000.00,8119000000.00,8432000000.00,-313000000.00,4563000000.00,2078000000.00,478000000.00,2631000000.00,859000000.00,655000000.00,338820324.00,18173000000.00,1060000000.00,16849000000.00,0.31,5.32,29.25,4.54,0.01,0.93,0.94,1676.00,195.92,325.00,164.53,231.62,230.00,1981666666.67,975000000.00,,,,,,,,
0.00,NEM,Newmont Corporation,10.15,2.34,0.53,0.47,-2.26,-143.18,243.18,7.72,-10.29,-2.26,0.47,7.72,243.18,0.31,15.76,30.52,1591000000.00,6363000000.00,16625000000.00,10.45,6.03,15.27,3.62,25.99,15.19,0.59,109.84,84.31,92610296314.75,0.10,4.55,38730000000.00,-1056000000.00,3402000000.00,7419000000.00,221.59,2961000000.00,88.44,1.24,9364.28,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.17,93642833920.00,3348000000.00,18682000000.00,56349000000.00,26240000000.00,29027000000.00,8972000000.00,786000000.00,12275000000.00,7543000000.00,4732000000.00,6363000000.00,3402000000.00,1145000000.00,2576000000.00,375000000.00,1397000000.00,1098449725.00,33547000000.00,5183000000.00,8186000000.00,-3.20,-6.19,-10.31,-5.31,0.00,0.81,0.81,1970.00,84.31,107.00,58.00,83.06,79.50,1113333333.33,141666666.67,556000000.00,156000000.00,4993000000.00,29583000000.00,0.30,37769000000.00,9.18,11.32
0.00,YPF,YPF Sociedad Anónima,10.59,10.82,1.01,1.00,5.55,0.00,100.00,16.17,-10.64,5.55,1.00,16.17,100.00,1.09,1.96,-102.62,3290000000.00,5869000000.00,21676000000.00,6.59,9.38,8.40,24.58,881.77,12.63,0.01,39.33,24.29,9552309277.07,1.02,0.00,-1.00,-1.00,5392000000.00,-1.00,-1.00,477000000.00,20.32,0.00,1105.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-1.00,11055241216.00,2348000000.00,19124000000.00,29391000000.00,17521000000.00,8949000000.00,9718000000.00,0.00,6793000000.00,8676000000.00,-1883000000.00,5869000000.00,5392000000.00,0.00,2759000000.00,1012000000.00,-1212000000.00,393260983.00,19589000000.00,-1.00,0.00,1.95,5.19,-13.52,-5.15,0.00,0.40,0.40,203.00,24.29,55.00,33.00,41.94,41.50,2259666666.67,1088000000.00,,,,,,,,
0.00,BGC,"BGC Group, Inc.",10.09,7.75,7.27,6.42,3.44,35.11,64.89,25.47,-11.13,3.44,6.42,25.47,64.89,1.67,2.03,28.83,335972000.00,315350000.00,1362100000.00,4.05,4.00,31.53,3.68,-7.64,3.45,-4.13,36.49,9.46,3451595390.32,0.43,1.81,304468000.00,83437000.00,72055000.00,231913000.00,182.63,243295000.00,191.59,0.99,448.94,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74,4489390592.00,126988000.00,2206595000.00,3591967000.00,2512728000.00,885083000.00,1476614000.00,0.00,1853678000.00,973703000.00,879975000.00,315350000.00,72055000.00,34165000.00,81434000.00,91075000.00,49915000.00,364862092.00,304468000.00,0.00,0.00,1.34,6.11,4.67,1.16,0.01,0.84,0.85,457.00,9.46,15.00,14.00,14.50,14.50,184847000.00,70655000.00,,,,,,,,
0.00,GLW,Corning Incorporated,5.01,6.11,0.88,0.85,5.92,145.30,-45.30,8.87,-11.14,5.92,0.85,8.87,-45.30,0.70,3.45,27.18,4309000000.00,1939000000.00,9971000000.00,2.31,1.78,87.27,0.72,-23.15,-2.34,-3.77,85.66,82.03,70268432863.33,0.12,4.95,15974000000.00,-133000000.00,965000000.00,2072000000.00,409.49,974000000.00,192.49,1.40,7026.84,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.07,70268428288.00,506000000.00,13118000000.00,27735000000.00,16665000000.00,11551000000.00,8091000000.00,828000000.00,7992000000.00,4919000000.00,3073000000.00,1939000000.00,965000000.00,986000000.00,1350000000.00,329000000.00,221000000.00,856618711.00,14155000000.00,1819000000.00,7263000000.00,3.21,7.87,4.93,2.00,0.08,0.74,0.81,1924.00,82.03,93.00,47.00,74.83,75.00,1458666666.67,801000000.00,2976000000.00,841400000.00,1389600000.00,14527000000.00,0.56,21790000000.00,4.64,3.48
0.00,SMMT,Summit Therapeutics Inc.,-53.98,-131.25,0.00,0.05,-1.00,0.00,100.00,11.46,-11.51,-1.00,0.05,11.46,100.00,0.09,-24.29,-1.00,-1003627000.00,-142106000.00,-333035000.00,0.33,-109.05,inf,-1.44,-1.00,-1.00,-1.00,74.28,20.66,15347212243.52,0.00,0.00,7398000.00,1424000.00,139000.00,-143530000.00,64.85,-142245000.00,64.27,0.00,1557.02,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01,15570174976.00,-221315000.00,0.00,435560000.00,46812000.00,77692000.00,7218000.00,10519000.00,423750000.00,41729000.00,382021000.00,-142106000.00,139000.00,0.00,89000.00,8686000.00,-1.00,742846672.00,7398000.00,0.00,-3301000.00,-81.05,-338.45,-601.85,-141.83,0.84,0.14,0.87,326.00,20.66,49.42,12.03,32.55,34.81,-295161666.67,-305008333.33,263694000.00,69519800.00,-131344800.00,341386000.00,0.02,338085000.00,-1.00,-64.83
0.00,NCLH,Norwegian Cruise Line Holdings Ltd.,10.71,2.14,0.57,0.49,-11.77,0.00,100.00,5.78,-11.54,-11.77,0.49,5.78,100.00,43.55,1.96,-17.77,-5700061000.00,2049823000.00,1797548000.00,-0.32,4.67,17.10,8.12,-1.00,144.57,-1.00,45.53,24.63,11212830947.76,1.17,1.19,17954361000.00,1946399000.00,1210952000.00,103424000.00,11.36,838871000.00,92.16,0.00,1139.95,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.05,11399483392.00,910257000.00,9479651000.00,19969811000.00,18544372000.00,300807000.00,13100490000.00,448209000.00,1010104000.00,5780865000.00,-4770761000.00,2049823000.00,1210952000.00,0.00,973512000.00,747223000.00,-137350000.00,455250952.00,16810650000.00,1143711000.00,12652281000.00,-5.65,-45.77,89.97,0.87,0.00,0.80,0.80,860.00,24.63,43.00,25.00,31.12,31.00,311882000.00,-397824666.67,,,,,,,,
0.00,CCL,Carnival Corporation & plc,9.80,1.42,0.59,0.48,-14.25,-1.00,101.00,5.87,-12.73,-14.25,0.48,5.87,-1.00,4.20,2.04,-0.05,-13752000000.00,5923000000.00,4425000000.00,-0.32,3.90,14.90,5.68,-1.00,135.82,-1.00,116.75,28.91,33753611726.59,0.86,1.58,43698000000.00,3590000000.00,4626000000.00,2333000000.00,121.76,1297000000.00,67.69,-1.00,4151.71,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.39,41517113344.00,1916000000.00,25021000000.00,49057000000.00,39805000000.00,6883000000.00,28876000000.00,1071000000.00,3378000000.00,11617000000.00,-8239000000.00,5923000000.00,4626000000.00,-1.00,2557000000.00,1755000000.00,-1000000.00,1167541049.00,43163000000.00,535000000.00,27805000000.00,-5.87,-32.25,-1.06,-0.15,0.08,0.72,0.78,1377.00,28.91,43.00,26.00,35.62,37.00,401000000.00,-1417000000.00,,,,,,,,
0.00,OKLO,Oklo Inc.,-19.10,-91.82,0.00,0.00,-1.00,0.00,100.00,12.99,-12.99,-1.00,0.00,12.99,100.00,-0.04,inf,-0.94,-120969427.00,-38390000.00,-69921084.00,0.58,-494.56,inf,-0.45,-1.00,-1.00,-1.00,14.76,111.63,16477614326.22,0.00,0.00,2184000.00,1791000.00,352000.00,-40181000.00,54.58,-38742000.00,52.63,0.00,1647.76,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,16477614080.00,-73616000.00,0.00,281736000.00,30879000.00,-34361000.00,1285000.00,143000.00,231939000.00,5336000.00,226603000.00,-38390000.00,352000.00,0.00,268000.00,0.00,683000.00,147609194.00,2184000.00,0.00,1142000.00,-109.01,26.33,-68.01,-49.64,0.21,0.38,0.49,595.00,111.63,150.00,14.00,90.88,86.00,-27153937.00,-38604297.00,39126855.00,8995100.80,-35085100.80,4765855.00,0.27,5907855.00,-599.43,-1544.65
0.00,DELL,Dell Technologies Inc.,19.45,15.96,14.97,15.52,3.67,32.96,67.04,51.83,-13.59,3.67,15.52,51.83,67.04,-11.03,4.41,9.35,15985000000.00,4521000000.00,27069000000.00,1.69,5.59,19.08,9.56,-3.32,-1.89,-5.74,33.86,141.77,48009977392.65,0.51,0.86,6336000000.00,3027000000.00,2652000000.00,1494000000.00,32.53,1869000000.00,40.70,2.66,8763.54,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.33,87635378176.00,4592000000.00,95567000000.00,79746000000.00,81133000000.00,-2227000000.00,24567000000.00,9610000000.00,36229000000.00,46527000000.00,-10298000000.00,4521000000.00,2652000000.00,1275000000.00,3123000000.00,1414000000.00,472000000.00,338646945.00,6336000000.00,0.00,14957000000.00,3.31,-114.14,-126.68,3.95,0.09,0.71,0.78,1814.00,141.77,180.00,104.00,150.09,152.00,5518666666.67,3474000000.00,8000000000.00,2243600000.00,7279400000.00,5773000000.00,4.26,20730000000.00,31.83,79.54
0.00,QS,QuantumScape Corporation,-37.83,-32.38,0.00,0.00,-1.00,0.00,100.00,13.86,-13.86,-1.00,0.00,13.86,100.00,0.07,-236.15,0.00,-1380875000.00,-274555000.00,-860513000.00,0.62,-31.82,inf,-7.42,-1.00,-1.00,-1.00,52.29,12.32,6442611005.60,0.01,0.00,435666000.00,17626000.00,62131000.00,-292181000.00,61.14,-336686000.00,70.46,0.00,716.58,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06,7165839872.00,-477857000.00,0.00,1322395000.00,164548000.00,1338407000.00,93537000.00,11519000.00,922286000.00,64884000.00,857402000.00,-274555000.00,62131000.00,0.00,65791000.00,2224000.00,0.00,522939205.00,373731000.00,61935000.00,82018000.00,-27.86,-30.84,-33.52,-29.90,0.19,0.35,0.43,459.00,12.32,11.00,2.50,6.23,6.15,-442639000.00,-444969666.67,900386400.00,235969400.00,-328716400.00,2238793400.00,0.04,2320811400.00,-10.62,-21.34
0.00,INTC,Intel Corporation,-6.33,0.06,0.52,0.67,-6.50,83.05,16.95,13.34,-14.08,-6.50,0.67,13.34,16.95,0.47,-4.55,-71.57,10815000000.00,8288000000.00,64648000000.00,5.98,-9.79,inf,-11.75,-1.00,-12.41,-1.00,475.72,33.55,159604665107.80,0.31,3.12,158337000000.00,29627000000.00,23944000000.00,-21339000000.00,113.77,-15656000000.00,83.47,1.00,16579.43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.57,165794267136.00,-18756000000.00,53101000000.00,196485000000.00,91453000000.00,105590000000.00,50011000000.00,9586000000.00,47324000000.00,35666000000.00,11658000000.00,8288000000.00,23944000000.00,1599000000.00,11379000000.00,1034000000.00,8023000000.00,4757218036.00,107919000000.00,50418000000.00,40425000000.00,2.74,4.89,1.63,0.90,0.00,0.65,0.65,2692.00,33.55,43.00,14.00,25.38,23.00,-90666666.67,-3017666666.67,45975600000.00,13062000000.00,-6692000000.00,151565600000.00,0.33,191990600000.00,-5.98,-12.37
0.00,THLLY,Thales S.A.,10.58,10.30,5.63,5.32,6.28,54.03,45.97,30.65,-15.31,6.28,5.32,30.65,45.97,1.15,5.39,20.96,4652300000.00,2746400000.00,9989900000.00,2.15,3.66,51.17,2.19,10.51,8.32,4.87,102.79,62.94,64695558985.20,0.12,3.03,3715500000.00,1274800000.00,623100000.00,1471600000.00,103.67,2123300000.00,149.58,1.09,6469.56,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.54,64695558144.00,1419500000.00,20576600000.00,39989800000.00,32431700000.00,6830000000.00,7823400000.00,0.00,21295400000.00,25656700000.00,-4361300000.00,2746400000.00,623100000.00,708400000.00,1155400000.00,337400000.00,247300000.00,1027892580.00,3715500000.00,0.00,0.00,3.06,15.52,14.62,2.80,0.00,0.00,0.00,16.00,62.94,,,,,1459866666.67,1187833333.33,3208780000.00,894380000.00,1896320000.00,10038780000.00,0.78,17862180000.00,8.39,14.14
0.00,EL,The Estée Lauder Companies Inc.,-4.72,4.03,2.88,3.07,0.30,93.41,6.59,15.99,-15.93,0.30,3.07,15.99,6.59,1.78,3.20,-8.94,2653000000.00,1272000000.00,8403000000.00,3.17,-5.23,inf,-5.48,-1.00,-6.87,-1.00,23.48,88.12,20691903439.68,0.46,2.18,5586000000.00,946000000.00,602000000.00,326000000.00,-28.77,670000000.00,-59.14,2.99,3122.85,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.26,31228547072.00,-1133000000.00,14326000000.00,19892000000.00,16027000000.00,5314000000.00,9467000000.00,544000000.00,7069000000.00,5435000000.00,1634000000.00,1272000000.00,602000000.00,618000000.00,829000000.00,357000000.00,93000000.00,234815064.00,5124000000.00,462000000.00,8923000000.00,3.06,10.81,-24.69,-5.45,0.00,0.95,0.96,1255.00,88.12,120.00,61.00,92.35,90.00,706333333.33,87666666.67,,,,,,,,
0.00,CVNA,Carvana Co.,14.71,-3.38,4.11,3.95,-1.98,-1.00,101.00,9.36,-17.28,-1.98,3.95,9.36,-1.00,24.88,1.52,-1.00,-1062000000.00,918000000.00,-2197000000.00,2.07,2.97,91.79,0.48,-1.00,2.19,-1.00,11.69,377.24,44117086280.00,0.14,2.71,3272000000.00,68000000.00,91000000.00,850000000.00,404.76,827000000.00,393.81,-1.00,4411.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,44117086208.00,210000000.00,13673000000.00,8484000000.00,7109000000.00,243000000.00,6046000000.00,122000000.00,4869000000.00,1338000000.00,3531000000.00,918000000.00,91000000.00,-1.00,305000000.00,651000000.00,-4000000.00,116947000.00,3213000000.00,59000000.00,5924000000.00,-7.25,584.95,-327.27,5.71,0.02,0.96,0.99,1011.00,377.24,500.00,330.00,417.45,425.00,-183000000.00,-309000000.00,,,,,,,,
0.00,FOUR,"Shift4 Payments, Inc.",1.64,4.17,16.50,17.36,4.67,-1.00,101.00,100.00,-18.05,4.67,17.36,100.00,-1.00,4.41,4.06,18506.25,342700000.00,500300000.00,1124700000.00,3.28,6.78,29.77,4.41,-1.00,34.54,-1.00,6.73,77.40,5208337564.20,0.55,1.94,229200000.00,351300000.00,189700000.00,149000000.00,64.90,310600000.00,135.28,-1.00,699.67,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.30,6996670464.00,229600000.00,3330600000.00,5041400000.00,4023700000.00,653300000.00,2881300000.00,340900000.00,1910400000.00,1379800000.00,530600000.00,500300000.00,189700000.00,-1.00,296600000.00,61800000.00,-296100000.00,67291183.00,229200000.00,0.00,2540400000.00,2.98,20.73,17.23,2.90,0.02,1.34,1.37,625.00,77.40,131.00,88.00,110.62,110.00,110400000.00,130300000.00,,,,,,,,
0.00,RTX,RTX Corporation,7.33,6.10,4.57,4.18,6.10,76.32,23.68,24.47,-18.44,6.10,4.18,24.47,23.68,0.72,3.32,19.07,17030000000.00,7159000000.00,29281000000.00,1.72,2.95,35.83,2.13,11.68,7.83,3.07,133.85,167.33,223978203911.91,0.19,2.68,17953000000.00,4931000000.00,3236000000.00,2228000000.00,46.67,3923000000.00,82.17,1.44,22397.82,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.31,223978209280.00,4774000000.00,80738000000.00,162861000000.00,100903000000.00,59798000000.00,42893000000.00,7241000000.00,51133000000.00,51499000000.00,-366000000.00,7159000000.00,3236000000.00,3217000000.00,4364000000.00,1970000000.00,1181000000.00,1338541827.00,17953000000.00,0.00,35652000000.00,2.62,5.98,4.83,1.99,0.00,0.83,0.83,3488.00,167.33,180.00,134.00,165.22,172.00,7023333333.33,4388666666.67,7897400000.00,2236400000.00,8861600000.00,67695400000.00,0.63,103347400000.00,6.94,7.05
0.00,MU,"Micron Technology, Inc.",2.99,3.58,0.64,0.63,-2.06,20.87,79.13,19.26,-20.28,-2.06,0.63,19.26,79.13,0.32,2.22,36.37,9493000000.00,8507000000.00,37715000000.00,3.97,1.21,20.71,0.42,-48.85,-3.22,-0.42,111.91,167.32,187252011899.32,0.07,5.01,43838000000.00,10560000000.00,8386000000.00,-2053000000.00,-263.88,121000000.00,15.55,0.27,18725.20,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.24,187252015104.00,778000000.00,25111000000.00,69416000000.00,24285000000.00,44120000000.00,14007000000.00,776000000.00,24372000000.00,9248000000.00,15124000000.00,8507000000.00,8386000000.00,513000000.00,7780000000.00,562000000.00,451000000.00,1119125101.00,40394000000.00,3444000000.00,13231000000.00,4.02,5.30,1.74,1.16,0.00,0.84,0.84,2596.00,167.32,250.00,100.00,185.00,195.00,2097333333.33,1210666666.67,8856000000.00,2464600000.00,2767400000.00,52976000000.00,0.26,66207000000.00,2.66,1.47
0.00,HPE,Hewlett Packard Enterprise Company,5.51,6.33,4.29,4.30,6.19,42.77,57.23,37.58,-22.34,6.19,4.30,37.58,57.23,0.94,21.32,12.67,8899000000.00,4341000000.00,19233000000.00,2.16,4.51,28.23,7.96,-9.38,2.74,-3.01,131.95,24.56,32405693522.72,0.61,0.98,7072000000.00,2667000000.00,2367000000.00,1674000000.00,64.91,1974000000.00,76.54,2.09,3240.57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.39,32405694464.00,2579000000.00,30127000000.00,71262000000.00,46382000000.00,21182000000.00,19816000000.00,3380000000.00,33457000000.00,25973000000.00,7484000000.00,4341000000.00,2367000000.00,676000000.00,2564000000.00,117000000.00,374000000.00,1319450062.00,7072000000.00,0.00,16436000000.00,2.53,7.11,9.87,3.54,0.00,0.88,0.89,1449.00,24.56,30.00,21.00,25.82,26.00,2387666666.67,1824000000.00,6143800000.00,1723800000.00,3016200000.00,27325800000.00,0.73,43761800000.00,6.02,9.44
0.00,DUOL,"Duolingo, Inc.",3.16,-0.95,15.37,13.88,-0.42,0.00,100.00,19.07,-24.88,-0.42,13.88,19.07,100.00,0.08,inf,13.42,-15068000.00,285513000.00,501953000.00,-33.31,4.78,130.30,0.69,-1.00,43.95,-1.00,3.97,321.84,12775292362.80,0.00,16.54,66438000.00,46397000.00,21140000.00,239116000.00,269.96,264373000.00,298.48,0.00,1464.01,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,14640120832.00,88574000.00,748024000.00,2403316000.00,1578766000.00,655501000.00,54656000.00,14858000.00,1101588000.00,422231000.00,679357000.00,285513000.00,21140000.00,0.00,10854000.00,0.00,13732000.00,39694545.00,66438000.00,0.00,39798000.00,-1.70,-4.30,2.68,0.97,0.01,1.02,1.02,792.00,321.84,600.00,239.00,451.74,460.00,-5286333.33,15022333.33,522579200.00,136785400.00,161107600.00,1178080200.00,0.05,1217878200.00,11.45,7.52
0.00,EVGO,"EVgo, Inc.",-19.00,-18.97,0.53,0.38,-31.38,0.00,100.00,13.66,-25.68,-31.38,0.38,13.66,100.00,-0.56,-1.00,1.77,-120242000.00,-7256000.00,-132708000.00,1.10,-5.50,inf,-6.96,-1.00,126.12,-1.00,13.47,4.73,637087994.84,0.14,4.55,557407000.00,74448000.00,94787000.00,-81704000.00,184.29,-102043000.00,230.17,0.00,140.23,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11.26,1402268800.00,-44334000.00,256825000.00,803761000.00,360030000.00,-160589000.00,90369000.00,21282000.00,205375000.00,111410000.00,93965000.00,-7256000.00,94787000.00,0.00,65795000.00,-1.00,-2284000.00,134690908.00,504263000.00,53144000.00,69087000.00,-4.63,9.79,16.36,-5.52,0.05,0.67,0.70,272.00,4.73,12.00,3.50,6.34,6.20,-130392666.67,-38112000.00,,,,,,,,
0.00,SPOT,Spotify Technology S.A.,18.23,-0.24,32.62,22.57,-0.14,0.00,100.00,23.67,-26.84,-0.14,22.57,23.67,100.00,0.79,37.92,15.14,142000000.00,2301000000.00,3388000000.00,23.86,13.64,158.64,0.79,-1.00,17.47,-1.00,20.58,698.00,143632877178.00,0.01,8.88,414000000.00,-12000000.00,17000000.00,2313000000.00,203.25,2284000000.00,200.70,0.00,14744.59,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01,147445940224.00,1138000000.00,15673000000.00,12005000000.00,6480000000.00,2523000000.00,2001000000.00,118000000.00,8379000000.00,4450000000.00,3929000000.00,2301000000.00,17000000.00,0.00,121000000.00,36000000.00,203000000.00,205777761.00,414000000.00,0.00,1883000000.00,-6.23,-20.32,-21.61,-6.66,0.24,0.70,0.93,1897.00,698.00,916.27,480.23,749.30,770.45,193666666.67,58666666.67,4063000000.00,1102000000.00,1761000000.00,6586000000.00,0.30,8469000000.00,17.65,17.28
0.00,LHX,"L3Harris Technologies, Inc.",6.61,5.81,7.52,7.40,6.53,70.36,29.64,43.39,-29.06,6.53,7.40,43.39,29.64,0.65,3.08,5.32,5637000000.00,2559000000.00,9500000000.00,1.69,3.60,32.77,2.63,-4.81,6.18,-6.82,18.71,305.41,57140622257.18,0.21,2.67,2806000000.00,1233000000.00,408000000.00,1326000000.00,88.28,2151000000.00,143.21,1.55,5714.06,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.52,57140625408.00,1502000000.00,21325000000.00,42001000000.00,22422000000.00,18765000000.00,12236000000.00,461000000.00,8218000000.00,7633000000.00,585000000.00,2559000000.00,408000000.00,886000000.00,1289000000.00,675000000.00,85000000.00,187094798.00,2806000000.00,0.00,11775000000.00,3.19,6.10,6.58,3.26,0.00,0.91,0.91,1779.00,305.41,327.00,250.00,302.44,317.00,1862666666.67,1263666666.67,1260800000.00,319600000.00,2467400000.00,20025800000.00,0.61,31800800000.00,7.35,7.50
